,gameid,epochTime,roundNum,sender,contents,raw_lengths,z_scores
5873,9663-c4af24b7-a2b0-4ccd-97ce-8b6bf3e18b0f,1504937430664,29,演说者,紫色,6,-0.442052426641
5874,9663-c4af24b7-a2b0-4ccd-97ce-8b6bf3e18b0f,1504937456228,30,演说者,灰色,6,-0.442052426641
5875,9663-c4af24b7-a2b0-4ccd-97ce-8b6bf3e18b0f,1504937479100,31,演说者,黄色,6,-0.442052426641
5876,9663-c4af24b7-a2b0-4ccd-97ce-8b6bf3e18b0f,1504937503820,32,演说者,灰色,6,-0.442052426641
5877,9663-c4af24b7-a2b0-4ccd-97ce-8b6bf3e18b0f,1504937517531,33,演说者,灰色,6,-0.442052426641
5878,9663-c4af24b7-a2b0-4ccd-97ce-8b6bf3e18b0f,1504937535820,34,演说者,粉,3,-0.78460111683
5879,9663-c4af24b7-a2b0-4ccd-97ce-8b6bf3e18b0f,1504937613253,35,演说者,棕色紫色,12,0.243044953737
5880,9663-c4af24b7-a2b0-4ccd-97ce-8b6bf3e18b0f,1504937633157,36,演说者,蓝色,6,-0.442052426641
5881,9663-c4af24b7-a2b0-4ccd-97ce-8b6bf3e18b0f,1504937691749,37,演说者,纯深蓝色,12,0.243044953737
5882,9663-c4af24b7-a2b0-4ccd-97ce-8b6bf3e18b0f,1504937732343,38,演说者,棕色绿色,12,0.243044953737
5883,9663-c4af24b7-a2b0-4ccd-97ce-8b6bf3e18b0f,1504937768877,39,演说者,紫色,6,-0.442052426641
5884,9663-c4af24b7-a2b0-4ccd-97ce-8b6bf3e18b0f,1504937790735,40,演说者,绿色,6,-0.442052426641
5885,9663-c4af24b7-a2b0-4ccd-97ce-8b6bf3e18b0f,1504937810739,41,演说者,纯红,6,-0.442052426641
5886,9663-c4af24b7-a2b0-4ccd-97ce-8b6bf3e18b0f,1504937840993,42,演说者,纯紫色,9,-0.0995037364521
5887,9663-c4af24b7-a2b0-4ccd-97ce-8b6bf3e18b0f,1504937869290,43,演说者,深蓝,6,-0.442052426641
5888,9663-c4af24b7-a2b0-4ccd-97ce-8b6bf3e18b0f,1504937889534,44,演说者,紫色,6,-0.442052426641
5889,9663-c4af24b7-a2b0-4ccd-97ce-8b6bf3e18b0f,1504937904990,45,演说者,绿色,6,-0.442052426641
5890,9663-c4af24b7-a2b0-4ccd-97ce-8b6bf3e18b0f,1504937954422,46,演说者,蓝色混合绿色,18,0.928142334114
5891,9663-c4af24b7-a2b0-4ccd-97ce-8b6bf3e18b0f,1504937977961,47,演说者,蓝色,6,-0.442052426641
5892,9663-c4af24b7-a2b0-4ccd-97ce-8b6bf3e18b0f,1504938004562,48,演说者,黄金混合绿色,18,0.928142334114
5893,9663-c4af24b7-a2b0-4ccd-97ce-8b6bf3e18b0f,1504938036863,49,演说者,深粉色,9,-0.0995037364521
5894,9663-c4af24b7-a2b0-4ccd-97ce-8b6bf3e18b0f,1504938067136,50,演说者,灰色,6,-0.442052426641
5895,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241400056,1,演说者,土,3,-0.78460111683
5896,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241416934,2,演说者,最红,6,-0.442052426641
5897,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241422362,2,演说者,粉红,6,-0.442052426641
5898,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241432752,3,演说者,红,3,-0.78460111683
5899,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241448517,4,演说者,紫色,6,-0.442052426641
5900,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241462631,5,演说者,暗紫,6,-0.442052426641
5901,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241480446,6,演说者,暗紫,6,-0.442052426641
5902,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241492221,7,演说者,黄,3,-0.78460111683
5903,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241503344,8,演说者,最暗红,9,-0.0995037364521
5904,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241517678,9,演说者,紫色,6,-0.442052426641
5905,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241525169,10,演说者,紫色,6,-0.442052426641
5906,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241536754,11,演说者,绿,3,-0.78460111683
5907,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241546945,12,演说者,桃红,6,-0.442052426641
5908,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241559421,13,演说者,紫,3,-0.78460111683
5909,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241574584,14,演说者,绿,3,-0.78460111683
5910,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241581367,15,演说者,紫,3,-0.78460111683
5911,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241594191,16,演说者,最鲜蓝,9,-0.0995037364521
5912,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241610139,17,演说者,暗黄,6,-0.442052426641
5913,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241621554,18,演说者,土灰,6,-0.442052426641
5914,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241641707,19,演说者,天蓝色,9,-0.0995037364521
5915,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241655688,20,演说者,最鲜绿,9,-0.0995037364521
5916,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241663703,21,演说者,橙,3,-0.78460111683
5917,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241672801,22,演说者,暗蓝,6,-0.442052426641
5918,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241687679,23,演说者,暗红,6,-0.442052426641
5919,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241700092,24,演说者,红,3,-0.78460111683
5920,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241716781,25,演说者,暗绿,6,-0.442052426641
5921,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241723515,26,演说者,红,3,-0.78460111683
5922,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241730160,27,演说者,紫,3,-0.78460111683
5923,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241738899,28,演说者,鲜紫红,9,-0.0995037364521
5924,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241750294,28,演说者,最鲜紫,9,-0.0995037364521
5925,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241767488,29,演说者,土色,6,-0.442052426641
5926,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241777105,30,演说者,暗红,6,-0.442052426641
5927,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241786157,30,演说者,红,3,-0.78460111683
5928,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241792133,31,演说者,绿,3,-0.78460111683
5929,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241802888,32,演说者,土绿,6,-0.442052426641
5930,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241811979,33,演说者,最鲜绿,9,-0.0995037364521
5931,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241822728,34,演说者,暗绿,6,-0.442052426641
5932,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241835771,35,演说者,紫色,6,-0.442052426641
5933,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241844189,36,演说者,暗紫,6,-0.442052426641
5934,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241860433,37,演说者,绿,3,-0.78460111683
5935,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241877102,38,演说者,最近土色,12,0.243044953737
5936,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241905413,39,演说者,暗红,6,-0.442052426641
5937,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241937296,40,演说者,暗橙,6,-0.442052426641
5938,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241952791,40,倾听者,橙?,4,-0.6704182201
5939,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241979126,41,演说者,深蓝,6,-0.442052426641
5940,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505241993913,42,演说者,绿,3,-0.78460111683
5941,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505242016424,43,演说者,最鲜紫,9,-0.0995037364521
5942,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505242031616,44,演说者,鲜黄,6,-0.442052426641
5943,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505242045146,45,演说者,最暗紫,9,-0.0995037364521
5944,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505242054874,46,演说者,绿,3,-0.78460111683
5945,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505242063702,47,演说者,灰,3,-0.78460111683
5946,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505242084648,48,演说者,土红,6,-0.442052426641
5947,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505242114284,49,演说者,绿,3,-0.78460111683
5948,0179-3907c1f5-d5d8-40e2-a432-1f3209784bb5,1505242131602,50,演说者,土绿,6,-0.442052426641
5949,7487-30dca896-cdbb-4206-9da0-7d50118429fc,1505250031093,0,演说者,?,1,-1.01296691029
5950,7487-30dca896-cdbb-4206-9da0-7d50118429fc,1505253295240,0,演说者,?,1,-1.01296691029
5951,7487-30dca896-cdbb-4206-9da0-7d50118429fc,1505254691854,1,演说者,光,3,-0.78460111683
5952,7487-30dca896-cdbb-4206-9da0-7d50118429fc,1505254721866,2,演说者,太阳,6,-0.442052426641
5953,7487-30dca896-cdbb-4206-9da0-7d50118429fc,1505254775337,3,演说者,爱,3,-0.78460111683
5954,7487-30dca896-cdbb-4206-9da0-7d50118429fc,1505254797580,3,演说者,?,1,-1.01296691029
5955,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505265676422,1,倾听者,黑暗,6,-0.442052426641
5956,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505265684561,2,倾听者,黑暗,6,-0.442052426641
5957,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505265692731,3,倾听者,黑暗,6,-0.442052426641
5958,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505265701882,4,倾听者,黑暗,6,-0.442052426641
5959,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505265709942,5,倾听者,黑暗,6,-0.442052426641
5960,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505265717733,6,倾听者,黑暗,6,-0.442052426641
5961,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505265732863,7,演说者,灰色,6,-0.442052426641
5962,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505265738281,7,倾听者,黑暗,6,-0.442052426641
5963,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505265746632,8,倾听者,黑暗,6,-0.442052426641
5964,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505265754751,9,倾听者,黑暗,6,-0.442052426641
5965,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505265760583,10,演说者,蓝色,6,-0.442052426641
5966,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505265763072,10,倾听者,黑暗,6,-0.442052426641
5967,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505265770762,11,倾听者,黑暗,6,-0.442052426641
5968,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505265777899,12,演说者,黄色,6,-0.442052426641
5969,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505265780042,12,倾听者,黑暗,6,-0.442052426641
5970,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505265788031,13,倾听者,黑暗,6,-0.442052426641
5971,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505265795912,14,倾听者,黑暗,6,-0.442052426641
5972,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505265796791,14,演说者,棕色,6,-0.442052426641
5973,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505265804172,15,倾听者,黑暗,6,-0.442052426641
5974,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505265812016,16,倾听者,黑暗,6,-0.442052426641
5975,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505265819892,17,倾听者,黑暗,6,-0.442052426641
5976,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505265828314,18,倾听者,黑暗,6,-0.442052426641
5977,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505265836451,19,倾听者,黑暗,6,-0.442052426641
5978,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505265844202,20,倾听者,黑暗,6,-0.442052426641
5979,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505265852007,21,倾听者,黑暗,6,-0.442052426641
5980,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505265859802,22,倾听者,黑暗,6,-0.442052426641
5981,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505265868062,23,倾听者,黑暗,6,-0.442052426641
5982,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505265877327,24,倾听者,黑暗,6,-0.442052426641
5983,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505265885312,25,倾听者,黑暗,6,-0.442052426641
5984,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505265894462,26,倾听者,黑暗,6,-0.442052426641
5985,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505265902252,27,倾听者,黑暗,6,-0.442052426641
5986,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505265910471,28,倾听者,黑暗,6,-0.442052426641
5987,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505265919012,29,倾听者,黑暗,6,-0.442052426641
5988,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505265926822,30,倾听者,黑暗,6,-0.442052426641
5989,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505265942471,31,倾听者,黑暗,6,-0.442052426641
5990,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505265952761,32,倾听者,黑暗,6,-0.442052426641
5991,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505265968382,33,倾听者,黑暗,6,-0.442052426641
5992,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505265976772,34,倾听者,黑暗,6,-0.442052426641
5993,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505265984872,35,倾听者,黑暗,6,-0.442052426641
5994,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505265992575,36,倾听者,黑暗,6,-0.442052426641
5995,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505266000311,37,倾听者,黑暗,6,-0.442052426641
5996,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505266009852,38,倾听者,黑暗,6,-0.442052426641
5997,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505266017942,39,倾听者,黑暗,6,-0.442052426641
5998,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505266025682,40,倾听者,黑暗,6,-0.442052426641
5999,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505266035788,41,倾听者,黑暗,6,-0.442052426641
6000,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505266043362,42,倾听者,黑暗,6,-0.442052426641
6001,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505266051293,43,倾听者,黑暗,6,-0.442052426641
6002,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505266060622,44,倾听者,黑暗,6,-0.442052426641
6003,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505266069752,45,倾听者,黑暗,6,-0.442052426641
6004,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505266077462,46,倾听者,黑暗,6,-0.442052426641
6005,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505266085202,47,倾听者,黑暗,6,-0.442052426641
6006,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505266093111,48,倾听者,黑暗,6,-0.442052426641
6007,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505266101142,49,倾听者,黑暗,6,-0.442052426641
6008,9968-e4602c3d-3038-4fb1-a903-9d027de07607,1505266108831,50,倾听者,黑暗,6,-0.442052426641
6009,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266178357,1,倾听者,黑暗,6,-0.442052426641
6010,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266186637,2,倾听者,黑暗,6,-0.442052426641
6011,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266194516,3,倾听者,黑暗,6,-0.442052426641
6012,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266202197,4,倾听者,黑暗,6,-0.442052426641
6013,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266211086,5,倾听者,黑暗,6,-0.442052426641
6014,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266262337,6,倾听者,黑暗,6,-0.442052426641
6015,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266270056,7,倾听者,黑暗,6,-0.442052426641
6016,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266277607,8,倾听者,黑暗,6,-0.442052426641
6017,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266285297,9,倾听者,黑暗,6,-0.442052426641
6018,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266292956,10,倾听者,黑暗,6,-0.442052426641
6019,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266300687,11,倾听者,黑暗,6,-0.442052426641
6020,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266308416,12,倾听者,黑暗,6,-0.442052426641
6021,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266317311,13,倾听者,黑暗,6,-0.442052426641
6022,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266324993,14,倾听者,黑暗,6,-0.442052426641
6023,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266332477,15,倾听者,黑暗,6,-0.442052426641
6024,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266341297,16,倾听者,黑暗,6,-0.442052426641
6025,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266349076,17,倾听者,黑暗,6,-0.442052426641
6026,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266368096,18,倾听者,黑暗,6,-0.442052426641
6027,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266377417,19,倾听者,黑暗,6,-0.442052426641
6028,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266385178,20,倾听者,黑暗,6,-0.442052426641
6029,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266393227,21,倾听者,黑暗,6,-0.442052426641
6030,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266400792,22,倾听者,黑暗,6,-0.442052426641
6031,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266408276,23,倾听者,黑暗,6,-0.442052426641
6032,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266415807,24,倾听者,黑暗,6,-0.442052426641
6033,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266426002,25,倾听者,黑暗,6,-0.442052426641
6034,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266433977,26,倾听者,黑暗,6,-0.442052426641
6035,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266441597,27,倾听者,黑暗,6,-0.442052426641
6036,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266449288,28,倾听者,黑暗,6,-0.442052426641
6037,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266460928,29,倾听者,黑暗,6,-0.442052426641
6038,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266480656,30,倾听者,黑暗,6,-0.442052426641
6039,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266488027,31,倾听者,黑暗,6,-0.442052426641
6040,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266495807,32,倾听者,黑暗,6,-0.442052426641
6041,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266505737,33,倾听者,黑暗,6,-0.442052426641
6042,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266513997,34,倾听者,黑暗,6,-0.442052426641
6043,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266522487,35,倾听者,黑暗,6,-0.442052426641
6044,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266530673,36,倾听者,黑暗,6,-0.442052426641
6045,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266538507,37,倾听者,黑暗,6,-0.442052426641
6046,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266546196,38,倾听者,黑暗,6,-0.442052426641
6047,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266554018,39,倾听者,黑暗,6,-0.442052426641
6048,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266563677,40,倾听者,黑暗,6,-0.442052426641
6049,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266571563,41,倾听者,黑暗,6,-0.442052426641
6050,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266594089,42,倾听者,黑暗,6,-0.442052426641
6051,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266601727,43,倾听者,黑暗,6,-0.442052426641
6052,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266609117,44,倾听者,黑暗,6,-0.442052426641
6053,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266616507,45,倾听者,黑暗,6,-0.442052426641
6054,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266624118,46,倾听者,黑暗,6,-0.442052426641
6055,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266635057,47,倾听者,黑暗,6,-0.442052426641
6056,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266644507,48,倾听者,黑暗,6,-0.442052426641
6057,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266652217,49,倾听者,黑暗,6,-0.442052426641
6058,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde,1505266661222,50,倾听者,黑暗,6,-0.442052426641
6059,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505266795925,1,演说者,灰色,6,-0.442052426641
6060,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505266811620,2,演说者,浅紫色,9,-0.0995037364521
6061,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505266824186,3,演说者,蓝色,6,-0.442052426641
6062,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505266843852,4,演说者,绿色,6,-0.442052426641
6063,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505266852831,5,演说者,蓝色,6,-0.442052426641
6064,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505266867549,6,演说者,棕色,6,-0.442052426641
6065,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505266876499,7,演说者,蓝色,6,-0.442052426641
6066,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505266892148,8,演说者,浅,3,-0.78460111683
6067,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505266897333,8,演说者,棕色,6,-0.442052426641
6068,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505266906448,9,演说者,蓝色,6,-0.442052426641
6069,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505266918935,10,演说者,橙,3,-0.78460111683
6070,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505266940340,11,演说者,红,3,-0.78460111683
6071,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505266949767,12,演说者,蓝色,6,-0.442052426641
6072,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505266962261,13,演说者,浅紫色,9,-0.0995037364521
6073,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505266969311,14,演说者,浅紫色,9,-0.0995037364521
6074,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505266977801,15,演说者,灰色,6,-0.442052426641
6075,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505267005442,16,演说者,蓝,3,-0.78460111683
6076,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505267016982,17,演说者,红',4,-0.6704182201
6077,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505267026727,18,演说者,棕色',7,-0.327869529911
6078,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505267038036,19,演说者,灰色,6,-0.442052426641
6079,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505267047331,20,演说者,红,3,-0.78460111683
6080,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505267061288,21,演说者,黄色,6,-0.442052426641
6081,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505267070632,22,演说者,红,3,-0.78460111683
6082,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505267078798,23,演说者,灰,3,-0.78460111683
6083,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505267088742,24,演说者,灰,3,-0.78460111683
6084,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505267098728,25,演说者,绿色,6,-0.442052426641
6085,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505267110360,26,演说者,紫色,6,-0.442052426641
6086,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505267121395,27,演说者,蓝色,6,-0.442052426641
6087,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505267130284,28,演说者,浅紫色,9,-0.0995037364521
6088,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505267140880,29,演说者,灰色,6,-0.442052426641
6089,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505267151027,30,演说者,紫色,6,-0.442052426641
6090,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505267162673,31,演说者,浅紫色,9,-0.0995037364521
6091,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505267172210,32,演说者,灰色,6,-0.442052426641
6092,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505267196688,33,演说者,粉,3,-0.78460111683
6093,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505267216917,34,演说者,灰色,6,-0.442052426641
6094,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505267223392,35,演说者,灰色,6,-0.442052426641
6095,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505267232001,36,演说者,蓝色,6,-0.442052426641
6096,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505267241042,37,演说者,粉,3,-0.78460111683
6097,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505267249716,38,演说者,蓝色,6,-0.442052426641
6098,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505267258123,39,演说者,灰色,6,-0.442052426641
6099,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505267269746,40,演说者,黄,3,-0.78460111683
6100,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505267278384,41,演说者,灰色,6,-0.442052426641
6101,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505267288112,42,演说者,红,3,-0.78460111683
6102,1881-06968b30-2c4d-4883-9c0a-1064e83a4406,1505267297815,43,演说者,绿,3,-0.78460111683
