"gameid","clkTime","roundNum","condition","clickStatus","clickColH","clickColS","clickColL","clickLocS","clickLocL","alt1Status","alt1ColH","alt1ColS","alt1ColL","alt1LocS","alt1LocL","alt2Status","alt2ColH","alt2ColS","alt2ColL","alt2LocS","alt2LocL","targetD1Diff","targetD2Diff","D1D2Diff","outcome","msgTime","role","contents","workerid_uniq","numOutcome","numRawWords","numRawChars","numCleanChars","numCleanWords","source"
"6706-9","1476990307223.0","46","speaker","orange ~","318","58","50","3","3","distr2","183","22","50","1","1","distr1","8","56","50","2","2","29","35","44","true","1476990306152.0","speaker","pink","494","1.0","1","4","4","1","pragmatic"
"6706-9","1476990319570.0","47","speaker","straight purp","328","56","50","1","1","distr1","356","55","50","3","2","distr2","350","40","50","2","3","18","12","8","true","1476990318113.0","speaker","the pinkest pink","494","1.0","3","14","11","2","pragmatic"
"6706-9","1476990329502.0","48","speaker","purple","298","23","50","2","3","distr2","187","37","50","3","1","distr1","169","79","50","1","2","54","37","23","true","1476990326968.0","speaker","non-blue","494","1.0","1","7","7","2","pragmatic"
"6706-9","1476990335834.0","49","speaker","gray","54","1","50","1","1","distr2","229","60","50","2","3","distr1","77","53","50","3","2","31","33","72","true","1476990334307.0","speaker","grey","494","1.0","1","4","4","1","pragmatic"
"6706-9","1476990342940.0","50","speaker","pink","329","26","50","3","2","distr2","171","12","50","1","3","distr1","76","33","50","2","1","54","31","23","true","1476990341104.0","speaker","purple","494","1.0","1","6","6","1","pragmatic"
"3957-d","1476989751573.0","1","speaker","purple not red , or blue","283","89","50","2","1","distr1","258","81","50","3","3","distr2","279","64","50","1","2","14","5","11","true","1476989748815.0","speaker","neon purple","410","1.0","2","10","10","2","pragmatic"
"3957-d","1476989762693.0","2","speaker","grayets concrete","284","10","50","2","2","distr1","304","26","50","1","3","distr2","272","34","50","3","1","12","16","10","true","1476989760346.0","speaker","gray","410","1.0","1","4","4","1","pragmatic"
"3957-d","1476989774078.0","3","speaker","light blue","221","61","50","1","3","distr1","263","63","50","2","1","distr2","254","90","50","3","2","17","19","7","true","1476989771535.0","speaker","light blue","410","1.0","2","9","9","2","pragmatic"
"3957-d","1476989783202.0","4","speaker","tan","25","51","50","2","3","distr1","138","16","50","1","2","distr2","245","42","50","3","1","36","49","44","true","1476989780956.0","speaker","orange","410","1.0","1","6","6","1","pragmatic"
"3957-d","1476989799077.0","5","speaker","drab like they as last one maybe","79","13","50","2","3","distr1","329","49","50","1","1","distr2","21","33","50","3","2","48","26","29","true","1476989794834.0","speaker","light green","410","1.0","2","10","10","2","pragmatic"
"3957-d","1476989814697.0","6","speaker","green","155","79","50","1","2","distr2","236","6","50","2","3","target","83","42","50","3","1","19","38","41","false","1476989812249.0","speaker","lime green","410","0.0","2","9","9","2","pragmatic"
"3957-d","1476989823791.0","7","speaker","blue","248","75","50","3","3","distr2","347","67","50","1","2","distr1","86","11","50","2","1","61","39","45","true","1476989821876.0","speaker","blue","410","1.0","1","4","4","1","pragmatic"
"3957-d","1476989835333.0","8","speaker","click the <unk> green or green <unk>","77","58","50","2","3","distr1","57","30","50","1","1","distr2","17","42","50","3","2","15","48","31","true","1476989833090.0","speaker","neon green","410","1.0","2","9","9","2","pragmatic"
"3957-d","1476989853828.0","9","speaker","grey","335","9","50","2","2","distr2","83","71","50","3","3","distr1","178","43","50","1","1","47","51","33","true","1476989850616.0","speaker","light purple or brown","410","1.0","4","18","16","3","pragmatic"
"3957-d","1476989878678.0","10","speaker","most green","128","22","50","3","3","distr1","83","37","50","1","2","distr2","343","91","50","2","1","13","65","66","true","1476989875217.0","speaker","dull green not neon","410","1.0","4","16","13","3","pragmatic"
"3957-d","1476989903950.0","11","speaker","most gray","32","6","50","2","3","distr1","80","8","50","1","2","distr2","112","55","50","3","1","10","32","26","true","1476989895808.0","speaker","gray not greenish gray","410","1.0","4","19","16","3","pragmatic"
"3957-d","1476989952719.0","12","speaker","more blue","173","16","50","1","3","distr2","261","51","50","3","1","target","66","1","50","2","2","14","33","36","false","1476989949719.0","speaker","regular gray plain gray","410","0.0","4","20","20","4","pragmatic"
"3957-d","1476989969186.0","13","speaker","not pink , between the two , the more bright pink","291","61","50","2","2","distr2","23","42","50","1","3","distr1","279","69","50","3","1","7","44","46","true","1476989966787.0","speaker","neon purple like highlighter","410","1.0","4","25","25","4","pragmatic"
"3957-d","1476989977262.0","14","speaker","blue","209","81","50","3","1","distr2","53","98","50","1","3","distr1","347","57","50","2","2","44","67","65","true","1476989975790.0","speaker","blue","410","1.0","1","4","4","1","pragmatic"
"3957-d","1476990014319.0","15","speaker","purple","290","43","50","3","2","distr2","50","52","50","2","1","distr1","277","33","50","1","3","6","67","64","true","1476990012318.0","speaker","neon purple","410","1.0","2","10","10","2","pragmatic"
"3957-d","1476990024570.0","16","speaker","this is more purple in it ~ it is slightly the pale purple not the same one or medium or color","296","49","50","2","2","distr2","271","31","50","1","1","distr1","192","5","50","3","3","14","11","18","true","1476990023138.0","speaker","neon purple","410","1.0","2","10","10","2","pragmatic"
"3957-d","1476990036572.0","17","speaker","the middle blue colors","222","68","50","3","3","distr2","270","62","50","1","1","distr1","234","56","50","2","2","8","18","11","true","1476990033985.0","speaker","neon blue","410","1.0","2","8","8","2","pragmatic"
"3957-d","1476990058046.0","18","speaker","brown","52","28","50","3","2","target","39","19","50","1","1","distr2","39","64","50","2","3","10","18","15","false","1476990054261.0","speaker","khaki or light brown","410","0.0","4","17","15","3","pragmatic"
"3957-d","1476990066960.0","19","speaker","pink","318","69","50","3","3","distr2","32","47","50","2","2","distr1","209","58","50","1","1","43","48","45","true","1476990065459.0","speaker","pink","410","1.0","1","4","4","1","pragmatic"
"3957-d","1476990076495.0","20","speaker","rose ...","5","10","50","3","1","distr2","177","30","50","2","2","distr1","250","46","50","1","3","31","36","42","true","1476990074605.0","speaker","brown","410","1.0","1","5","5","1","pragmatic"
"3957-d","1476990091894.0","21","speaker","drabbest","109","44","50","1","3","distr1","83","28","50","2","1","distr2","57","39","50","3","2","10","18","11","true","1476990089809.0","speaker","highlighter green","410","1.0","2","16","16","2","pragmatic"
"3957-d","1476990201593.0","22","speaker","the more <unk> your far","74","74","50","2","3","target","129","69","50","3","1","distr1","110","89","50","1","2","7","15","13","false","1476990196465.0","speaker","not the highlighter one, but the one close in color to it","410","0.0","12","45","27","5","pragmatic"
"3957-d","1476990257216.0","23","speaker","gray / purple","150","13","50","1","2","distr2","73","88","50","3","1","target","295","1","50","2","3","17","43","36","false","1476990251171.0","speaker","gray the darker one","410","0.0","4","16","13","3","pragmatic"
"3957-d","1476990272737.0","24","speaker","brown","62","20","50","1","2","distr1","165","2","50","2","3","distr2","27","16","50","3","1","19","19","14","true","1476990270873.0","speaker","khaki","410","1.0","1","5","5","1","pragmatic"
"3957-d","1476990356266.0","25","speaker","green, the one closest to normal green","132","54","50","1","2","distr1","102","31","50","3","3","distr2","74","71","50","2","1","10","17","19","true","1476990352523.0","speaker","green, the one closest to normal green","410","1.0","7","31","26","5","pragmatic"
"3957-d","1476990366634.0","26","speaker","lol like the green / green","122","89","50","1","2","distr1","144","0","50","3","1","distr2","299","40","50","2","3","40","97","27","true","1476990361972.0","speaker","green","410","1.0","1","5","5","1","pragmatic"
"3957-d","1476990377451.0","27","speaker","middle green","86","64","50","2","1","distr2","108","69","50","3","3","target","95","37","50","1","2","11","12","7","false","1476990375235.0","speaker","dull green","410","0.0","2","9","9","2","pragmatic"
"3957-d","1476990396776.0","28","speaker","clay","12","28","50","1","1","distr1","307","42","50","3","3","distr2","222","65","50","2","2","28","38","27","true","1476990394762.0","speaker","brownish pink","410","1.0","2","12","12","2","pragmatic"
"3957-d","1476990405114.0","29","speaker","lavender dark pink","282","86","50","1","2","distr1","296","25","50","2","1","distr2","356","51","50","3","3","16","33","25","true","1476990403315.0","speaker","neon purple","410","1.0","2","10","10","2","pragmatic"
"3957-d","1476990473789.0","30","speaker","medium pink","312","63","50","3","2","distr2","324","48","50","2","3","distr1","329","93","50","1","1","13","7","11","true","1476990466565.0","speaker","neon purple/purple looks like a mixture of both..not the super highlighter pink one","410","1.0","13","68","55","10","pragmatic"
"3957-d","1476990482177.0","31","speaker","paler purple","349","30","50","2","1","distr1","109","94","50","1","2","distr2","163","63","50","3","3","76","64","22","true","1476990479712.0","speaker","brown","410","1.0","1","5","5","1","pragmatic"
"3957-d","1476990491302.0","32","speaker","gray","310","26","50","1","2","distr1","224","4","50","2","3","distr2","147","65","50","3","1","21","74","36","true","1476990488726.0","speaker","purple","410","1.0","1","6","6","1","pragmatic"
"3957-d","1476990507481.0","33","speaker","grass","75","84","50","2","1","distr1","113","22","50","3","3","distr2","34","2","50","1","2","27","39","22","true","1476990504934.0","speaker","super bright highlighter green","410","1.0","4","27","27","4","pragmatic"
"3957-d","1476990535240.0","34","speaker","colorful","43","30","50","3","1","distr2","287","18","50","2","2","distr1","30","20","50","1","3","11","42","30","true","1476990531894.0","speaker","brown, similar to khaki brown","410","1.0","5","24","22","4","pragmatic"
"3957-d","1476990549559.0","35","speaker","purple","15","47","50","1","1","distr2","127","39","50","3","3","target","348","13","50","2","2","19","47","55","false","1476990544254.0","speaker","dull brown","410","0.0","2","9","9","2","pragmatic"
"3957-d","1476990561765.0","36","speaker","the brighter of red .","177","97","50","2","2","distr2","226","88","50","3","1","distr1","107","48","50","1","3","30","60","68","true","1476990559084.0","speaker","bright sky blue","410","1.0","3","13","13","3","pragmatic"
"3957-d","1476990587287.0","37","speaker","the target are the color of the purplish / lightest green color","143","86","50","3","1","target","99","45","50","1","3","distr1","99","66","50","2","2","8","14","9","false","1476990581904.0","speaker","green close to normal green","410","0.0","5","23","21","4","pragmatic"
"3957-d","1476990616083.0","38","speaker","gray","191","20","50","3","2","distr2","16","37","50","1","1","distr1","148","3","50","2","3","11","35","28","true","1476990613265.0","speaker","blueish gray or grayish blue...looks more blue though","410","1.0","8","43","37","7","pragmatic"
"3957-d","1476990625700.0","39","speaker","not blue","299","70","50","2","3","distr1","78","19","50","1","1","distr2","350","89","50","3","2","65","34","50","true","1476990623639.0","speaker","neon purple","410","1.0","2","10","10","2","pragmatic"
"3957-d","1476990640376.0","40","speaker","dark blue","238","38","50","3","2","distr1","265","29","50","1","1","distr2","193","81","50","2","3","11","40","41","true","1476990636076.0","speaker","dark blue","410","1.0","2","8","8","2","pragmatic"
"3957-d","1476990650536.0","41","speaker","pink ~ red","347","70","50","1","2","distr2","94","74","50","2","3","distr1","321","67","50","3","1","18","83","93","true","1476990646695.0","speaker","red","410","1.0","1","3","3","1","pragmatic"
"3957-d","1476990664951.0","42","speaker","dullest one , not quite a reddish one","338","79","50","1","1","distr2","0","36","50","2","2","distr1","351","53","50","3","3","8","13","6","true","1476990658218.0","speaker","neon pink","410","1.0","2","8","8","2","pragmatic"
"3957-d","1476990704399.0","43","speaker","gray / gray","124","5","50","3","2","distr1","53","1","50","1","1","distr2","276","89","50","2","3","9","39","35","true","1476990701113.0","speaker","grey the darker one..","410","1.0","4","16","13","3","pragmatic"
"3957-d","1476990717451.0","44","speaker","barney grey","167","19","50","2","1","distr1","197","35","50","3","3","target","215","3","50","1","2","16","18","15","false","1476990714557.0","speaker","gray..plain gray","410","0.0","2","13","13","3","pragmatic"
"3957-d","1476990756123.0","45","speaker","the purple one - ~ more purple","264","75","50","1","2","distr2","126","91","50","2","3","distr1","252","59","50","3","1","5","76","76","true","1476990752546.0","speaker","purple...not the one that looks blueish","410","1.0","6","31","21","4","pragmatic"
"3957-d","1476990764749.0","46","speaker","darkest","258","70","50","1","2","distr2","2","58","50","2","1","distr1","203","64","50","3","3","35","42","51","true","1476990762688.0","speaker","purple","410","1.0","1","6","6","1","pragmatic"
"3957-d","1476990776024.0","47","speaker","gray ~ light grey","86","8","50","1","1","distr1","76","37","50","3","2","distr2","84","24","50","2","3","19","12","8","true","1476990774109.0","speaker","gray","410","1.0","1","4","4","1","pragmatic"
"3957-d","1476990787463.0","48","speaker","<unk> bue ~ barney","173","54","50","2","2","distr2","238","34","50","1","3","distr1","312","37","50","3","1","52","46","22","true","1476990783628.0","speaker","sky blue","410","1.0","2","7","7","2","pragmatic"
"3957-d","1476990795746.0","49","speaker","purple","264","44","50","1","3","distr1","218","78","50","2","1","distr2","79","54","50","3","2","17","83","70","true","1476990793437.0","speaker","purple","410","1.0","1","6","6","1","pragmatic"
"3957-d","1476990803421.0","50","speaker","orange","19","63","50","2","3","distr2","63","61","50","3","2","distr1","332","17","50","1","1","27","45","55","true","1476990802005.0","speaker","orange","410","1.0","1","6","6","1","pragmatic"
"2753-b","1476989768971.0","1","speaker","lime green","250","58","50","3","1","distr2","70","55","50","2","2","distr1","250","88","50","1","3","6","88","94","true","1476989765017.0","speaker","light purple","474","1.0","2","11","11","2","pragmatic"
"2753-b","1476989783063.0","2","speaker","brightest of green not peas","95","90","50","3","3","distr1","128","42","50","1","1","distr2","118","80","50","2","2","18","5","14","true","1476989781026.0","speaker","yellowish","474","1.0","1","9","9","1","pragmatic"
"2753-b","1476989792298.0","3","speaker","purple ~ thanks","297","64","50","3","1","distr2","60","37","50","2","2","distr1","215","95","50","1","3","28","73","68","true","1476989790501.0","speaker","pink","474","1.0","1","4","4","1","pragmatic"
"2753-b","1476989807781.0","4","speaker","in it with a tree tint","150","3","50","3","1","distr2","357","28","50","2","2","target","186","9","50","1","3","5","32","31","false","1476989802663.0","speaker","darker grey","474","0.0","2","10","10","2","pragmatic"
"2753-b","1476989828623.0","5","speaker","this is like a grey","353","16","50","2","2","distr1","282","2","50","3","3","distr2","331","99","50","1","1","15","21","28","true","1476989826773.0","speaker","lighter pink","474","1.0","2","11","11","2","pragmatic"
"2753-b","1476989839224.0","6","speaker","barney","271","62","50","1","3","distr2","171","88","50","3","1","distr1","134","85","50","2","2","70","62","21","true","1476989835694.0","speaker","purple","474","1.0","1","6","6","1","pragmatic"
"2753-b","1476989855574.0","7","speaker","purple","272","44","50","2","3","distr1","211","16","50","1","2","distr2","225","15","50","3","1","18","19","6","true","1476989847973.0","speaker","darker purple","474","1.0","2","12","12","2","pragmatic"
"2753-b","1476989864226.0","8","speaker","medium blue","226","16","50","1","1","distr2","273","25","50","2","3","distr1","226","54","50","3","2","15","13","17","true","1476989862188.0","speaker","grey","474","1.0","1","4","4","1","pragmatic"
"2753-b","1476989871928.0","9","speaker","grey","303","1","50","1","2","distr2","359","77","50","2","3","distr1","226","83","50","3","1","33","30","47","true","1476989870649.0","speaker","grey","474","1.0","1","4","4","1","pragmatic"
"2753-b","1476989886461.0","10","speaker","so not on the one that has a blue in it","170","65","50","1","3","distr1","153","99","50","2","1","distr2","44","41","50","3","2","18","35","37","true","1476989883984.0","speaker","bluish green","474","1.0","2","11","11","2","pragmatic"
"2753-b","1476989895369.0","11","speaker","green","138","76","50","3","3","distr2","205","79","50","1","1","distr1","56","82","50","2","2","27","58","70","true","1476989892464.0","speaker","green","474","1.0","1","5","5","1","pragmatic"
"2753-b","1476989908435.0","12","speaker","rose one .","2","39","50","3","1","distr1","237","0","50","2","2","distr2","314","40","50","1","3","25","23","26","true","1476989906224.0","speaker","reddish pink","474","1.0","2","11","11","2","pragmatic"
"2753-b","1476989916520.0","13","speaker","reddish","355","61","50","3","3","distr2","165","54","50","1","1","distr1","104","2","50","2","2","32","70","27","true","1476989914341.0","speaker","red","474","1.0","1","3","3","1","pragmatic"
"2753-b","1476989954779.0","14","speaker","sorry grey ~ darkest","151","5","50","1","1","distr1","133","8","50","2","2","distr2","113","45","50","3","3","5","26","23","true","1476989950763.0","speaker","grey...not the grey that looks slightly green","474","1.0","7","36","26","5","pragmatic"
"2753-b","1476989977430.0","15","speaker","yellow","67","67","50","1","1","distr2","317","45","50","2","3","distr1","81","75","50","3","2","8","78","85","true","1476989970922.0","speaker","yellow...not the yellow/greenish","474","1.0","3","26","20","3","pragmatic"
"2753-b","1476990000397.0","16","speaker","darkest","60","6","50","2","2","distr1","165","5","50","1","3","distr2","298","65","50","3","1","7","43","26","true","1476989993029.0","speaker","lighter grey","474","1.0","2","11","11","2","pragmatic"
"2753-b","1476990014511.0","17","speaker","grey","138","11","50","1","2","distr2","81","19","50","3","1","distr1","138","37","50","2","3","16","11","13","true","1476990010658.0","speaker","grey","474","1.0","1","4","4","1","pragmatic"
"2753-b","1476990027298.0","18","speaker","pink","88","51","50","2","2","distr2","317","61","50","1","3","distr1","77","30","50","3","1","10","83","68","true","1476990025439.0","speaker","yellowish greenish","474","1.0","2","17","17","2","pragmatic"
"2753-b","1476990041721.0","19","speaker","okay lol my <unk> ~ orange one ~ brick","2","63","50","3","2","distr1","359","29","50","1","1","distr2","337","80","50","2","3","13","16","15","true","1476990039370.0","speaker","straight up red","474","1.0","3","13","11","2","pragmatic"
"2753-b","1476990061194.0","20","speaker","green with a hint of the bright one","136","35","50","2","3","distr2","89","68","50","1","2","distr1","75","50","50","3","1","17","18","8","true","1476990055624.0","speaker","green...not yellowish","474","1.0","2","17","14","2","pragmatic"
"2753-b","1476990074094.0","21","speaker","sorry . purp","273","7","50","2","1","distr2","232","1","50","1","2","distr1","46","7","50","3","3","18","10","8","true","1476990071403.0","speaker","purpleish grey","474","1.0","2","13","13","2","pragmatic"
"2753-b","1476990081355.0","22","speaker","could be ~ gold","104","73","50","1","3","distr2","254","0","50","3","1","distr1","265","74","50","2","2","73","37","35","true","1476990079820.0","speaker","green","474","1.0","1","5","5","1","pragmatic"
"2753-b","1476990094923.0","23","speaker","pinkish","336","18","50","1","3","distr1","357","9","50","2","2","distr2","82","62","50","3","1","10","58","44","true","1476990091151.0","speaker","pinkish reddish","474","1.0","2","14","14","2","pragmatic"
"2753-b","1476990110418.0","24","speaker","the brightest bright","293","89","50","3","2","distr2","320","27","50","2","3","distr1","185","4","50","1","1","17","19","19","true","1476990106134.0","speaker","darkest pink","474","1.0","2","11","11","2","pragmatic"
"2753-b","1476990124412.0","25","speaker","purple with more purpleish tint , and just the most dark purple .","277","27","50","3","2","distr2","294","51","50","1","1","distr1","331","40","50","2","3","15","10","15","true","1476990121594.0","speaker","purplish grey","474","1.0","2","12","12","2","pragmatic"
"2753-b","1476990140913.0","26","speaker","darker purple","308","18","50","3","2","distr2","92","59","50","2","3","distr1","304","61","50","1","1","16","66","91","true","1476990134416.0","speaker","purplish grey again","474","1.0","3","17","12","2","pragmatic"
"2753-b","1476990156802.0","27","speaker","dullest tinted purple","276","28","50","2","2","distr2","312","40","50","1","1","distr1","303","58","50","3","3","14","11","7","true","1476990153597.0","speaker","purpleish grey part three","474","1.0","4","22","22","4","pragmatic"
"2753-b","1476990171546.0","28","speaker","pinkest one - with the grayish pink","339","19","50","1","2","distr2","192","17","50","3","3","distr1","311","65","50","2","1","19","35","26","true","1476990168190.0","speaker","guess what.  purpleish grey","474","1.0","4","22","18","3","pragmatic"
"2753-b","1476990194909.0","29","speaker","good work lol ~ dull i supposed to do it green ~ not lime green and not neon green","105","50","50","1","2","distr2","139","71","50","3","1","distr1","74","97","50","2","3","19","8","19","true","1476990183929.0","speaker","yellow/green","474","1.0","1","11","11","2","pragmatic"
"2753-b","1476990211117.0","30","speaker","purple","253","67","50","1","3","distr2","173","79","50","2","2","distr1","273","47","50","3","1","11","63","58","true","1476990206954.0","speaker","blueish purple","474","1.0","2","13","13","2","pragmatic"
"2753-b","1476990228663.0","31","speaker","green / yellow","81","28","50","1","3","distr2","120","51","50","2","1","distr1","153","37","50","3","2","15","14","15","true","1476990221025.0","speaker","greyish green","474","1.0","2","12","12","2","pragmatic"
"2753-b","1476990238963.0","32","speaker","neon green","113","76","50","2","2","distr2","248","1","50","1","1","distr1","93","33","50","3","3","17","39","29","true","1476990234833.0","speaker","green","474","1.0","1","5","5","1","pragmatic"
"2753-b","1476990250301.0","33","speaker","light blue","182","31","50","2","3","distr1","171","59","50","3","2","distr2","66","97","50","1","1","14","43","36","true","1476990247180.0","speaker","greyish blue","474","1.0","2","11","11","2","pragmatic"
"2753-b","1476990263742.0","34","speaker","red","11","52","50","3","1","distr1","109","5","50","2","2","distr2","192","68","50","1","3","32","59","27","true","1476990260763.0","speaker","reddish orange","474","1.0","2","13","13","2","pragmatic"
"2753-b","1476990275213.0","35","speaker","the brown that's not blue","8","38","50","2","2","distr1","303","8","50","1","3","distr2","79","65","50","3","1","21","57","54","true","1476990273267.0","speaker","reddish","474","1.0","1","7","7","1","pragmatic"
"2753-b","1476990287249.0","36","speaker","purple","221","8","50","2","2","distr2","295","45","50","3","1","distr1","122","90","50","1","3","47","23","99","true","1476990284218.0","speaker","greyish purple","474","1.0","2","13","13","2","pragmatic"
"2753-b","1476990295115.0","37","speaker","bright green","198","19","50","3","2","distr1","85","93","50","2","1","distr2","25","98","50","1","3","49","44","62","true","1476990293532.0","speaker","grey","474","1.0","1","4","4","1","pragmatic"
"2753-b","1476990305906.0","38","speaker","reddish not shade of all for red","254","7","50","1","3","distr2","7","20","50","3","2","distr1","336","26","50","2","1","18","17","12","true","1476990303703.0","speaker","greyish purple","474","1.0","2","13","13","2","pragmatic"
"2753-b","1476990341987.0","39","speaker","pure grey?","166","1","50","3","1","distr2","217","15","50","2","3","distr1","314","3","50","1","2","7","12","12","true","1476990323186.0","speaker","pure grey?","474","1.0","2","8","8","2","pragmatic"
"2753-b","1476990350737.0","40","speaker","gold","262","43","50","2","2","distr2","264","5","50","1","3","distr1","40","97","50","3","1","67","24","41","true","1476990349282.0","speaker","purple","474","1.0","1","6","6","1","pragmatic"
"2753-b","1476990357757.0","41","speaker","red","347","47","50","3","2","distr2","50","75","50","2","3","distr1","167","61","50","1","1","71","57","36","true","1476990356177.0","speaker","red","474","1.0","1","3","3","1","pragmatic"
"2753-b","1476990365668.0","42","speaker","lime green","131","73","50","1","1","distr1","165","28","50","2","2","distr2","181","1","50","3","3","26","35","21","true","1476990363376.0","speaker","green","474","1.0","1","5","5","1","pragmatic"
"2753-b","1476990374263.0","43","speaker","blue","257","24","50","2","2","distr1","183","15","50","1","3","distr2","148","70","50","3","1","27","54","30","true","1476990372635.0","speaker","purple","474","1.0","1","6","6","1","pragmatic"
"2753-b","1476990388891.0","44","speaker","light purple","282","34","50","1","3","distr2","268","39","50","3","2","distr1","265","18","50","2","1","10","5","12","true","1476990385031.0","speaker","pinkish purple","474","1.0","2","13","13","2","pragmatic"
"2753-b","1476990396561.0","45","speaker","blue","231","47","50","1","1","distr2","128","87","50","3","2","distr1","275","21","50","2","3","17","70","57","true","1476990394826.0","speaker","blue","474","1.0","1","4","4","1","pragmatic"
"2753-b","1476990405120.0","46","speaker","blue","195","67","50","2","2","distr1","260","10","50","1","3","distr2","124","93","50","3","1","33","54","52","true","1476990402550.0","speaker","blue","474","1.0","1","4","4","1","pragmatic"
"2753-b","1476990428606.0","47","speaker","brown","51","18","50","2","1","target","77","25","50","1","3","distr1","100","34","50","3","2","8","10","17","false","1476990419906.0","speaker","yellowish brown","474","0.0","2","14","14","2","pragmatic"
"2753-b","1476990465330.0","48","speaker","pink in the last one ~ yes","327","81","50","1","2","distr2","313","35","50","3","1","distr1","292","51","50","2","3","16","12","9","true","1476990460270.0","speaker","pink","474","1.0","1","4","4","1","pragmatic"
"2753-b","1476990476690.0","49","speaker","red","3","67","50","2","3","distr2","77","0","50","1","1","distr1","284","99","50","3","2","40","29","33","true","1476990471984.0","speaker","orange","474","1.0","1","6","6","1","pragmatic"
"2753-b","1476990490541.0","50","speaker","ninja turtle","88","41","50","2","1","distr2","293","95","50","1","2","distr1","114","92","50","3","3","18","87","110","true","1476990487348.0","speaker","greyish green","474","1.0","2","12","12","2","pragmatic"
"3833-5","1476989786336.0","1","speaker","dark green","85","90","50","2","1","distr1","113","29","50","3","2","distr2","251","72","50","1","3","23","107","61","true","1476989783355.0","speaker","the color is closest to being a neon color","499","1.0","9","34","21","4","pragmatic"
"3833-5","1476989827846.0","2","speaker","brighter pink one","334","77","50","3","2","distr2","223","1","50","2","3","distr1","312","91","50","1","1","15","28","29","true","1476989823103.0","speaker","its a vibrant color but not the most vibrant of the 3","499","1.0","11","41","19","3","pragmatic"
"3833-5","1476989869704.0","3","speaker","bluish purple","280","45","50","3","2","distr2","227","65","50","1","1","distr1","259","72","50","2","3","13","17","12","true","1476989864231.0","speaker","its the color of a grape","499","1.0","6","19","10","2","pragmatic"
"3833-5","1476989890815.0","4","speaker","green most drab","138","96","50","1","3","distr2","102","42","50","3","2","target","160","66","50","2","1","17","16","17","false","1476989881111.0","speaker","its the one most unlike the other 2","499","0.0","7","27","9","2","pragmatic"
"3833-5","1476989916168.0","5","speaker","the muted green , not the bright from all","144","28","50","2","1","distr1","129","33","50","3","2","distr2","55","86","50","1","3","7","34","31","true","1476989910783.0","speaker","its the color of dark grass","499","1.0","6","22","14","3","pragmatic"
"3833-5","1476989945127.0","6","speaker","the more yellow / yellow","43","84","50","1","2","distr2","44","65","50","2","1","distr1","56","43","50","3","3","15","6","10","true","1476989940543.0","speaker","it looks almost identical to another color but a tad brighter","499","1.0","11","51","43","7","pragmatic"
"3833-5","1476989957207.0","7","speaker","gray","166","22","50","2","1","distr2","49","86","50","1","3","distr1","76","6","50","3","2","16","37","32","true","1476989955543.0","speaker","pale turquoise","499","1.0","2","13","13","2","pragmatic"
"3833-5","1476989966929.0","8","speaker","the most greenish","123","20","50","1","3","distr2","56","8","50","3","2","distr1","184","7","50","2","1","19","16","11","true","1476989964470.0","speaker","mossy","499","1.0","1","5","5","1","pragmatic"
"3833-5","1476989976180.0","9","speaker","purple","32","93","50","3","2","distr2","216","48","50","1","1","distr1","286","53","50","2","3","57","53","28","true","1476989974946.0","speaker","pumpkin","499","1.0","1","7","7","1","pragmatic"
"3833-5","1476989991934.0","10","speaker","fire juice","354","84","50","1","2","distr2","147","91","50","2","1","target","0","97","50","3","3","7","84","86","false","1476989988847.0","speaker","stop sign color","499","0.0","3","13","13","3","pragmatic"
"3833-5","1476990011838.0","11","speaker","blue","284","88","50","1","1","distr1","352","23","50","2","2","distr2","189","41","50","3","3","29","36","51","true","1476990007919.0","speaker","violet bright","499","1.0","2","12","12","2","pragmatic"
"3833-5","1476990023194.0","12","speaker","the second hot purple","301","51","50","3","3","distr1","314","16","50","1","2","distr2","105","69","50","2","1","16","95","67","true","1476990021277.0","speaker","bright violet again","499","1.0","3","17","12","2","pragmatic"
"3833-5","1476990032460.0","13","speaker","mustard","7","53","50","3","2","distr1","113","31","50","2","1","distr2","228","56","50","1","3","58","42","57","true","1476990030950.0","speaker","rusty","499","1.0","1","5","5","1","pragmatic"
"3833-5","1476990039511.0","14","speaker","neon green","102","85","50","2","3","distr2","111","51","50","1","1","distr1","145","55","50","3","2","15","11","8","true","1476990038021.0","speaker","neon","499","1.0","1","4","4","1","pragmatic"
"3833-5","1476990059872.0","15","speaker","yellow","356","9","50","1","2","distr2","173","11","50","2","1","target","53","26","50","3","3","28","22","26","false","1476990057551.0","speaker","almost dirt color","499","0.0","3","15","15","3","pragmatic"
"3833-5","1476990072970.0","16","speaker","yellow","59","89","50","3","1","distr2","79","23","50","2","2","distr1","191","82","50","1","3","53","27","39","true","1476990068246.0","speaker","color of the sun","499","1.0","4","13","8","2","pragmatic"
"3833-5","1476990094899.0","17","speaker","turqoise","147","64","50","3","2","distr1","115","39","50","2","1","distr2","9","88","50","1","3","10","74","67","true","1476990090997.0","speaker","one of the two that are similar, the brighter one","499","1.0","10","39","24","5","pragmatic"
"3833-5","1476990120977.0","18","speaker","teal ~ bright","157","35","50","2","3","distr2","120","59","50","1","1","target","150","83","50","3","2","19","10","19","false","1476990114317.0","speaker","the one thats not quite green and not blue","499","0.0","9","34","22","5","pragmatic"
