,Usage,Condition,Language
43321,0,further/split,English
43322,0,further/split,English
43323,0,further/split,English
43324,0,equal/far,English
43325,0,further/split,English
43326,0,further/split,English
43327,0,equal/far,English
43328,0,further/split,English
43329,0,further/split,English
43330,0,further/split,English
43331,0,equal/far,English
43332,0,equal/far,English
43333,0,closer/close,English
43334,0,equal/far,English
43335,0,equal/far,English
43336,0,closer/close,English
43337,0,closer/close,English
43338,0,equal/far,English
43339,0,further/split,English
43340,0,further/split,English
43341,0,further/split,English
43342,0,further/split,English
43343,0,equal/far,English
43344,0,closer/close,English
43345,0,further/split,English
43346,0,equal/far,English
43347,0,equal/far,English
43348,0,equal/far,English
43349,0,further/split,English
43350,0,closer/close,English
43351,0,closer/close,English
43352,0,closer/close,English
43353,0,closer/close,English
43354,0,further/split,English
43355,0,further/split,English
43356,0,equal/far,English
43357,0,further/split,English
43358,0,further/split,English
43359,0,equal/far,English
43360,0,closer/close,English
43361,0,equal/far,English
43362,1,closer/close,English
43363,0,closer/close,English
43364,0,further/split,English
43365,0,further/split,English
43366,0,equal/far,English
43367,0,equal/far,English
43368,0,closer/close,English
43369,0,further/split,English
43370,0,further/split,English
43371,0,further/split,English
43372,0,equal/far,English
43373,0,closer/close,English
43374,0,further/split,English
43375,0,closer/close,English
43376,0,closer/close,English
43377,0,closer/close,English
43378,1,closer/close,English
43379,0,equal/far,English
43380,0,equal/far,English
43381,0,equal/far,English
43382,0,equal/far,English
43383,0,closer/close,English
43384,0,closer/close,English
43385,1,further/split,English
43386,0,closer/close,English
43387,0,further/split,English
43388,0,equal/far,English
43389,0,equal/far,English
43390,0,closer/close,English
43391,0,further/split,English
43392,0,equal/far,English
43393,0,closer/close,English
43394,0,further/split,English
43395,0,closer/close,English
43396,0,equal/far,English
43397,0,closer/close,English
43398,0,closer/close,English
43399,0,closer/close,English
43400,0,closer/close,English
43401,0,further/split,English
43402,0,further/split,English
43403,0,further/split,English
43404,0,equal/far,English
43405,0,equal/far,English
43406,0,equal/far,English
43407,0,further/split,English
43408,0,closer/close,English
43409,0,closer/close,English
43410,0,equal/far,English
43411,0,further/split,English
43412,0,closer/close,English
43413,0,further/split,English
43414,0,equal/far,English
43415,0,further/split,English
43416,0,equal/far,English
43417,0,closer/close,English
43418,0,further/split,English
43419,0,equal/far,English
43420,0,closer/close,English
43421,0,equal/far,English
43422,0,equal/far,English
43423,0,equal/far,English
43424,0,further/split,English
43425,0,closer/close,English
43426,0,closer/close,English
43427,0,equal/far,English
43428,0,closer/close,English
43429,0,further/split,English
43430,0,closer/close,English
43431,0,equal/far,English
43432,0,equal/far,English
43433,0,equal/far,English
43434,0,further/split,English
43435,0,further/split,English
43436,0,further/split,English
43437,0,closer/close,English
43438,0,closer/close,English
43439,0,further/split,English
43440,0,equal/far,English
43441,0,further/split,English
43442,0,further/split,English
43443,0,closer/close,English
43444,1,equal/far,English
43445,1,equal/far,English
43446,1,equal/far,English
43447,0,further/split,English
43448,0,closer/close,English
43449,0,further/split,English
43450,0,closer/close,English
43451,0,further/split,English
43452,0,further/split,English
43453,0,further/split,English
43454,0,closer/close,English
43455,0,equal/far,English
43456,0,equal/far,English
43457,0,equal/far,English
43458,0,further/split,English
43459,0,equal/far,English
43460,0,equal/far,English
43461,0,closer/close,English
43462,0,closer/close,English
43463,0,further/split,English
43464,0,equal/far,English
43465,0,closer/close,English
43466,0,further/split,English
43467,0,further/split,English
43468,0,further/split,English
43469,0,closer/close,English
43470,0,equal/far,English
43471,0,further/split,English
43472,0,equal/far,English
43473,0,closer/close,English
43474,0,further/split,English
43475,0,further/split,English
43476,0,further/split,English
43477,0,closer/close,English
43478,0,further/split,English
43479,0,further/split,English
43480,0,closer/close,English
43481,0,further/split,English
43482,0,further/split,English
43483,0,equal/far,English
43484,0,equal/far,English
43485,0,equal/far,English
43486,0,closer/close,English
43487,0,closer/close,English
43488,0,equal/far,English
43489,0,closer/close,English
43490,0,closer/close,English
43491,0,equal/far,English
43492,0,further/split,English
43493,0,further/split,English
43494,0,closer/close,English
43495,0,closer/close,English
43496,0,closer/close,English
43497,0,closer/close,English
43498,0,further/split,English
43499,0,further/split,English
43500,0,further/split,English
43501,0,further/split,English
43502,0,further/split,English
43503,0,equal/far,English
43504,0,equal/far,English
43505,0,closer/close,English
43506,1,closer/close,English
43507,0,closer/close,English
43508,0,equal/far,English
43509,0,closer/close,English
43510,1,closer/close,English
43511,0,closer/close,English
43512,0,equal/far,English
43513,0,further/split,English
43514,0,further/split,English
43515,0,further/split,English
43516,0,equal/far,English
43517,0,closer/close,English
43518,0,equal/far,English
43519,0,closer/close,English
43520,0,closer/close,English
43521,0,equal/far,English
43522,0,closer/close,English
43523,0,further/split,English
43524,0,equal/far,English
43525,0,equal/far,English
43526,0,closer/close,English
43527,0,equal/far,English
43528,0,equal/far,English
43529,0,further/split,English
43530,0,further/split,English
43531,0,closer/close,English
43532,0,equal/far,English
43533,0,equal/far,English
43534,0,equal/far,English
43535,0,equal/far,English
43536,0,closer/close,English
43537,1,closer/close,English
43538,0,further/split,English
43539,0,further/split,English
43540,0,further/split,English
43541,0,closer/close,English
43542,0,closer/close,English
43543,0,equal/far,English
43544,0,further/split,English
43545,0,further/split,English
43546,0,closer/close,English
43547,0,closer/close,English
43548,0,closer/close,English
43549,0,equal/far,English
43550,0,equal/far,English
43551,0,closer/close,English
43552,0,closer/close,English
43553,0,closer/close,English
43554,0,further/split,English
43555,0,closer/close,English
43556,0,closer/close,English
43557,0,closer/close,English
43558,0,closer/close,English
43559,0,further/split,English
43560,0,further/split,English
43561,0,closer/close,English
43562,0,equal/far,English
43563,0,equal/far,English
43564,0,equal/far,English
43565,0,equal/far,English
43566,0,equal/far,English
43567,0,further/split,English
43568,0,closer/close,English
43569,0,further/split,English
43570,0,closer/close,English
43571,0,further/split,English
43572,0,equal/far,English
43573,0,equal/far,English
43574,0,closer/close,English
43575,0,closer/close,English
43576,0,further/split,English
43577,0,equal/far,English
43578,0,further/split,English
43579,0,closer/close,English
43580,0,further/split,English
43581,0,further/split,English
43582,0,closer/close,English
43583,0,equal/far,English
43584,0,further/split,English
43585,0,further/split,English
43586,0,closer/close,English
43587,0,closer/close,English
43588,0,closer/close,English
43589,1,closer/close,English
43590,0,closer/close,English
43591,0,closer/close,English
43592,0,further/split,English
43593,0,equal/far,English
43594,0,closer/close,English
43595,0,further/split,English
43596,0,closer/close,English
43597,0,equal/far,English
43598,0,further/split,English
43599,0,further/split,English
43600,0,further/split,English
43601,0,equal/far,English
43602,0,equal/far,English
43603,0,equal/far,English
43604,0,equal/far,English
43605,0,closer/close,English
43606,1,further/split,English
43607,1,closer/close,English
43608,0,equal/far,English
43609,0,further/split,English
43610,0,further/split,English
43611,0,closer/close,English
43612,0,further/split,English
43613,0,closer/close,English
43614,0,closer/close,English
43615,0,closer/close,English
43616,1,closer/close,English
43617,1,further/split,English
43618,0,closer/close,English
43619,0,closer/close,English
43620,0,closer/close,English
43621,0,closer/close,English
43622,0,equal/far,English
43623,0,equal/far,English
43624,0,further/split,English
43625,0,equal/far,English
43626,0,further/split,English
43627,0,equal/far,English
43628,0,equal/far,English
43629,0,equal/far,English
43630,0,further/split,English
43631,0,closer/close,English
43632,1,closer/close,English
43633,0,further/split,English
43634,0,closer/close,English
43635,0,further/split,English
43636,0,further/split,English
43637,0,equal/far,English
43638,0,equal/far,English
43639,0,further/split,English
43640,1,closer/close,English
43641,0,closer/close,English
43642,0,closer/close,English
43643,0,further/split,English
43644,0,equal/far,English
43645,0,equal/far,English
43646,0,closer/close,English
43647,0,further/split,English
43648,0,closer/close,English
43649,0,further/split,English
43650,0,further/split,English
43651,0,equal/far,English
43652,0,equal/far,English
43653,0,closer/close,English
43654,0,equal/far,English
43655,0,closer/close,English
43656,0,further/split,English
43657,0,equal/far,English
43658,0,equal/far,English
43659,0,closer/close,English
43660,0,closer/close,English
43661,0,closer/close,English
43662,0,equal/far,English
43663,0,equal/far,English
43664,0,equal/far,English
43665,0,further/split,English
43666,0,further/split,English
43667,0,closer/close,English
43668,0,equal/far,English
43669,0,closer/close,English
43670,0,closer/close,English
43671,0,further/split,English
43672,0,further/split,English
43673,0,further/split,English
43674,0,closer/close,English
43675,0,equal/far,English
43676,0,equal/far,English
43677,0,equal/far,English
43678,1,further/split,English
43679,0,equal/far,English
43680,0,equal/far,English
43681,0,further/split,English
43682,0,equal/far,English
43683,0,further/split,English
43684,0,further/split,English
43685,0,closer/close,English
43686,0,closer/close,English
43687,0,further/split,English
43688,0,equal/far,English
43689,0,closer/close,English
43690,0,further/split,English
43691,0,further/split,English
43692,0,further/split,English
43693,0,further/split,English
43694,0,further/split,English
43695,0,equal/far,English
43696,0,further/split,English
43697,0,equal/far,English
43698,0,equal/far,English
43699,0,further/split,English
43700,0,closer/close,English
43701,0,closer/close,English
43702,1,closer/close,English
43703,0,further/split,English
43704,0,further/split,English
43705,0,further/split,English
43706,0,further/split,English
43707,0,further/split,English
43708,0,further/split,English
43709,0,closer/close,English
43710,0,closer/close,English
43711,0,closer/close,English
43712,0,closer/close,English
43713,0,equal/far,English
43714,0,further/split,English
43715,0,closer/close,English
43716,0,closer/close,English
43717,0,closer/close,English
43718,0,further/split,English
43719,1,closer/close,English
43720,0,closer/close,English
43721,0,equal/far,English
43722,0,equal/far,English
43723,0,equal/far,English
43724,0,equal/far,English
43725,0,closer/close,English
43726,0,further/split,English
43727,0,equal/far,English
43728,0,equal/far,English
43729,0,further/split,English
43730,0,equal/far,English
43731,0,equal/far,English
43732,0,further/split,English
43733,0,equal/far,English
43734,0,equal/far,English
43735,0,closer/close,English
43736,0,closer/close,English
43737,0,closer/close,English
43738,0,further/split,English
43739,0,closer/close,English
43740,0,closer/close,English
43741,0,closer/close,English
43742,0,closer/close,English
43743,0,further/split,English
43744,0,closer/close,English
43745,0,equal/far,English
43746,0,equal/far,English
43747,0,equal/far,English
43748,0,further/split,English
43749,1,closer/close,English
43750,0,equal/far,English
43751,0,further/split,English
43752,0,closer/close,English
43753,0,closer/close,English
43754,0,equal/far,English
43755,0,equal/far,English
43756,0,equal/far,English
43757,0,closer/close,English
43758,0,equal/far,English
43759,0,further/split,English
43760,0,equal/far,English
43761,0,further/split,English
43762,0,equal/far,English
43763,0,further/split,English
43764,0,equal/far,English
43765,0,further/split,English
43766,0,further/split,English
43767,0,further/split,English
43768,0,closer/close,English
43769,0,closer/close,English
43770,0,closer/close,English
43771,0,equal/far,English
43772,0,further/split,English
43773,0,further/split,English
43774,0,further/split,English
43775,0,equal/far,English
43776,0,equal/far,English
43777,0,equal/far,English
43778,0,equal/far,English
43779,0,closer/close,English
43780,0,equal/far,English
43781,0,equal/far,English
43782,0,closer/close,English
43783,0,further/split,English
43784,0,closer/close,English
43785,0,further/split,English
43786,0,closer/close,English
43787,0,further/split,English
43788,0,closer/close,English
43789,0,closer/close,English
43790,0,closer/close,English
43791,0,further/split,English
43792,0,further/split,English
43793,0,further/split,English
43794,0,further/split,English
43795,0,further/split,English
43796,0,further/split,English
43797,0,equal/far,English
43798,0,equal/far,English
43799,0,equal/far,English
43800,0,closer/close,English
43801,0,equal/far,English
43802,0,further/split,English
43803,0,further/split,English
43804,0,equal/far,English
43805,0,equal/far,English
43806,0,further/split,English
43807,0,further/split,English
43808,0,equal/far,English
43809,0,closer/close,English
43810,0,equal/far,English
43811,0,closer/close,English
43812,0,further/split,English
43813,0,closer/close,English
43814,0,closer/close,English
43815,0,closer/close,English
43816,0,equal/far,English
43817,0,equal/far,English
43818,0,equal/far,English
43819,0,closer/close,English
43820,0,closer/close,English
43821,0,equal/far,English
43822,0,closer/close,English
43823,0,closer/close,English
43824,0,further/split,English
43825,0,further/split,English
43826,0,equal/far,English
43827,0,closer/close,English
43828,0,closer/close,English
43829,0,further/split,English
43830,0,closer/close,English
43831,0,closer/close,English
43832,0,equal/far,English
43833,0,further/split,English
43834,0,further/split,English
43835,0,further/split,English
43836,0,further/split,English
43837,0,closer/close,English
43838,0,further/split,English
43839,0,closer/close,English
43840,0,further/split,English
43841,1,further/split,English
43842,0,further/split,English
43843,0,equal/far,English
43844,0,equal/far,English
43845,0,equal/far,English
43846,0,equal/far,English
43847,0,equal/far,English
43848,0,equal/far,English
43849,0,further/split,English
43850,0,closer/close,English
43851,0,equal/far,English
43852,0,closer/close,English
43853,0,closer/close,English
43854,0,closer/close,English
43855,0,closer/close,English
43856,0,equal/far,English
43857,1,closer/close,English
43858,0,further/split,English
43859,0,equal/far,English
43860,0,closer/close,English
43861,0,equal/far,English
43862,0,equal/far,English
43863,0,equal/far,English
43864,0,further/split,English
43865,0,closer/close,English
43866,0,equal/far,English
43867,0,further/split,English
43868,0,further/split,English
43869,0,further/split,English
43870,0,equal/far,English
43871,0,closer/close,English
43872,0,further/split,English
43873,0,closer/close,English
43874,0,further/split,English
43875,0,equal/far,English
43876,0,further/split,English
43877,1,closer/close,English
43878,0,equal/far,English
43879,0,closer/close,English
43880,0,equal/far,English
43881,0,further/split,English
43882,0,closer/close,English
43883,0,further/split,English
43884,0,further/split,English
43885,1,equal/far,English
43886,0,equal/far,English
43887,0,closer/close,English
43888,0,closer/close,English
43889,0,closer/close,English
43890,0,further/split,English
43891,0,further/split,English
43892,0,equal/far,English
43893,1,closer/close,English
43894,0,closer/close,English
43895,0,closer/close,English
43896,0,closer/close,English
43897,0,closer/close,English
43898,0,further/split,English
43899,0,further/split,English
43900,0,further/split,English
43901,0,equal/far,English
43902,1,closer/close,English
43903,0,equal/far,English
43904,0,equal/far,English
43905,1,closer/close,English
43906,0,further/split,English
43907,0,closer/close,English
43908,0,further/split,English
43909,0,equal/far,English
43910,1,further/split,English
43911,0,further/split,English
43912,0,equal/far,English
43913,0,further/split,English
43914,0,equal/far,English
43915,0,further/split,English
43916,0,equal/far,English
43917,0,equal/far,English
43918,0,further/split,English
43919,0,further/split,English
43920,0,further/split,English
43921,0,closer/close,English
43922,0,closer/close,English
43923,0,equal/far,English
43924,0,closer/close,English
43925,0,further/split,English
43926,1,closer/close,English
43927,0,equal/far,English
43928,0,further/split,English
43929,0,further/split,English
43930,0,equal/far,English
43931,0,closer/close,English
43932,0,equal/far,English
43933,0,equal/far,English
43934,0,further/split,English
43935,0,equal/far,English
43936,0,closer/close,English
43937,0,closer/close,English
43938,0,closer/close,English
43939,1,further/split,English
43940,0,further/split,English
43941,0,equal/far,English
43942,1,closer/close,English
43943,0,equal/far,English
43944,0,further/split,English
43945,0,closer/close,English
43946,0,further/split,English
43947,0,closer/close,English
43948,1,closer/close,English
43949,0,further/split,English
43950,1,further/split,English
43951,0,further/split,English
43952,0,closer/close,English
43953,0,equal/far,English
43954,0,equal/far,English
43955,0,further/split,English
43956,0,equal/far,English
43957,0,further/split,English
43958,1,closer/close,English
43959,0,closer/close,English
43960,0,equal/far,English
43961,0,equal/far,English
43962,1,further/split,English
43963,0,equal/far,English
43964,0,further/split,English
43965,1,closer/close,English
43966,0,equal/far,English
43967,0,further/split,English
43968,0,equal/far,English
43969,0,equal/far,English
43970,1,closer/close,English
43971,0,equal/far,English
43972,1,further/split,English
43973,0,closer/close,English
43974,0,equal/far,English
43975,1,further/split,English
43976,0,further/split,English
43977,0,equal/far,English
43978,0,equal/far,English
43979,0,closer/close,English
43980,0,closer/close,English
43981,0,further/split,English
43982,0,further/split,English
43983,0,further/split,English
43984,1,further/split,English
43985,0,equal/far,English
43986,0,closer/close,English
43987,0,equal/far,English
43988,0,equal/far,English
43989,0,equal/far,English
43990,1,closer/close,English
43991,0,closer/close,English
43992,0,closer/close,English
43993,0,closer/close,English
43994,0,closer/close,English
43995,0,closer/close,English
43996,1,closer/close,English
43997,0,closer/close,English
43998,0,equal/far,English
43999,1,further/split,English
44000,0,equal/far,English
44001,0,further/split,English
44002,0,closer/close,English
44003,0,further/split,English
44004,1,further/split,English
44005,0,further/split,English
44006,0,closer/close,English
44007,1,closer/close,English
44008,0,equal/far,English
44009,0,equal/far,English
44010,0,equal/far,English
44011,0,equal/far,English
44012,1,further/split,English
44013,1,closer/close,English
44014,0,closer/close,English
44015,0,further/split,English
44016,0,closer/close,English
44017,0,closer/close,English
44018,0,closer/close,English
44019,0,equal/far,English
44020,1,further/split,English
44021,1,closer/close,English
44022,0,further/split,English
44023,0,equal/far,English
44024,0,equal/far,English
44025,0,further/split,English
44026,1,further/split,English
44027,0,equal/far,English
44028,0,further/split,English
44029,1,further/split,English
44030,0,equal/far,English
44031,1,closer/close,English
44032,0,further/split,English
44033,0,equal/far,English
44034,0,equal/far,English
44035,0,further/split,English
44036,1,further/split,English
44037,0,equal/far,English
44038,1,closer/close,English
44039,0,equal/far,English
44040,0,further/split,English
44041,0,closer/close,English
44042,0,closer/close,English
44043,1,closer/close,English
44044,0,further/split,English
44045,0,equal/far,English
44046,0,equal/far,English
44047,1,equal/far,English
44048,0,further/split,English
44049,0,equal/far,English
44050,1,closer/close,English
44051,0,closer/close,English
44052,0,equal/far,English
44053,1,further/split,English
44054,1,closer/close,English
44055,0,further/split,English
44056,0,further/split,English
44057,0,equal/far,English
44058,0,equal/far,English
44059,1,equal/far,English
44060,0,equal/far,English
44061,0,closer/close,English
44062,0,closer/close,English
44063,0,equal/far,English
44064,1,closer/close,English
44065,0,closer/close,English
44066,0,closer/close,English
44067,0,further/split,English
44068,0,closer/close,English
44069,0,equal/far,English
44070,0,equal/far,English
44071,0,equal/far,English
44072,0,further/split,English
44073,0,equal/far,English
44074,0,closer/close,English
44075,0,equal/far,English
44076,0,equal/far,English
44077,0,closer/close,English
44078,0,closer/close,English
44079,0,equal/far,English
44080,0,further/split,English
44081,0,closer/close,English
44082,0,closer/close,English
44083,0,equal/far,English
44084,0,equal/far,English
44085,0,equal/far,English
44086,0,equal/far,English
44087,0,equal/far,English
44088,0,equal/far,English
44089,0,further/split,English
44090,0,further/split,English
44091,0,further/split,English
44092,0,further/split,English
44093,0,equal/far,English
44094,0,equal/far,English
44095,0,further/split,English
44096,0,equal/far,English
44097,0,closer/close,English
44098,0,closer/close,English
44099,0,closer/close,English
44100,0,equal/far,English
44101,0,further/split,English
44102,0,further/split,English
44103,0,equal/far,English
44104,0,further/split,English
44105,0,closer/close,English
44106,0,closer/close,English
44107,0,further/split,English
44108,0,closer/close,English
44109,0,further/split,English
44110,0,equal/far,English
44111,0,further/split,English
44112,0,further/split,English
44113,0,further/split,English
44114,0,further/split,English
44115,0,further/split,English
44116,0,further/split,English
44117,0,further/split,English
44118,0,further/split,English
44119,0,closer/close,English
44120,0,closer/close,English
44121,0,closer/close,English
44122,1,closer/close,English
44123,0,further/split,English
44124,1,closer/close,English
44125,0,closer/close,English
44126,0,equal/far,English
44127,0,further/split,English
44128,0,closer/close,English
44129,0,further/split,English
44130,0,closer/close,English
44131,0,closer/close,English
44132,0,closer/close,English
44133,0,further/split,English
44134,0,further/split,English
44135,0,further/split,English
44136,0,equal/far,English
44137,0,further/split,English
44138,0,closer/close,English
44139,0,equal/far,English
44140,0,further/split,English
44141,0,equal/far,English
44142,0,closer/close,English
44143,0,closer/close,English
44144,0,closer/close,English
44145,0,equal/far,English
44146,0,equal/far,English
44147,0,closer/close,English
44148,0,closer/close,English
44149,0,further/split,English
44150,0,closer/close,English
44151,0,closer/close,English
44152,0,closer/close,English
44153,0,closer/close,English
44154,0,equal/far,English
44155,0,further/split,English
44156,0,equal/far,English
44157,0,closer/close,English
44158,0,equal/far,English
44159,0,equal/far,English
44160,0,equal/far,English
44161,0,closer/close,English
44162,0,equal/far,English
44163,0,equal/far,English
44164,0,equal/far,English
44165,0,closer/close,English
44166,0,closer/close,English
44167,0,closer/close,English
44168,0,equal/far,English
44169,0,equal/far,English
44170,0,equal/far,English
44171,0,further/split,English
44172,0,equal/far,English
44173,0,further/split,English
44174,0,closer/close,English
44175,0,further/split,English
44176,0,further/split,English
44177,0,further/split,English
44178,0,further/split,English
44179,0,further/split,English
44180,0,further/split,English
44181,0,further/split,English
44182,0,further/split,English
44183,0,closer/close,English
44184,0,further/split,English
44185,0,closer/close,English
44186,0,further/split,English
44187,0,closer/close,English
44188,0,closer/close,English
44189,0,further/split,English
44190,0,further/split,English
44191,0,equal/far,English
44192,0,further/split,English
44193,0,closer/close,English
44194,0,equal/far,English
44195,0,equal/far,English
44196,0,closer/close,English
44197,0,closer/close,English
44198,0,further/split,English
44199,0,further/split,English
44200,0,equal/far,English
44201,0,equal/far,English
44202,0,further/split,English
44203,0,further/split,English
44204,0,equal/far,English
44205,1,equal/far,English
44206,0,equal/far,English
44207,0,closer/close,English
44208,0,equal/far,English
44209,0,equal/far,English
44210,0,further/split,English
44211,0,closer/close,English
44212,0,further/split,English
44213,0,equal/far,English
44214,0,further/split,English
44215,0,further/split,English
44216,0,further/split,English
44217,0,equal/far,English
44218,0,equal/far,English
44219,0,equal/far,English
44220,0,further/split,English
44221,0,closer/close,English
44222,0,equal/far,English
44223,0,closer/close,English
44224,0,closer/close,English
44225,0,equal/far,English
44226,0,further/split,English
44227,1,closer/close,English
44228,0,closer/close,English
44229,0,equal/far,English
44230,0,further/split,English
44231,0,further/split,English
44232,0,further/split,English
44233,0,closer/close,English
44234,1,closer/close,English
44235,0,equal/far,English
44236,0,further/split,English
44237,0,equal/far,English
44238,0,closer/close,English
44239,0,equal/far,English
44240,0,closer/close,English
44241,0,equal/far,English
44242,0,closer/close,English
44243,0,closer/close,English
44244,0,further/split,English
44245,0,equal/far,English
44246,0,further/split,English
44247,0,closer/close,English
44248,0,equal/far,English
44249,0,closer/close,English
44250,0,further/split,English
44251,0,equal/far,English
44252,0,equal/far,English
44253,0,closer/close,English
44254,0,further/split,English
44255,0,further/split,English
44256,0,further/split,English
44257,0,closer/close,English
44258,0,further/split,English
44259,0,further/split,English
44260,0,further/split,English
44261,0,further/split,English
44262,0,equal/far,English
44263,0,further/split,English
44264,0,further/split,English
44265,0,equal/far,English
44266,0,closer/close,English
44267,0,equal/far,English
44268,0,closer/close,English
44269,0,closer/close,English
44270,0,equal/far,English
44271,0,further/split,English
44272,0,closer/close,English
44273,0,closer/close,English
44274,0,equal/far,English
44275,0,closer/close,English
44276,0,closer/close,English
44277,0,closer/close,English
44278,0,further/split,English
44279,0,equal/far,English
44280,0,further/split,English
44281,0,closer/close,English
44282,0,closer/close,English
44283,0,closer/close,English
44284,0,equal/far,English
44285,0,equal/far,English
44286,0,equal/far,English
44287,0,further/split,English
44288,0,closer/close,English
44289,0,equal/far,English
44290,0,equal/far,English
44291,0,closer/close,English
44292,0,closer/close,English
44293,0,closer/close,English
44294,0,further/split,English
44295,0,equal/far,English
44296,0,further/split,English
44297,0,further/split,English
44298,0,equal/far,English
44299,0,further/split,English
44300,0,further/split,English
44301,0,equal/far,English
44302,0,equal/far,English
44303,0,equal/far,English
44304,0,closer/close,English
44305,0,further/split,English
44306,0,closer/close,English
44307,0,closer/close,English
44308,0,equal/far,English
44309,0,equal/far,English
44310,0,closer/close,English
44311,0,further/split,English
44312,0,further/split,English
44313,0,equal/far,English
44314,0,closer/close,English
44315,0,closer/close,English
44316,0,equal/far,English
44317,0,equal/far,English
44318,0,closer/close,English
44319,0,further/split,English
44320,0,equal/far,English
44321,0,further/split,English
44322,0,further/split,English
44323,0,further/split,English
44324,0,equal/far,English
44325,0,equal/far,English
44326,0,equal/far,English
44327,0,further/split,English
44328,0,closer/close,English
44329,0,closer/close,English
44330,0,closer/close,English
44331,0,equal/far,English
44332,0,equal/far,English
44333,0,further/split,English
44334,0,closer/close,English
44335,0,closer/close,English
44336,0,closer/close,English
44337,0,further/split,English
44338,0,equal/far,English
44339,0,equal/far,English
44340,0,further/split,English
44341,0,closer/close,English
44342,0,equal/far,English
44343,0,further/split,English
44344,0,further/split,English
44345,0,equal/far,English
44346,0,equal/far,English
44347,0,further/split,English
44348,0,further/split,English
44349,0,further/split,English
44350,0,equal/far,English
44351,0,equal/far,English
44352,0,closer/close,English
44353,1,further/split,English
44354,1,further/split,English
44355,0,equal/far,English
44356,0,equal/far,English
44357,1,closer/close,English
44358,1,closer/close,English
44359,0,closer/close,English
44360,0,closer/close,English
44361,0,closer/close,English
44362,0,further/split,English
44363,0,equal/far,English
44364,0,closer/close,English
44365,0,closer/close,English
44366,0,equal/far,English
44367,0,closer/close,English
44368,1,closer/close,English
44369,0,closer/close,English
44370,0,closer/close,English
44371,0,further/split,English
44372,0,further/split,English
44373,0,closer/close,English
44374,0,equal/far,English
44375,0,equal/far,English
44376,0,equal/far,English
44377,0,equal/far,English
44378,1,further/split,English
44379,0,equal/far,English
44380,1,closer/close,English
44381,0,closer/close,English
44382,0,closer/close,English
44383,0,further/split,English
44384,0,equal/far,English
44385,0,equal/far,English
44386,0,further/split,English
44387,0,closer/close,English
44388,1,closer/close,English
44389,0,closer/close,English
44390,0,equal/far,English
44391,0,closer/close,English
44392,0,further/split,English
44393,0,closer/close,English
44394,0,closer/close,English
44395,0,further/split,English
44396,0,further/split,English
44397,0,further/split,English
44398,0,further/split,English
44399,0,further/split,English
44400,0,equal/far,English
44401,0,equal/far,English
44402,0,equal/far,English
44403,0,equal/far,English
44404,0,equal/far,English
44405,0,closer/close,English
44406,0,closer/close,English
44407,0,closer/close,English
44408,0,closer/close,English
44409,0,closer/close,English
44410,0,closer/close,English
44411,0,further/split,English
44412,0,equal/far,English
44413,0,further/split,English
44414,0,closer/close,English
44415,0,equal/far,English
44416,0,closer/close,English
44417,0,closer/close,English
44418,0,further/split,English
44419,0,further/split,English
44420,0,closer/close,English
44421,0,equal/far,English
44422,0,closer/close,English
44423,0,closer/close,English
44424,0,closer/close,English
44425,0,equal/far,English
44426,0,further/split,English
44427,0,further/split,English
44428,0,further/split,English
44429,0,further/split,English
44430,0,further/split,English
44431,0,further/split,English
44432,0,closer/close,English
44433,0,equal/far,English
44434,0,further/split,English
44435,0,closer/close,English
44436,0,equal/far,English
44437,0,further/split,English
44438,0,further/split,English
44439,0,equal/far,English
44440,0,equal/far,English
44441,1,closer/close,English
44442,0,equal/far,English
44443,0,further/split,English
44444,0,further/split,English
44445,0,equal/far,English
44446,0,equal/far,English
44447,0,closer/close,English
44448,0,equal/far,English
44449,0,equal/far,English
44450,0,equal/far,English
44451,0,closer/close,English
44452,0,closer/close,English
44453,0,further/split,English
44454,0,closer/close,English
44455,0,equal/far,English
44456,0,further/split,English
44457,0,equal/far,English
44458,0,closer/close,English
44459,0,closer/close,English
44460,0,equal/far,English
44461,0,equal/far,English
44462,0,equal/far,English
44463,0,equal/far,English
44464,0,further/split,English
44465,0,closer/close,English
44466,0,closer/close,English
44467,0,further/split,English
44468,0,closer/close,English
44469,0,equal/far,English
44470,0,closer/close,English
44471,0,equal/far,English
44472,0,further/split,English
44473,0,further/split,English
44474,0,closer/close,English
44475,0,further/split,English
44476,0,closer/close,English
44477,0,closer/close,English
44478,0,further/split,English
44479,0,further/split,English
44480,0,closer/close,English
44481,0,equal/far,English
44482,0,closer/close,English
44483,0,closer/close,English
44484,0,equal/far,English
44485,1,closer/close,English
44486,0,closer/close,English
44487,0,closer/close,English
44488,0,closer/close,English
44489,0,closer/close,English
44490,0,further/split,English
44491,0,closer/close,English
44492,0,further/split,English
44493,0,further/split,English
44494,0,equal/far,English
44495,0,equal/far,English
44496,0,further/split,English
44497,0,further/split,English
44498,0,further/split,English
44499,0,further/split,English
44500,0,equal/far,English
44501,0,further/split,English
44502,0,closer/close,English
44503,0,further/split,English
44504,0,equal/far,English
44505,0,equal/far,English
44506,0,further/split,English
44507,0,equal/far,English
44508,0,closer/close,English
44509,0,equal/far,English
44510,0,equal/far,English
44511,0,further/split,English
44512,0,equal/far,English
44513,0,closer/close,English
44514,0,equal/far,English
44515,0,equal/far,English
44516,0,further/split,English
44517,1,further/split,English
44518,0,equal/far,English
44519,0,closer/close,English
