success,Condition,Language,roundid
true,further/split,Chinese,7961-742222fd-fc56-4b16-bc42-f0871d7e1811.4
true,equal/far,Chinese,7961-742222fd-fc56-4b16-bc42-f0871d7e1811.40
true,closer/close,Chinese,7961-742222fd-fc56-4b16-bc42-f0871d7e1811.41
false,further/split,Chinese,7961-742222fd-fc56-4b16-bc42-f0871d7e1811.42
true,equal/far,Chinese,7961-742222fd-fc56-4b16-bc42-f0871d7e1811.43
true,closer/close,Chinese,7961-742222fd-fc56-4b16-bc42-f0871d7e1811.44
true,equal/far,Chinese,7961-742222fd-fc56-4b16-bc42-f0871d7e1811.45
true,equal/far,Chinese,7961-742222fd-fc56-4b16-bc42-f0871d7e1811.46
true,closer/close,Chinese,7961-742222fd-fc56-4b16-bc42-f0871d7e1811.47
true,further/split,Chinese,7961-742222fd-fc56-4b16-bc42-f0871d7e1811.48
true,closer/close,Chinese,7961-742222fd-fc56-4b16-bc42-f0871d7e1811.49
true,closer/close,Chinese,7961-742222fd-fc56-4b16-bc42-f0871d7e1811.5
true,equal/far,Chinese,7961-742222fd-fc56-4b16-bc42-f0871d7e1811.50
true,closer/close,Chinese,7961-742222fd-fc56-4b16-bc42-f0871d7e1811.6
true,equal/far,Chinese,7961-742222fd-fc56-4b16-bc42-f0871d7e1811.7
true,closer/close,Chinese,7961-742222fd-fc56-4b16-bc42-f0871d7e1811.8
true,closer/close,Chinese,7961-742222fd-fc56-4b16-bc42-f0871d7e1811.9
true,closer/close,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.1
true,further/split,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.10
true,closer/close,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.11
true,further/split,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.12
true,further/split,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.13
true,equal/far,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.14
true,equal/far,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.15
true,further/split,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.16
true,further/split,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.17
true,closer/close,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.18
true,equal/far,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.19
true,further/split,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.2
true,closer/close,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.20
true,equal/far,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.21
true,further/split,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.22
true,equal/far,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.23
true,further/split,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.24
true,closer/close,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.25
true,further/split,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.26
true,equal/far,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.27
true,equal/far,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.28
true,equal/far,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.29
true,further/split,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.3
true,further/split,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.30
true,further/split,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.31
true,further/split,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.32
true,further/split,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.33
true,further/split,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.34
true,closer/close,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.35
true,closer/close,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.36
true,equal/far,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.37
true,closer/close,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.38
true,closer/close,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.39
true,equal/far,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.4
true,closer/close,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.40
true,equal/far,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.41
true,equal/far,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.42
true,closer/close,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.43
true,closer/close,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.44
true,further/split,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.45
true,further/split,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.46
true,closer/close,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.47
true,closer/close,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.48
true,equal/far,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.49
true,equal/far,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.5
true,equal/far,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.50
true,closer/close,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.6
true,equal/far,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.7
false,closer/close,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.8
true,closer/close,Chinese,7991-2be4a4f0-a5f7-40e2-9854-4765af54e7c7.9
true,closer/close,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.1
true,equal/far,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.10
true,further/split,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.11
true,further/split,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.12
true,equal/far,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.13
true,further/split,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.14
true,equal/far,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.15
true,closer/close,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.16
true,closer/close,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.17
true,equal/far,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.18
true,further/split,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.19
true,closer/close,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.2
true,equal/far,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.20
true,equal/far,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.21
true,closer/close,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.22
true,further/split,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.23
true,equal/far,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.24
true,further/split,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.25
true,further/split,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.26
true,equal/far,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.27
true,further/split,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.28
true,closer/close,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.29
true,equal/far,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.3
true,closer/close,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.30
true,closer/close,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.31
true,closer/close,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.32
true,closer/close,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.33
true,further/split,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.34
true,closer/close,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.35
true,further/split,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.36
true,further/split,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.37
true,closer/close,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.38
true,equal/far,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.39
true,equal/far,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.4
true,further/split,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.40
true,equal/far,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.41
true,closer/close,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.42
true,further/split,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.43
true,equal/far,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.44
true,further/split,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.45
true,equal/far,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.46
true,closer/close,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.47
true,closer/close,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.48
false,further/split,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.49
true,further/split,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.5
true,closer/close,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.50
true,closer/close,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.6
true,equal/far,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.7
true,equal/far,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.8
true,equal/far,Chinese,8032-611b2ceb-ca98-407b-a880-8e311ae40798.9
true,closer/close,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.1
true,equal/far,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.10
true,further/split,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.11
true,equal/far,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.12
true,further/split,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.13
true,closer/close,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.14
true,further/split,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.15
true,further/split,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.16
true,further/split,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.17
false,further/split,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.18
true,further/split,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.19
true,equal/far,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.2
true,equal/far,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.20
false,further/split,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.21
true,equal/far,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.22
true,equal/far,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.23
true,equal/far,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.24
true,equal/far,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.25
true,closer/close,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.26
true,equal/far,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.27
true,closer/close,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.28
true,equal/far,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.29
true,closer/close,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.3
true,equal/far,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.30
true,equal/far,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.31
false,closer/close,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.32
true,further/split,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.33
true,closer/close,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.34
true,further/split,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.35
false,closer/close,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.36
true,closer/close,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.37
true,equal/far,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.38
true,further/split,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.39
true,closer/close,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.4
true,further/split,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.40
true,equal/far,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.41
false,further/split,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.42
true,further/split,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.43
false,closer/close,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.44
true,further/split,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.45
true,further/split,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.46
true,equal/far,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.47
false,closer/close,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.48
true,equal/far,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.49
true,closer/close,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.5
true,further/split,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.50
true,closer/close,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.6
true,closer/close,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.7
true,equal/far,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.8
true,closer/close,Chinese,8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0.9
false,equal/far,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.1
false,equal/far,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.10
true,equal/far,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.11
false,closer/close,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.12
false,further/split,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.13
false,further/split,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.14
false,equal/far,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.15
false,equal/far,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.16
false,closer/close,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.17
false,closer/close,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.18
false,further/split,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.19
false,equal/far,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.2
false,further/split,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.20
false,equal/far,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.21
false,further/split,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.22
false,further/split,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.23
false,further/split,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.24
false,closer/close,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.25
false,further/split,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.26
false,closer/close,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.27
true,closer/close,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.28
false,closer/close,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.29
true,equal/far,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.3
false,equal/far,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.30
false,equal/far,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.31
false,equal/far,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.32
false,further/split,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.33
false,closer/close,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.34
false,equal/far,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.35
false,further/split,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.36
false,equal/far,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.37
false,closer/close,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.38
false,further/split,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.39
false,closer/close,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.4
false,further/split,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.40
false,equal/far,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.41
false,closer/close,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.42
false,closer/close,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.43
true,further/split,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.44
false,closer/close,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.45
true,closer/close,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.46
false,closer/close,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.47
false,equal/far,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.48
false,equal/far,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.49
false,equal/far,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.5
true,further/split,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.50
true,closer/close,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.6
false,closer/close,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.7
true,further/split,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.8
true,further/split,Chinese,8165-20800829-2a8a-4f35-841a-df601b2b69e5.9
true,closer/close,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.1
true,closer/close,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.10
false,further/split,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.11
true,further/split,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.12
false,closer/close,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.13
true,closer/close,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.14
false,closer/close,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.15
true,equal/far,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.16
true,equal/far,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.17
true,further/split,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.18
true,further/split,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.19
true,equal/far,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.2
false,closer/close,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.20
true,equal/far,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.21
true,further/split,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.22
true,equal/far,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.23
true,equal/far,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.24
true,equal/far,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.25
true,closer/close,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.26
true,equal/far,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.27
true,further/split,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.28
true,equal/far,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.29
true,further/split,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.3
true,further/split,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.30
false,closer/close,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.31
false,equal/far,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.32
true,equal/far,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.33
false,further/split,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.34
true,further/split,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.35
true,further/split,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.36
true,further/split,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.37
false,closer/close,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.38
false,closer/close,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.39
true,further/split,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.4
true,equal/far,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.40
true,equal/far,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.41
false,further/split,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.42
true,further/split,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.43
true,closer/close,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.44
true,further/split,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.45
true,closer/close,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.46
true,closer/close,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.47
true,equal/far,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.48
true,closer/close,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.49
true,closer/close,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.5
true,equal/far,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.50
true,equal/far,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.6
false,further/split,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.7
true,equal/far,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.8
true,closer/close,Chinese,8362-765c8be0-1e26-45e2-a620-0d4337084ece.9
true,equal/far,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.1
true,further/split,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.10
true,equal/far,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.11
true,further/split,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.12
true,further/split,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.13
true,equal/far,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.14
true,closer/close,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.15
true,closer/close,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.16
true,equal/far,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.17
true,further/split,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.18
false,closer/close,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.19
true,closer/close,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.2
true,further/split,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.20
true,equal/far,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.21
false,closer/close,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.22
true,further/split,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.23
true,further/split,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.24
false,further/split,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.25
true,equal/far,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.26
true,further/split,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.27
true,closer/close,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.28
true,further/split,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.29
true,further/split,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.3
false,further/split,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.30
false,equal/far,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.31
false,equal/far,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.32
false,further/split,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.33
true,equal/far,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.34
false,closer/close,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.35
true,closer/close,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.36
true,further/split,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.37
true,closer/close,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.38
true,equal/far,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.39
true,equal/far,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.4
true,equal/far,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.40
true,further/split,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.41
true,equal/far,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.42
true,closer/close,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.43
true,closer/close,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.44
true,closer/close,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.45
true,equal/far,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.46
true,closer/close,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.47
true,equal/far,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.48
true,closer/close,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.49
true,equal/far,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.5
true,closer/close,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.50
true,equal/far,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.6
true,closer/close,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.7
true,further/split,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.8
false,further/split,Chinese,8373-5f19014c-cc09-41e9-8345-b22653853f98.9
true,equal/far,Chinese,8382-8892e79f-22e4-4ea6-8d2a-cffdf0a65624.1
true,further/split,Chinese,8382-8892e79f-22e4-4ea6-8d2a-cffdf0a65624.10
true,equal/far,Chinese,8382-8892e79f-22e4-4ea6-8d2a-cffdf0a65624.11
true,equal/far,Chinese,8382-8892e79f-22e4-4ea6-8d2a-cffdf0a65624.12
true,further/split,Chinese,8382-8892e79f-22e4-4ea6-8d2a-cffdf0a65624.13
true,closer/close,Chinese,8382-8892e79f-22e4-4ea6-8d2a-cffdf0a65624.14
true,equal/far,Chinese,8382-8892e79f-22e4-4ea6-8d2a-cffdf0a65624.15
true,further/split,Chinese,8382-8892e79f-22e4-4ea6-8d2a-cffdf0a65624.16
true,further/split,Chinese,8382-8892e79f-22e4-4ea6-8d2a-cffdf0a65624.17
true,closer/close,Chinese,8382-8892e79f-22e4-4ea6-8d2a-cffdf0a65624.18
