success,Condition,Language,roundid
true,closer/close,English,7690-c.17
true,further/split,English,7690-c.18
true,equal/far,English,7690-c.19
false,closer/close,English,7690-c.2
false,further/split,English,7690-c.20
true,equal/far,English,7690-c.21
true,closer/close,English,7690-c.22
false,closer/close,English,7690-c.23
true,equal/far,English,7690-c.24
true,equal/far,English,7690-c.25
true,equal/far,English,7690-c.26
true,equal/far,English,7690-c.27
true,further/split,English,7690-c.28
true,closer/close,English,7690-c.29
true,equal/far,English,7690-c.3
false,further/split,English,7690-c.30
true,equal/far,English,7690-c.31
false,equal/far,English,7690-c.32
true,further/split,English,7690-c.33
true,equal/far,English,7690-c.34
false,closer/close,English,7690-c.35
true,equal/far,English,7690-c.36
true,closer/close,English,7690-c.37
true,closer/close,English,7690-c.38
true,closer/close,English,7690-c.39
true,closer/close,English,7690-c.4
true,further/split,English,7690-c.40
true,closer/close,English,7690-c.41
true,equal/far,English,7690-c.42
true,further/split,English,7690-c.43
true,further/split,English,7690-c.44
true,further/split,English,7690-c.45
true,equal/far,English,7690-c.46
true,equal/far,English,7690-c.47
true,closer/close,English,7690-c.48
true,further/split,English,7690-c.49
true,further/split,English,7690-c.5
true,further/split,English,7690-c.50
true,further/split,English,7690-c.6
true,closer/close,English,7690-c.7
false,closer/close,English,7690-c.8
true,equal/far,English,7690-c.9
true,equal/far,English,7705-9.1
true,equal/far,English,7705-9.10
true,further/split,English,7705-9.11
true,equal/far,English,7705-9.12
true,further/split,English,7705-9.13
false,closer/close,English,7705-9.14
true,equal/far,English,7705-9.15
true,closer/close,English,7705-9.16
true,further/split,English,7705-9.17
true,further/split,English,7705-9.18
true,closer/close,English,7705-9.19
true,closer/close,English,7705-9.2
false,closer/close,English,7705-9.20
true,closer/close,English,7705-9.21
true,closer/close,English,7705-9.22
true,further/split,English,7705-9.23
true,equal/far,English,7705-9.24
true,further/split,English,7705-9.25
true,equal/far,English,7705-9.26
true,closer/close,English,7705-9.27
true,equal/far,English,7705-9.28
true,closer/close,English,7705-9.29
true,closer/close,English,7705-9.3
true,equal/far,English,7705-9.30
false,closer/close,English,7705-9.31
true,further/split,English,7705-9.32
true,further/split,English,7705-9.33
true,closer/close,English,7705-9.34
true,closer/close,English,7705-9.35
true,closer/close,English,7705-9.36
true,equal/far,English,7705-9.37
true,further/split,English,7705-9.38
true,closer/close,English,7705-9.39
true,further/split,English,7705-9.4
true,further/split,English,7705-9.40
true,closer/close,English,7705-9.41
true,further/split,English,7705-9.42
true,equal/far,English,7705-9.43
true,equal/far,English,7705-9.44
true,further/split,English,7705-9.45
true,equal/far,English,7705-9.46
true,further/split,English,7705-9.47
true,closer/close,English,7705-9.48
true,equal/far,English,7705-9.49
true,equal/far,English,7705-9.5
true,equal/far,English,7705-9.50
true,further/split,English,7705-9.6
true,equal/far,English,7705-9.7
true,further/split,English,7705-9.8
true,further/split,English,7705-9.9
true,further/split,English,7708-f.1
false,further/split,English,7708-f.10
true,equal/far,English,7708-f.11
true,closer/close,English,7708-f.12
true,closer/close,English,7708-f.13
true,closer/close,English,7708-f.14
true,further/split,English,7708-f.15
true,equal/far,English,7708-f.16
false,further/split,English,7708-f.17
true,closer/close,English,7708-f.18
false,equal/far,English,7708-f.19
true,further/split,English,7708-f.2
true,equal/far,English,7708-f.20
true,equal/far,English,7708-f.21
true,closer/close,English,7708-f.22
true,closer/close,English,7708-f.23
false,closer/close,English,7708-f.24
false,closer/close,English,7708-f.25
true,further/split,English,7708-f.26
true,equal/far,English,7708-f.27
true,further/split,English,7708-f.28
true,further/split,English,7708-f.29
true,further/split,English,7708-f.3
true,further/split,English,7708-f.30
false,further/split,English,7708-f.31
true,equal/far,English,7708-f.32
true,equal/far,English,7708-f.33
true,equal/far,English,7708-f.34
true,equal/far,English,7708-f.35
false,closer/close,English,7708-f.36
false,closer/close,English,7708-f.37
true,closer/close,English,7708-f.38
true,further/split,English,7708-f.39
true,closer/close,English,7708-f.4
true,equal/far,English,7708-f.40
true,closer/close,English,7708-f.41
true,equal/far,English,7708-f.42
true,closer/close,English,7708-f.43
true,equal/far,English,7708-f.44
true,closer/close,English,7708-f.45
true,equal/far,English,7708-f.46
true,further/split,English,7708-f.47
true,equal/far,English,7708-f.48
true,further/split,English,7708-f.49
true,equal/far,English,7708-f.5
true,further/split,English,7708-f.50
true,further/split,English,7708-f.6
true,closer/close,English,7708-f.8
true,closer/close,English,7708-f.9
true,further/split,English,7710-a.1
true,equal/far,English,7710-a.10
true,further/split,English,7710-a.11
true,equal/far,English,7710-a.12
true,further/split,English,7710-a.13
true,further/split,English,7710-a.14
true,closer/close,English,7710-a.15
true,equal/far,English,7710-a.16
false,closer/close,English,7710-a.17
true,closer/close,English,7710-a.18
true,closer/close,English,7710-a.19
true,closer/close,English,7710-a.2
true,further/split,English,7710-a.20
true,closer/close,English,7710-a.21
true,closer/close,English,7710-a.22
true,further/split,English,7710-a.23
true,closer/close,English,7710-a.24
true,closer/close,English,7710-a.25
true,further/split,English,7710-a.26
true,further/split,English,7710-a.27
true,equal/far,English,7710-a.28
true,equal/far,English,7710-a.29
false,further/split,English,7710-a.3
true,further/split,English,7710-a.30
true,further/split,English,7710-a.31
true,equal/far,English,7710-a.32
false,closer/close,English,7710-a.33
true,equal/far,English,7710-a.34
true,further/split,English,7710-a.35
true,equal/far,English,7710-a.36
true,closer/close,English,7710-a.37
true,equal/far,English,7710-a.38
true,equal/far,English,7710-a.39
true,equal/far,English,7710-a.4
true,further/split,English,7710-a.40
true,closer/close,English,7710-a.41
true,further/split,English,7710-a.42
true,closer/close,English,7710-a.43
true,closer/close,English,7710-a.44
true,closer/close,English,7710-a.45
true,further/split,English,7710-a.46
true,equal/far,English,7710-a.47
false,closer/close,English,7710-a.48
true,equal/far,English,7710-a.49
true,equal/far,English,7710-a.5
true,equal/far,English,7710-a.50
true,closer/close,English,7710-a.6
true,equal/far,English,7710-a.7
true,further/split,English,7710-a.8
true,further/split,English,7710-a.9
true,equal/far,English,7724-9.1
true,further/split,English,7724-9.10
true,closer/close,English,7724-9.11
false,further/split,English,7724-9.12
true,further/split,English,7724-9.13
true,further/split,English,7724-9.14
true,further/split,English,7724-9.15
true,closer/close,English,7724-9.16
true,closer/close,English,7724-9.17
true,further/split,English,7724-9.18
false,closer/close,English,7724-9.19
true,closer/close,English,7724-9.2
true,further/split,English,7724-9.20
true,closer/close,English,7724-9.21
true,closer/close,English,7724-9.22
true,closer/close,English,7724-9.23
true,further/split,English,7724-9.24
true,equal/far,English,7724-9.25
true,closer/close,English,7724-9.26
false,closer/close,English,7724-9.27
true,equal/far,English,7724-9.28
true,equal/far,English,7724-9.29
true,equal/far,English,7724-9.3
true,closer/close,English,7724-9.30
true,further/split,English,7724-9.31
true,equal/far,English,7724-9.32
false,closer/close,English,7724-9.33
true,equal/far,English,7724-9.34
true,further/split,English,7724-9.35
true,further/split,English,7724-9.36
true,closer/close,English,7724-9.37
true,equal/far,English,7724-9.38
false,further/split,English,7724-9.39
true,equal/far,English,7724-9.4
false,further/split,English,7724-9.40
true,equal/far,English,7724-9.41
true,closer/close,English,7724-9.42
true,further/split,English,7724-9.43
true,equal/far,English,7724-9.44
false,further/split,English,7724-9.45
true,closer/close,English,7724-9.46
true,equal/far,English,7724-9.47
true,equal/far,English,7724-9.48
true,further/split,English,7724-9.49
true,equal/far,English,7724-9.5
true,equal/far,English,7724-9.50
true,further/split,English,7724-9.6
true,closer/close,English,7724-9.7
true,closer/close,English,7724-9.8
true,equal/far,English,7724-9.9
true,further/split,English,7727-b.1
true,further/split,English,7727-b.10
true,closer/close,English,7727-b.11
false,further/split,English,7727-b.12
true,further/split,English,7727-b.13
true,equal/far,English,7727-b.14
true,closer/close,English,7727-b.15
true,further/split,English,7727-b.16
true,closer/close,English,7727-b.17
true,closer/close,English,7727-b.18
true,equal/far,English,7727-b.19
false,equal/far,English,7727-b.2
true,further/split,English,7727-b.20
true,further/split,English,7727-b.21
true,equal/far,English,7727-b.22
true,equal/far,English,7727-b.23
true,equal/far,English,7727-b.24
true,equal/far,English,7727-b.25
true,equal/far,English,7727-b.26
true,closer/close,English,7727-b.27
true,closer/close,English,7727-b.28
true,equal/far,English,7727-b.29
true,closer/close,English,7727-b.3
true,equal/far,English,7727-b.30
true,closer/close,English,7727-b.31
true,equal/far,English,7727-b.32
true,further/split,English,7727-b.33
true,closer/close,English,7727-b.34
true,further/split,English,7727-b.35
true,closer/close,English,7727-b.36
true,further/split,English,7727-b.37
true,equal/far,English,7727-b.38
true,further/split,English,7727-b.39
true,closer/close,English,7727-b.4
true,closer/close,English,7727-b.40
true,further/split,English,7727-b.41
true,further/split,English,7727-b.42
true,further/split,English,7727-b.43
true,equal/far,English,7727-b.44
true,further/split,English,7727-b.45
false,closer/close,English,7727-b.46
true,closer/close,English,7727-b.47
true,further/split,English,7727-b.48
true,equal/far,English,7727-b.49
false,equal/far,English,7727-b.5
true,equal/far,English,7727-b.50
true,closer/close,English,7727-b.6
true,further/split,English,7727-b.7
true,closer/close,English,7727-b.8
true,equal/far,English,7727-b.9
true,closer/close,English,7735-2.1
true,equal/far,English,7735-2.10
true,further/split,English,7735-2.11
true,equal/far,English,7735-2.12
true,closer/close,English,7735-2.13
true,equal/far,English,7735-2.14
true,closer/close,English,7735-2.15
true,further/split,English,7735-2.16
true,equal/far,English,7735-2.17
false,closer/close,English,7735-2.18
true,equal/far,English,7735-2.19
false,closer/close,English,7735-2.2
true,further/split,English,7735-2.20
true,equal/far,English,7735-2.21
true,further/split,English,7735-2.22
true,further/split,English,7735-2.23
true,further/split,English,7735-2.24
true,equal/far,English,7735-2.25
true,equal/far,English,7735-2.26
true,equal/far,English,7735-2.27
true,closer/close,English,7735-2.28
true,equal/far,English,7735-2.29
true,closer/close,English,7735-2.3
true,further/split,English,7735-2.30
true,closer/close,English,7735-2.31
true,equal/far,English,7735-2.32
true,closer/close,English,7735-2.33
true,closer/close,English,7735-2.34
true,further/split,English,7735-2.35
true,equal/far,English,7735-2.36
true,further/split,English,7735-2.37
true,closer/close,English,7735-2.38
true,closer/close,English,7735-2.39
true,further/split,English,7735-2.4
true,further/split,English,7735-2.40
true,further/split,English,7735-2.41
true,closer/close,English,7735-2.42
true,equal/far,English,7735-2.43
true,equal/far,English,7735-2.44
true,equal/far,English,7735-2.45
true,closer/close,English,7735-2.46
true,further/split,English,7735-2.47
true,equal/far,English,7735-2.48
true,closer/close,English,7735-2.49
true,further/split,English,7735-2.5
true,further/split,English,7735-2.50
true,closer/close,English,7735-2.6
true,equal/far,English,7735-2.7
true,further/split,English,7735-2.8
true,further/split,English,7735-2.9
true,equal/far,English,7736-e.1
true,equal/far,English,7736-e.10
true,further/split,English,7736-e.11
true,equal/far,English,7736-e.12
true,closer/close,English,7736-e.13
true,further/split,English,7736-e.14
true,further/split,English,7736-e.15
true,closer/close,English,7736-e.16
true,closer/close,English,7736-e.17
true,closer/close,English,7736-e.18
true,equal/far,English,7736-e.19
true,closer/close,English,7736-e.2
true,equal/far,English,7736-e.20
true,closer/close,English,7736-e.21
true,closer/close,English,7736-e.22
true,equal/far,English,7736-e.23
true,closer/close,English,7736-e.24
true,further/split,English,7736-e.25
false,closer/close,English,7736-e.26
true,equal/far,English,7736-e.27
true,closer/close,English,7736-e.28
true,equal/far,English,7736-e.29
true,equal/far,English,7736-e.3
true,further/split,English,7736-e.30
true,closer/close,English,7736-e.31
true,further/split,English,7736-e.32
true,closer/close,English,7736-e.33
true,further/split,English,7736-e.34
true,closer/close,English,7736-e.35
true,closer/close,English,7736-e.36
true,closer/close,English,7736-e.37
true,closer/close,English,7736-e.38
true,equal/far,English,7736-e.39
true,equal/far,English,7736-e.4
true,further/split,English,7736-e.40
true,further/split,English,7736-e.41
true,equal/far,English,7736-e.42
false,further/split,English,7736-e.43
true,further/split,English,7736-e.44
true,further/split,English,7736-e.45
true,further/split,English,7736-e.46
true,equal/far,English,7736-e.47
true,further/split,English,7736-e.48
true,equal/far,English,7736-e.49
true,further/split,English,7736-e.5
true,equal/far,English,7736-e.50
true,closer/close,English,7736-e.6
true,further/split,English,7736-e.7
true,further/split,English,7736-e.8
true,equal/far,English,7736-e.9
true,equal/far,English,7753-a.1
true,closer/close,English,7753-a.10
true,closer/close,English,7753-a.11
true,closer/close,English,7753-a.12
true,equal/far,English,7753-a.13
true,further/split,English,7753-a.14
true,equal/far,English,7753-a.15
true,further/split,English,7753-a.16
true,further/split,English,7753-a.17
true,further/split,English,7753-a.18
true,further/split,English,7753-a.19
true,further/split,English,7753-a.2
true,equal/far,English,7753-a.20
true,equal/far,English,7753-a.21
true,further/split,English,7753-a.22
true,further/split,English,7753-a.23
true,equal/far,English,7753-a.24
true,closer/close,English,7753-a.26
true,closer/close,English,7753-a.27
true,equal/far,English,7753-a.28
true,further/split,English,7753-a.29
true,equal/far,English,7753-a.3
true,equal/far,English,7753-a.30
true,closer/close,English,7753-a.31
true,equal/far,English,7753-a.32
true,closer/close,English,7753-a.33
true,further/split,English,7753-a.34
true,further/split,English,7753-a.35
true,further/split,English,7753-a.36
true,equal/far,English,7753-a.37
true,equal/far,English,7753-a.38
true,closer/close,English,7753-a.4
true,closer/close,English,7753-a.40
true,equal/far,English,7753-a.41
true,closer/close,English,7753-a.42
true,closer/close,English,7753-a.43
true,further/split,English,7753-a.44
true,further/split,English,7753-a.45
true,further/split,English,7753-a.46
true,equal/far,English,7753-a.47
true,further/split,English,7753-a.48
true,closer/close,English,7753-a.49
true,closer/close,English,7753-a.5
true,closer/close,English,7753-a.50
true,equal/far,English,7753-a.6
true,equal/far,English,7753-a.7
true,closer/close,English,7753-a.8
true,equal/far,English,7753-a.9
true,closer/close,English,7757-1.1
true,equal/far,English,7757-1.10
true,closer/close,English,7757-1.11
true,further/split,English,7757-1.12
true,further/split,English,7757-1.13
true,equal/far,English,7757-1.14
true,further/split,English,7757-1.15
true,equal/far,English,7757-1.16
true,equal/far,English,7757-1.17
true,equal/far,English,7757-1.18
true,equal/far,English,7757-1.19
true,closer/close,English,7757-1.2
true,closer/close,English,7757-1.20
true,further/split,English,7757-1.21
true,equal/far,English,7757-1.22
true,equal/far,English,7757-1.23
true,further/split,English,7757-1.24
true,closer/close,English,7757-1.25
true,further/split,English,7757-1.26
true,closer/close,English,7757-1.27
true,closer/close,English,7757-1.28
false,closer/close,English,7757-1.29
true,equal/far,English,7757-1.3
true,equal/far,English,7757-1.30
false,closer/close,English,7757-1.31
true,further/split,English,7757-1.32
true,further/split,English,7757-1.33
true,further/split,English,7757-1.34
true,equal/far,English,7757-1.35
true,further/split,English,7757-1.36
false,further/split,English,7757-1.37
false,closer/close,English,7757-1.38
true,equal/far,English,7757-1.39
true,further/split,English,7757-1.4
true,closer/close,English,7757-1.40
true,equal/far,English,7757-1.41
true,equal/far,English,7757-1.42
true,further/split,English,7757-1.43
true,closer/close,English,7757-1.44
true,closer/close,English,7757-1.45
true,closer/close,English,7757-1.46
true,closer/close,English,7757-1.47
true,further/split,English,7757-1.48
true,further/split,English,7757-1.49
true,closer/close,English,7757-1.5
true,equal/far,English,7757-1.50
false,further/split,English,7757-1.6
true,closer/close,English,7757-1.7
true,equal/far,English,7757-1.8
false,equal/far,English,7757-1.9
true,equal/far,English,7758-a.1
true,further/split,English,7758-a.10
true,closer/close,English,7758-a.11
true,closer/close,English,7758-a.12
true,equal/far,English,7758-a.13
true,closer/close,English,7758-a.14
true,further/split,English,7758-a.15
true,closer/close,English,7758-a.16
true,further/split,English,7758-a.17
true,further/split,English,7758-a.18
true,equal/far,English,7758-a.19
true,closer/close,English,7758-a.2
true,further/split,English,7758-a.20
false,further/split,English,7758-a.21
true,further/split,English,7758-a.22
true,further/split,English,7758-a.23
true,equal/far,English,7758-a.24
true,further/split,English,7758-a.25
true,closer/close,English,7758-a.26
true,closer/close,English,7758-a.27
true,closer/close,English,7758-a.28
true,equal/far,English,7758-a.29
true,closer/close,English,7758-a.3
true,closer/close,English,7758-a.30
true,closer/close,English,7758-a.31
true,closer/close,English,7758-a.32
true,further/split,English,7758-a.33
true,equal/far,English,7758-a.34
true,equal/far,English,7758-a.35
true,equal/far,English,7758-a.36
true,equal/far,English,7758-a.37
true,equal/far,English,7758-a.38
true,further/split,English,7758-a.39
false,further/split,English,7758-a.4
true,equal/far,English,7758-a.40
true,further/split,English,7758-a.41
true,equal/far,English,7758-a.42
true,further/split,English,7758-a.43
false,equal/far,English,7758-a.44
true,closer/close,English,7758-a.45
false,further/split,English,7758-a.46
true,further/split,English,7758-a.47
true,further/split,English,7758-a.48
true,equal/far,English,7758-a.49
true,equal/far,English,7758-a.5
true,closer/close,English,7758-a.50
true,closer/close,English,7758-a.6
true,closer/close,English,7758-a.7
true,equal/far,English,7758-a.8
true,equal/far,English,7758-a.9
true,equal/far,English,7797-f.1
true,equal/far,English,7797-f.10
true,further/split,English,7797-f.11
false,closer/close,English,7797-f.12
false,closer/close,English,7797-f.13
true,further/split,English,7797-f.14
true,closer/close,English,7797-f.15
true,closer/close,English,7797-f.16
true,equal/far,English,7797-f.17
true,equal/far,English,7797-f.18
true,further/split,English,7797-f.19
false,closer/close,English,7797-f.2
false,further/split,English,7797-f.20
true,further/split,English,7797-f.21
true,equal/far,English,7797-f.22
true,equal/far,English,7797-f.23
true,closer/close,English,7797-f.24
false,closer/close,English,7797-f.25
true,further/split,English,7797-f.26
true,equal/far,English,7797-f.27
true,equal/far,English,7797-f.28
true,closer/close,English,7797-f.29
true,further/split,English,7797-f.3
true,further/split,English,7797-f.30
false,further/split,English,7797-f.31
true,closer/close,English,7797-f.32
true,further/split,English,7797-f.33
true,equal/far,English,7797-f.34
true,closer/close,English,7797-f.35
true,equal/far,English,7797-f.36
true,closer/close,English,7797-f.37
true,equal/far,English,7797-f.38
true,closer/close,English,7797-f.39
false,further/split,English,7797-f.4
true,closer/close,English,7797-f.40
true,equal/far,English,7797-f.41
true,further/split,English,7797-f.42
false,closer/close,English,7797-f.43
true,equal/far,English,7797-f.44
true,equal/far,English,7797-f.45
true,further/split,English,7797-f.46
true,closer/close,English,7797-f.47
true,equal/far,English,7797-f.48
true,further/split,English,7797-f.49
true,further/split,English,7797-f.5
true,further/split,English,7797-f.50
true,equal/far,English,7797-f.6
true,further/split,English,7797-f.7
true,equal/far,English,7797-f.8
true,closer/close,English,7797-f.9
true,further/split,English,7804-6.1
true,equal/far,English,7804-6.10
true,equal/far,English,7804-6.11
true,equal/far,English,7804-6.12
true,equal/far,English,7804-6.13
true,closer/close,English,7804-6.15
true,closer/close,English,7804-6.16
true,further/split,English,7804-6.17
true,closer/close,English,7804-6.18
true,equal/far,English,7804-6.19
true,further/split,English,7804-6.2
true,closer/close,English,7804-6.20
true,closer/close,English,7804-6.21
true,closer/close,English,7804-6.22
true,further/split,English,7804-6.23
true,further/split,English,7804-6.24
true,equal/far,English,7804-6.25
true,closer/close,English,7804-6.26
true,equal/far,English,7804-6.27
true,further/split,English,7804-6.28
true,equal/far,English,7804-6.29
true,further/split,English,7804-6.3
true,equal/far,English,7804-6.30
true,further/split,English,7804-6.31
true,closer/close,English,7804-6.32
true,equal/far,English,7804-6.33
true,equal/far,English,7804-6.34
true,further/split,English,7804-6.35
true,closer/close,English,7804-6.36
true,further/split,English,7804-6.37
true,further/split,English,7804-6.38
true,closer/close,English,7804-6.39
true,closer/close,English,7804-6.4
true,closer/close,English,7804-6.40
true,closer/close,English,7804-6.41
true,equal/far,English,7804-6.42
true,equal/far,English,7804-6.43
true,equal/far,English,7804-6.44
true,further/split,English,7804-6.46
true,equal/far,English,7804-6.47
true,equal/far,English,7804-6.48
true,further/split,English,7804-6.5
true,further/split,English,7804-6.50
true,further/split,English,7804-6.6
true,further/split,English,7804-6.9
true,further/split,English,7811-5.1
true,equal/far,English,7811-5.10
true,equal/far,English,7811-5.11
true,equal/far,English,7811-5.12
true,further/split,English,7811-5.13
true,further/split,English,7811-5.14
true,closer/close,English,7811-5.15
true,equal/far,English,7811-5.16
true,further/split,English,7811-5.17
true,closer/close,English,7811-5.18
true,equal/far,English,7811-5.19
true,further/split,English,7811-5.2
true,further/split,English,7811-5.20
true,further/split,English,7811-5.21
true,closer/close,English,7811-5.22
true,further/split,English,7811-5.23
true,closer/close,English,7811-5.24
true,closer/close,English,7811-5.25
true,equal/far,English,7811-5.26
true,equal/far,English,7811-5.27
true,closer/close,English,7811-5.28
true,closer/close,English,7811-5.29
true,equal/far,English,7811-5.3
true,further/split,English,7811-5.30
true,equal/far,English,7811-5.31
true,closer/close,English,7811-5.32
true,further/split,English,7811-5.33
true,closer/close,English,7811-5.34
true,further/split,English,7811-5.35
true,closer/close,English,7811-5.36
true,closer/close,English,7811-5.37
true,equal/far,English,7811-5.38
true,further/split,English,7811-5.39
true,further/split,English,7811-5.4
true,closer/close,English,7811-5.40
true,closer/close,English,7811-5.41
true,equal/far,English,7811-5.42
true,equal/far,English,7811-5.43
true,further/split,English,7811-5.44
false,further/split,English,7811-5.45
true,equal/far,English,7811-5.46
true,further/split,English,7811-5.47
true,closer/close,English,7811-5.48
true,equal/far,English,7811-5.49
true,equal/far,English,7811-5.5
true,further/split,English,7811-5.50
true,closer/close,English,7811-5.6
true,closer/close,English,7811-5.7
true,equal/far,English,7811-5.8
true,equal/far,English,7811-5.9
true,closer/close,English,7830-6.1
false,closer/close,English,7830-6.10
true,further/split,English,7830-6.11
true,further/split,English,7830-6.12
true,closer/close,English,7830-6.13
true,further/split,English,7830-6.14
true,further/split,English,7830-6.15
true,equal/far,English,7830-6.16
true,equal/far,English,7830-6.17
true,further/split,English,7830-6.18
true,further/split,English,7830-6.19
false,closer/close,English,7830-6.2
false,closer/close,English,7830-6.20
true,further/split,English,7830-6.21
true,equal/far,English,7830-6.22
true,equal/far,English,7830-6.23
true,further/split,English,7830-6.24
true,further/split,English,7830-6.25
true,closer/close,English,7830-6.26
true,closer/close,English,7830-6.27
true,closer/close,English,7830-6.28
true,closer/close,English,7830-6.29
true,closer/close,English,7830-6.3
true,further/split,English,7830-6.30
true,closer/close,English,7830-6.31
true,further/split,English,7830-6.32
true,further/split,English,7830-6.33
true,further/split,English,7830-6.34
true,equal/far,English,7830-6.35
true,equal/far,English,7830-6.36
true,closer/close,English,7830-6.37
false,closer/close,English,7830-6.38
true,closer/close,English,7830-6.39
true,equal/far,English,7830-6.4
true,equal/far,English,7830-6.40
true,equal/far,English,7830-6.41
true,equal/far,English,7830-6.42
true,further/split,English,7830-6.43
true,closer/close,English,7830-6.44
true,equal/far,English,7830-6.45
false,closer/close,English,7830-6.46
true,equal/far,English,7830-6.47
true,further/split,English,7830-6.48
true,equal/far,English,7830-6.49
true,equal/far,English,7830-6.5
true,further/split,English,7830-6.50
true,equal/far,English,7830-6.6
true,further/split,English,7830-6.7
true,equal/far,English,7830-6.8
true,equal/far,English,7830-6.9
true,equal/far,English,7831-a.1
true,further/split,English,7831-a.10
true,further/split,English,7831-a.11
true,closer/close,English,7831-a.12
true,further/split,English,7831-a.13
true,equal/far,English,7831-a.14
true,further/split,English,7831-a.15
true,closer/close,English,7831-a.16
true,closer/close,English,7831-a.17
true,further/split,English,7831-a.18
true,closer/close,English,7831-a.19
true,closer/close,English,7831-a.2
true,closer/close,English,7831-a.20
true,equal/far,English,7831-a.21
false,equal/far,English,7831-a.22
true,closer/close,English,7831-a.23
true,further/split,English,7831-a.24
true,closer/close,English,7831-a.25
true,further/split,English,7831-a.26
true,closer/close,English,7831-a.27
true,equal/far,English,7831-a.28
true,equal/far,English,7831-a.29
true,further/split,English,7831-a.3
true,closer/close,English,7831-a.30
true,further/split,English,7831-a.31
false,closer/close,English,7831-a.32
true,equal/far,English,7831-a.33
false,closer/close,English,7831-a.34
true,equal/far,English,7831-a.35
true,closer/close,English,7831-a.36
true,equal/far,English,7831-a.37
true,further/split,English,7831-a.38
true,further/split,English,7831-a.39
true,equal/far,English,7831-a.4
true,equal/far,English,7831-a.40
true,equal/far,English,7831-a.41
true,closer/close,English,7831-a.42
true,equal/far,English,7831-a.43
true,equal/far,English,7831-a.44
true,closer/close,English,7831-a.45
true,closer/close,English,7831-a.46
true,equal/far,English,7831-a.47
false,further/split,English,7831-a.48
true,equal/far,English,7831-a.49
true,further/split,English,7831-a.5
true,further/split,English,7831-a.50
true,closer/close,English,7831-a.6
true,equal/far,English,7831-a.7
true,further/split,English,7831-a.8
true,further/split,English,7831-a.9
true,equal/far,English,7845-0.1
false,closer/close,English,7845-0.10
true,equal/far,English,7845-0.11
true,closer/close,English,7845-0.12
true,closer/close,English,7845-0.13
true,further/split,English,7845-0.14
true,equal/far,English,7845-0.15
true,closer/close,English,7845-0.16
true,equal/far,English,7845-0.17
true,closer/close,English,7845-0.18
true,closer/close,English,7845-0.19
true,equal/far,English,7845-0.2
true,closer/close,English,7845-0.20
true,equal/far,English,7845-0.21
true,equal/far,English,7845-0.22
false,closer/close,English,7845-0.23
false,closer/close,English,7845-0.24
true,further/split,English,7845-0.25
true,closer/close,English,7845-0.26
true,further/split,English,7845-0.27
true,equal/far,English,7845-0.28
true,equal/far,English,7845-0.29
true,further/split,English,7845-0.3
false,further/split,English,7845-0.30
false,further/split,English,7845-0.31
true,closer/close,English,7845-0.32
true,equal/far,English,7845-0.33
true,further/split,English,7845-0.34
true,equal/far,English,7845-0.35
true,equal/far,English,7845-0.36
true,further/split,English,7845-0.37
true,closer/close,English,7845-0.38
false,equal/far,English,7845-0.39
false,closer/close,English,7845-0.4
false,equal/far,English,7845-0.40
true,closer/close,English,7845-0.41
false,closer/close,English,7845-0.42
true,closer/close,English,7845-0.43
true,further/split,English,7845-0.44
false,further/split,English,7845-0.45
true,equal/far,English,7845-0.46
true,further/split,English,7845-0.47
true,further/split,English,7845-0.48
true,closer/close,English,7845-0.49
true,further/split,English,7845-0.5
true,further/split,English,7845-0.50
true,equal/far,English,7845-0.6
false,equal/far,English,7845-0.7
true,further/split,English,7845-0.8
true,further/split,English,7845-0.9
false,further/split,English,7850-e.1
true,equal/far,English,7850-e.10
true,further/split,English,7850-e.11
true,closer/close,English,7850-e.12
true,closer/close,English,7850-e.13
true,further/split,English,7850-e.14
true,further/split,English,7850-e.15
true,equal/far,English,7850-e.16
true,further/split,English,7850-e.17
true,further/split,English,7850-e.18
true,further/split,English,7850-e.19
false,further/split,English,7850-e.2
true,equal/far,English,7850-e.20
true,closer/close,English,7850-e.21
true,equal/far,English,7850-e.22
true,closer/close,English,7850-e.23
true,closer/close,English,7850-e.24
true,further/split,English,7850-e.25
true,equal/far,English,7850-e.26
true,equal/far,English,7850-e.27
false,equal/far,English,7850-e.28
true,further/split,English,7850-e.29
true,equal/far,English,7850-e.3
true,further/split,English,7850-e.30
true,equal/far,English,7850-e.31
true,closer/close,English,7850-e.32
true,equal/far,English,7850-e.33
true,further/split,English,7850-e.34
true,equal/far,English,7850-e.35
true,equal/far,English,7850-e.36
true,closer/close,English,7850-e.37
true,further/split,English,7850-e.38
true,closer/close,English,7850-e.39
true,equal/far,English,7850-e.4
true,closer/close,English,7850-e.40
true,closer/close,English,7850-e.41
true,closer/close,English,7850-e.42
true,closer/close,English,7850-e.43
true,equal/far,English,7850-e.44
true,further/split,English,7850-e.45
true,further/split,English,7850-e.46
true,closer/close,English,7850-e.47
true,equal/far,English,7850-e.48
true,closer/close,English,7850-e.49
true,further/split,English,7850-e.5
true,closer/close,English,7850-e.50
true,equal/far,English,7850-e.6
true,further/split,English,7850-e.7
false,closer/close,English,7850-e.8
true,equal/far,English,7850-e.9
false,closer/close,English,7859-5.1
true,further/split,English,7859-5.10
true,further/split,English,7859-5.11
true,further/split,English,7859-5.12
true,closer/close,English,7859-5.13
true,further/split,English,7859-5.14
true,closer/close,English,7859-5.15
true,closer/close,English,7859-5.16
