,Usage,Condition,Language,Message
56710,0,further/split,English,not the bright one kinda brown
56711,0,closer/close,English,pale grey
56712,0,equal/far,English,brown
56713,0,equal/far,English,pink
56714,0,equal/far,English,lol
56715,0,equal/far,English,orange
56716,1,closer/close,English,purple darker purple
56717,0,equal/far,English,grey
56718,0,equal/far,English,bright green
56719,0,equal/far,English,pink
56720,0,equal/far,English,pink
56721,0,closer/close,English,dark green
56722,0,equal/far,English,blue
56723,0,closer/close,English,not purple kinda pink grey
56724,0,further/split,English,gpink grey
56725,0,further/split,English,pink
56726,0,equal/far,English,grey
56727,0,further/split,English,bright green
56728,0,closer/close,English,pinkish brown
56729,0,further/split,English,sigh
56730,0,further/split,English,lol
56731,1,further/split,English,brighter orange
56732,0,further/split,English,brown
56733,1,further/split,English,less yellow
56734,0,closer/close,English,grey
56735,1,closer/close,English,less yellow not grey
56736,0,closer/close,English,not bright green not pale
56737,1,closer/close,English,more brown?
56738,0,closer/close,English,no
56739,1,further/split,English,green paler one
56740,0,equal/far,English,brown
56741,0,closer/close,English,ok dull green
56742,0,closer/close,English,not grey
56743,0,equal/far,English,pink
56744,0,closer/close,English,"purple, not blue or gray"
56745,0,further/split,English,Hey
56746,0,further/split,English,"hey, how are ya?"
56747,0,further/split,English,red
56748,0,further/split,English,Good good
56749,0,closer/close,English,you do any of these before?
56750,0,closer/close,English,yep
56751,0,closer/close,English,pale tan/green
56752,0,further/split,English,We can adjust as we go :)
56753,0,further/split,English,yep!
56754,1,further/split,English,this looks to have more yellow in the brown
56755,1,further/split,English,it's brighter
56756,1,further/split,English,brighter blue/green
56757,0,equal/far,English,cyan
56758,0,equal/far,English,blue
56759,0,equal/far,English,purple
56760,1,closer/close,English,brighter of the three (green)
56761,0,further/split,English,bright purple
56762,0,equal/far,English,yellow
56763,0,closer/close,English,dull dull dull
56764,0,further/split,English,green
56765,0,closer/close,English,dull
56766,0,equal/far,English,purple/pink
56767,0,equal/far,English,blue
56768,0,closer/close,English,mustard yellow (brownish yellow?)
56769,1,equal/far,English,that was more green on my monitor
56770,0,equal/far,English,that one was tough
56771,0,equal/far,English,yeah
56772,0,equal/far,English,purple/pink
56773,0,closer/close,English,purple
56774,0,further/split,English,red
56775,0,further/split,English,dull green
56776,0,further/split,English,blue
56777,0,equal/far,English,dull green
56778,0,equal/far,English,red/pink/salmon
56779,0,further/split,English,hello?
56780,0,further/split,English,not the grey grey nor the dark blue
56781,0,further/split,English,brownish grey
56782,0,equal/far,English,dull dull dull
56783,0,further/split,English,dull purple/blue
56784,0,equal/far,English,dull dull dull
56785,0,further/split,English,bluish green
56786,1,closer/close,English,lighter blue
56787,0,closer/close,English,like it has white in it
56788,0,closer/close,English,yellow neon green
56789,0,closer/close,English,bright purple
56790,0,equal/far,English,cyan (blue)
56791,0,further/split,English,yellow yellow (no green)
56792,0,equal/far,English,purple
56793,1,closer/close,English,not the yellow/brown one. (more...)
56794,1,closer/close,English,less green one (duller?)
56795,0,closer/close,English,got it :)
56796,0,closer/close,English,nice.
56797,0,closer/close,English,bright blue (pops!)
56798,0,equal/far,English,neon (bright green)
56799,0,equal/far,English,yellow
56800,0,equal/far,English,grey
56801,0,closer/close,English,blue/green grey
56802,0,closer/close,English,pinkish purple (bright)
56803,1,closer/close,English,bright purple (not the pinker one)
56804,1,further/split,English,duller green
56805,1,closer/close,English,pinker purple (duller/darker)
56806,0,equal/far,English,blueish
56807,0,further/split,English,purple
56808,0,further/split,English,blue
56809,0,further/split,English,yellow green
56810,0,further/split,English,dull green/yellow
56811,0,equal/far,English,green (bright)
56812,0,closer/close,English,Nice work. We really did well at the end
56813,0,closer/close,English,grey
56814,0,closer/close,English,yep
56815,1,further/split,English,darker green teal
56816,1,closer/close,English,lighter gray
56817,0,closer/close,English,greenish
56818,0,closer/close,English,"I see - blue/grey, purple/grey, green/grey"
56819,0,further/split,English,bright green
56820,0,equal/far,English,green
56821,0,equal/far,English,yellow
56822,0,equal/far,English,orangeish
56823,0,equal/far,English,blue
56824,0,further/split,English,pale blue
56825,0,further/split,English,"sry, i would have said dull"
56826,0,further/split,English,"purplish, that's ok. This ain't easy :D"
56827,0,equal/far,English,green
56828,0,further/split,English,purple
56829,0,further/split,English,gray
56830,0,further/split,English,yellow
56831,0,further/split,English,brownish
56832,0,further/split,English,purple
56833,0,equal/far,English,green
56834,0,equal/far,English,blue
56835,0,further/split,English,blue
56836,0,closer/close,English,bright green
56837,0,equal/far,English,gray
56838,0,closer/close,English,purple
56839,0,closer/close,English,"blue, not the greenish one"
56840,1,closer/close,English,darker green
56841,0,closer/close,English,gold
56842,0,closer/close,English,the bright one
56843,0,further/split,English,bright green
56844,0,equal/far,English,pale greenish blue
56845,0,closer/close,English,gray
56846,0,equal/far,English,blue
56847,0,further/split,English,green
56848,0,equal/far,English,red
56849,0,closer/close,English,reddish brown
56850,0,further/split,English,yellow
56851,0,closer/close,English,gray
56852,0,further/split,English,blue
56853,0,equal/far,English,green
56854,0,further/split,English,gold
56855,0,closer/close,English,dark blue
56856,0,further/split,English,purple
56857,0,closer/close,English,reddish gray
56858,0,further/split,English,purple
56859,0,equal/far,English,orange
56860,0,equal/far,English,green
56861,1,closer/close,English,darker purple
56862,0,equal/far,English,yellow
56863,0,closer/close,English,gold
56864,0,closer/close,English,medium green
56865,1,further/split,English,darker purple
56866,0,equal/far,English,red
56867,0,closer/close,English,gray
56868,0,closer/close,English,"good job, was fun"
56869,0,closer/close,English,gray
56870,0,closer/close,English,u2
56871,0,closer/close,English,brown
56872,0,further/split,English,purple
56873,0,closer/close,English,bkye
56874,0,further/split,English,red
56875,0,further/split,English,pink
56876,0,further/split,English,pink
56877,0,closer/close,English,light green but not nreon
56878,0,equal/far,English,gray
56879,0,further/split,English,red
56880,0,closer/close,English,brwon
56881,0,equal/far,English,green bright
56882,0,equal/far,English,yello
56883,0,closer/close,English,blue not greyish and not purpkle
56884,0,equal/far,English,yellow
56885,0,further/split,English,purple
56886,0,further/split,English,dark
56887,0,equal/far,English,pink
56888,0,further/split,English,green not yellow
56889,0,further/split,English,gray
56890,0,further/split,English,pink
56891,0,closer/close,English,red
56892,0,closer/close,English,ice blue
56893,0,further/split,English,yellow
56894,0,further/split,English,blue
56895,0,equal/far,English,purple
56896,0,further/split,English,ice blue
56897,0,closer/close,English,gray
56898,0,equal/far,English,red
56899,0,further/split,English,purple
56900,0,equal/far,English,yello
56901,0,closer/close,English,blue
56902,0,equal/far,English,vibrant blue
56903,0,equal/far,English,green
56904,0,closer/close,English,slivre
56905,0,further/split,English,purple
56906,0,equal/far,English,ponk
56907,0,equal/far,English,same
56908,0,closer/close,English,neon pink
56909,0,equal/far,English,purple
56910,0,closer/close,English,pale puirple
56911,0,equal/far,English,red
56912,0,equal/far,English,blyue
56913,0,equal/far,English,blue
56914,0,further/split,English,green not bright
56915,0,further/split,English,dull yellow
56916,0,closer/close,English,pin
56917,0,further/split,English,blue purple
56918,0,closer/close,English,gray not silver
56919,0,closer/close,English,brighte
56920,0,closer/close,English,vibrant
56921,0,closer/close,English,brigth green
56922,0,closer/close,English,no yellow
56923,0,closer/close,English,darkest pruple
56924,0,closer/close,English,dillest
56925,0,closer/close,English,dullest
56926,0,further/split,English,grey
56927,0,closer/close,English,light purple
56928,0,closer/close,English,olive brownish
56929,0,closer/close,English,olive brown
56930,1,equal/far,English,darker greyish
56931,1,closer/close,English,lighter of the blues
56932,0,equal/far,English,pink
56933,0,equal/far,English,yellow
56934,0,equal/far,English,green
56935,0,further/split,English,red
56936,0,further/split,English,greenish grey
56937,1,closer/close,English,the more greyish
56938,0,equal/far,English,purple
56939,0,equal/far,English,red
56940,1,closer/close,English,the purpler one
56941,0,equal/far,English,yellow
56942,0,closer/close,English,dull red
56943,0,further/split,English,bright teal
56944,0,further/split,English,dull purple
56945,0,equal/far,English,pink
56946,0,closer/close,English,blueish toned one
56947,0,closer/close,English,dull purple
56948,0,closer/close,English,blue blue
56949,0,further/split,English,dull greenblueish
56950,0,further/split,English,neon green
56951,0,closer/close,English,grey
56952,0,equal/far,English,red
56953,0,equal/far,English,grey
56954,0,further/split,English,dark blue
56955,0,closer/close,English,pink
56956,0,equal/far,English,green
56957,0,further/split,English,pink
56958,0,further/split,English,light dull purple
56959,0,closer/close,English,grey
56960,0,equal/far,English,orange
56961,0,equal/far,English,red
56962,0,further/split,English,bright purple
56963,1,further/split,English,the more true purple
56964,0,further/split,English,b.ue
56965,0,further/split,English,bkue
56966,1,further/split,English,darker grey
56967,0,equal/far,English,brown
56968,0,closer/close,English,olive grey
56969,0,equal/far,English,grey
56970,0,equal/far,English,blue
56971,0,further/split,English,purple
56972,0,closer/close,English,purple
56973,0,further/split,English,grey grey
56974,0,equal/far,English,green
56975,0,closer/close,English,hot pinkish
56976,0,closer/close,English,olive
56977,0,equal/far,English,brown
56978,0,closer/close,English,bright green
56979,0,closer/close,English,darkest one
56980,0,closer/close,English,"purpe, not pink not mauve"
56981,0,equal/far,English,green
56982,0,further/split,English,brown
56983,0,closer/close,English,brown ish
56984,0,equal/far,English,light purple
56985,0,equal/far,English,red
56986,0,further/split,English,"copper, not purple not brown"
56987,0,further/split,English,my bad
56988,0,further/split,English,orange
56989,0,equal/far,English,green
56990,1,further/split,English,"dull green, not blue, not brighter green"
56991,0,equal/far,English,dull blue
56992,0,equal/far,English,blue
56993,0,equal/far,English,same
56994,0,equal/far,English,copper
56995,0,further/split,English,purple
56996,0,further/split,English,brown
56997,0,closer/close,English,vibrant red
56998,1,further/split,English,"lighter green, almost lime"
56999,0,further/split,English,"not red, not brown"
57000,0,closer/close,English,grey ish brown
57001,0,further/split,English,sorry
57002,0,further/split,English,not your fault
57003,0,further/split,English,like a hunter green
57004,1,closer/close,English,"darker purple, not light not brownish"
57005,0,closer/close,English,"lime green, vibrant"
57006,0,equal/far,English,gray
57007,0,equal/far,English,blue
57008,0,further/split,English,pink ish
57009,0,closer/close,English,"not lime, not green, like green and gray"
57010,0,closer/close,English,same
57011,0,further/split,English,"not green, vibrant navy blue"
57012,0,closer/close,English,"gray, not purple not brownish"
57013,0,further/split,English,"vibrant pink, not green, not dull reddish one"
57014,0,equal/far,English,hunter green
57015,0,further/split,English,vibrant pink
57016,0,closer/close,English,"not dark blue, vibrant navy blue"
57017,0,closer/close,English,"gray ish, not purple not blue"
57018,0,equal/far,English,copper
57019,0,closer/close,English,"not gray, almost hunter green"
57020,0,equal/far,English,pink
57021,0,further/split,English,"light green, not blue, not dull green"
57022,0,further/split,English,"pink, not red, not lime"
57023,0,equal/far,English,red
57024,0,closer/close,English,hunter green
57025,0,equal/far,English,light blue
57026,0,closer/close,English,"not grayish, vibrant brownish goldish"
57027,0,further/split,English,berry
57028,0,closer/close,English,"not bright, not green, but greenish blue"
57029,0,equal/far,English,pink
57030,0,equal/far,English,green
57031,0,equal/far,English,yellow green
57032,0,further/split,English,orange red
57033,0,further/split,English,green/yellow/brown
57034,0,closer/close,English,dull purple
57035,0,closer/close,English,bright dark green
57036,1,closer/close,English,"purple, less bright"
57037,0,equal/far,English,yellow
57038,0,closer/close,English,gray
57039,0,closer/close,English,blue/green
57040,0,further/split,English,grayish purple
57041,0,further/split,English,khaki
57042,0,further/split,English,purple
57043,0,closer/close,English,purple
57044,0,closer/close,English,brightest purple
57045,0,equal/far,English,green
57046,0,equal/far,English,dusty green
57047,0,equal/far,English,red
57048,0,further/split,English,rose
57049,0,further/split,English,orange
57050,0,closer/close,English,rose purple/pink
57051,0,further/split,English,purple
57052,0,closer/close,English,yellow green
57053,0,further/split,English,bluish green
57054,0,further/split,English,gray
57055,0,closer/close,English,blue
57056,0,equal/far,English,purple
57057,0,further/split,English,dark purple
57058,0,equal/far,English,red
57059,0,equal/far,English,green
57060,0,further/split,English,light brown
57061,0,equal/far,English,purple/gray
57062,0,further/split,English,brightest purple
57063,0,closer/close,English,rose pink
57064,0,closer/close,English,darkest green
57065,0,closer/close,English,darkest purple
57066,0,equal/far,English,green
57067,0,further/split,English,purple
57068,0,further/split,English,blue
57069,0,further/split,English,bright pink
57070,0,closer/close,English,bright purple
57071,0,equal/far,English,purple
57072,0,further/split,English,red
57073,0,equal/far,English,dull purple
57074,0,equal/far,English,yellow
57075,0,equal/far,English,brown
57076,0,closer/close,English,brightest green
57077,0,equal/far,English,gray
57078,0,closer/close,English,green
57079,0,equal/far,English,pink
57080,0,equal/far,English,red
57081,0,further/split,English,red pink
57082,0,equal/far,English,green
57083,0,equal/far,English,pink
57084,0,equal/far,English,aqua
57085,0,further/split,English,grey
57086,0,closer/close,English,blu
57087,0,further/split,English,taupe
57088,0,equal/far,English,purple
57089,0,closer/close,English,pink violet
57090,0,further/split,English,mint green
57091,0,further/split,English,not sea green
57092,0,further/split,English,brightest green
57093,0,further/split,English,"red, not orange"
57094,0,further/split,English,yel
57095,0,closer/close,English,pink bright
57096,0,further/split,English,brown grey
57097,0,closer/close,English,blue
57098,0,closer/close,English,grey
57099,0,closer/close,English,oops
57100,0,closer/close,English,hold on
57101,0,closer/close,English,the bluest/purplish one
57102,0,closer/close,English,not blue
57103,1,equal/far,English,sorry meant to be more precise
57104,0,equal/far,English,pink
57105,0,equal/far,English,its okay
57106,0,equal/far,English,mustard
57107,0,closer/close,English,"not neon, not sage"
57108,0,closer/close,English,purplest
57109,0,equal/far,English,red
57110,0,equal/far,English,brownish
57111,0,closer/close,English,taupe/beigeish
57112,0,closer/close,English,taupe
57113,0,further/split,English,grey
57114,0,further/split,English,blu
57115,0,further/split,English,orange
57116,0,further/split,English,grey
57117,0,closer/close,English,blue purple
57118,0,closer/close,English,not light blue
57119,0,closer/close,English,not lavender
57120,0,equal/far,English,purpl
57121,0,closer/close,English,not purple
57122,0,closer/close,English,not the greyish one
57123,0,closer/close,English,the brightest blue
57124,0,closer/close,English,taupe
57125,0,further/split,English,mauve
57126,0,further/split,English,bright green
57127,0,further/split,English,mauve
57128,0,closer/close,English,orange brown
57129,0,equal/far,English,orange
57130,0,equal/far,English,green
57131,0,closer/close,English,purpl
57132,0,equal/far,English,grey
57133,0,equal/far,English,green
57134,0,equal/far,English,not bright blue
57135,0,equal/far,English,awesome!
57136,0,equal/far,English,pink
57137,0,closer/close,English,:D
57138,0,closer/close,English,not mustard
57139,1,closer/close,English,the brown one that has more yellow in it
57140,0,closer/close,English,light or dark
57141,0,closer/close,English,"light, not dull"
57142,0,closer/close,English,not the dull brown
57143,0,closer/close,English,light
57144,0,closer/close,English,so like tan color?
57145,0,closer/close,English,yeah
57146,0,further/split,English,sorry brain freeze on the tan lol
57147,0,further/split,English,grey
57148,0,further/split,English,lol its okay
57149,0,further/split,English,tan
57150,0,further/split,English,not gold
57151,0,closer/close,English,orange pink
57152,0,equal/far,English,blue
57153,0,further/split,English,blue/purple
57154,0,further/split,English,darkest
57155,0,closer/close,English,gold
57156,0,closer/close,English,turquoise
57157,1,closer/close,English,lighter or darker
57158,0,closer/close,English,light
57159,0,further/split,English,purple
57160,0,further/split,English,pink
57161,0,closer/close,English,purple
57162,0,equal/far,English,green
57163,0,closer/close,English,deep purple
57164,0,equal/far,English,purple
57165,0,closer/close,English,purple
57166,0,closer/close,English,deep purple
57167,0,closer/close,English,bright
57168,0,closer/close,English,brick
57169,0,closer/close,English,pink
57170,0,equal/far,English,blue
57171,0,further/split,English,red
57172,0,further/split,English,gray
57173,0,equal/far,English,brown
57174,0,further/split,English,deep
57175,0,equal/far,English,purple
57176,0,further/split,English,green bright
57177,0,equal/far,English,green
57178,0,equal/far,English,orange
57179,0,further/split,English,bright
57180,0,further/split,English,deep green
57181,0,closer/close,English,dark blue
57182,0,equal/far,English,purple
57183,0,closer/close,English,olive
57184,0,further/split,English,gray
57185,0,equal/far,English,red
57186,0,further/split,English,pink
57187,0,equal/far,English,pink
57188,0,equal/far,English,orange
57189,0,closer/close,English,yellow green
57190,0,further/split,English,purple gray
57191,0,equal/far,English,purple
57192,0,equal/far,English,gray
57193,0,further/split,English,deep red
57194,0,further/split,English,gray
57195,0,equal/far,English,blue
57196,0,further/split,English,brown
57197,0,further/split,English,olive
57198,0,closer/close,English,faded navy blue
57199,0,equal/far,English,green
57200,0,further/split,English,neon
57201,0,further/split,English,hot pink
57202,0,equal/far,English,sky
57203,0,closer/close,English,bright blue
57204,0,closer/close,English,gray
57205,0,closer/close,English,gray
57206,0,closer/close,English,bright
57207,0,closer/close,English,faded purple
57208,0,further/split,English,red
57209,0,equal/far,English,HI.  Green
57210,0,equal/far,English,rouge not purple
57211,1,further/split,English,more blueish gray
57212,0,further/split,English,purple
57213,0,closer/close,English,hot pink
57214,0,equal/far,English,red
57215,0,closer/close,English,olive
57216,0,further/split,English,hint of purple kinda drab
57217,0,equal/far,English,green
57218,0,closer/close,English,ugh
57219,0,closer/close,English,"i see a light purple, bright puple, and mauve-ish purple"
57220,0,closer/close,English,don't know mauve
57221,0,closer/close,English,pinky purple
57222,0,closer/close,English,not pink
57223,1,closer/close,English,lighter
57224,1,closer/close,English,drabier
57225,0,further/split,English,nice
57226,0,further/split,English,blue gray
57227,1,further/split,English,more water blue NOT sky blue
57228,0,further/split,English,turquoise?
57229,0,further/split,English,guy here :-(
57230,0,further/split,English,hm
57231,0,further/split,English,slightish hint of green in the blue
57232,0,further/split,English,gotcha
57233,0,further/split,English,sky blue
57234,0,equal/far,English,green
57235,0,equal/far,English,hot pink
57236,1,further/split,English,more olive
57237,0,equal/far,English,purple
57238,0,closer/close,English,yikes
57239,0,closer/close,English,indeed
57240,0,closer/close,English,not the tanish one
57241,1,closer/close,English,more olive I guess
57242,0,closer/close,English,not worth a penny ... make a guess please
57243,0,closer/close,English,"i see an army green, bright green, and kinda in between those two green"
57244,0,further/split,English,good guess :-)   purple
57245,0,closer/close,English,purple
57246,0,closer/close,English,olive
57247,0,equal/far,English,green
57248,1,further/split,English,"NOT water, but the grayer green"
57249,0,closer/close,English,"purple, NOT hot pink"
57250,0,closer/close,English,"classic green, not bright and not olive"
57251,1,closer/close,English,darker green
57252,1,further/split,English,darker green
57253,0,closer/close,English,"not hot pink, not classic purple    rougish?"
57254,1,further/split,English,cloest to brown ... darker tan   NO hint of purple
57255,1,further/split,English,darker green   NOT pool water
57256,0,equal/far,English,rouge
57257,0,closer/close,English,ugh
57258,0,closer/close,English,"bright, olive, or drab blueish green"
57259,0,closer/close,English,drab bluish
57260,0,equal/far,English,blue
57261,0,equal/far,English,green
57262,0,further/split,English,well its gray hard to split the 2
57263,0,further/split,English,gray or gray/purple
57264,0,further/split,English,not purple
57265,1,further/split,English,more olive
57266,0,closer/close,English,wow.  good job
57267,0,closer/close,English,thanks
57268,0,closer/close,English,grayish NOT purple not blue
57269,0,further/split,English,"I keep zoning, ... forget I'm the speaker!"
57270,0,further/split,English,"haha, it's all good"
57271,1,further/split,English,more tan
57272,0,further/split,English,ugh
57273,0,further/split,English,"i have orange, green, and green/olive"
57274,0,further/split,English,the green olive one?
57275,0,further/split,English,move olive
57276,0,closer/close,English,orange
57277,0,closer/close,English,bright or drab
57278,1,closer/close,English,more intense  (not the hot pink one)
57279,0,equal/far,English,tan/brown
57280,0,closer/close,English,ugh   not birhgt purple
57281,1,closer/close,English,prob more bluish
57282,1,closer/close,English,is it lighter or darker of the two left?
57283,1,closer/close,English,slightly darker to me
57284,0,equal/far,English,water
57285,0,further/split,English,pool water :)
57286,0,further/split,English,"overconfident, sorry"
57287,0,further/split,English,oh well
57288,0,further/split,English,redest
57289,0,equal/far,English,blue
57290,0,further/split,English,"greenish gray, not pool water, not blue"
57291,0,closer/close,English,rouge
57292,0,equal/far,English,purple hot pink
57293,0,equal/far,English,purple
57294,0,closer/close,English,great job thank.  purple
57295,0,equal/far,English,rouge
57296,0,closer/close,English,hi there
57297,0,closer/close,English,hello
57298,0,closer/close,English,pink
57299,0,closer/close,English,bright green
57300,0,closer/close,English,pink
57301,0,closer/close,English,orange
57302,0,closer/close,English,"i see muted purple, bright pink, and bright purple. it's bright purple."
57303,0,further/split,English,bright green
57304,0,further/split,English,muted purple
57305,0,equal/far,English,orange
57306,0,closer/close,English,gray
57307,0,equal/far,English,purple
57308,0,further/split,English,purple
57309,0,equal/far,English,pink
57310,0,equal/far,English,blue
57311,0,equal/far,English,royal blue
57312,0,further/split,English,tan
57313,0,closer/close,English,neon green
57314,0,further/split,English,purple
57315,0,further/split,English,purple
57316,0,further/split,English,dark?
57317,0,further/split,English,"i see medium blue, purple, and a dark purple/blue. it's not that one"
57318,0,further/split,English,red
57319,0,closer/close,English,blue
57320,0,closer/close,English,muted green
57321,0,closer/close,English,not teal or grass
57322,0,closer/close,English,same
57323,0,further/split,English,pink
57324,0,equal/far,English,light blue
57325,1,equal/far,English,darker blue
57326,0,equal/far,English,purple
57327,1,closer/close,English,muted/lighter blue
57328,0,further/split,English,pink
57329,0,equal/far,English,bright green
57330,1,further/split,English,grayer of the two gray/greens
57331,0,further/split,English,red
57332,0,closer/close,English,darkest of the two muted greens
57333,0,further/split,English,gray
57334,0,equal/far,English,orange
57335,0,closer/close,English,vomit
57336,0,closer/close,English,ha nice
57337,0,closer/close,English,pure gray
57338,0,equal/far,English,sorry. purple
57339,0,closer/close,English,purple
57340,0,equal/far,English,blue
57341,1,further/split,English,not yellow. it's the more orangy red one
57342,0,equal/far,English,green
57343,0,further/split,English,muted green
57344,0,closer/close,English,the bluest blue-green
57345,1,closer/close,English,"not purple, not tan; more purple gray to me"
57346,0,closer/close,English,or blue gray
57347,0,equal/far,English,pink
57348,0,equal/far,English,blue
57349,0,equal/far,English,orange
57350,0,equal/far,English,green
57351,0,further/split,English,mauve
57352,0,further/split,English,blue
57353,0,equal/far,English,pink
57354,0,equal/far,English,purple
57355,0,equal/far,English,purple
57356,0,closer/close,English,"dull green, not olive"
57357,0,equal/far,English,pink
57358,0,further/split,English,"green, not yellow"
57359,1,closer/close,English,more of a lime green
57360,0,closer/close,English,dull rose pink
57361,0,equal/far,English,green
57362,1,further/split,English,"grass green, a little deeper"
57363,0,further/split,English,olive
57364,0,further/split,English,olive
57365,0,closer/close,English,green
57366,0,equal/far,English,blue
57367,0,further/split,English,lime green
57368,0,further/split,English,dull green
57369,0,further/split,English,"green, not olive"
57370,0,closer/close,English,confederate blue
57371,0,closer/close,English,um
57372,0,closer/close,English,i see one that's green
57373,1,closer/close,English,then a bright one and a darker one
57374,0,closer/close,English,gray blue
57375,0,equal/far,English,gray
57376,1,further/split,English,pink brighter
57377,0,closer/close,English,green/blue
57378,0,closer/close,English,pink bright
57379,0,equal/far,English,orange
57380,0,closer/close,English,gray
57381,0,closer/close,English,"rose pink, not hot"
57382,0,equal/far,English,bright green
57383,0,equal/far,English,green
57384,0,closer/close,English,blue true
57385,0,equal/far,English,gray
57386,0,further/split,English,purple
57387,0,further/split,English,brown
57388,0,closer/close,English,gray
57389,0,further/split,English,"green, not lime"
57390,0,closer/close,English,puke green
57391,0,further/split,English,"green, bright"
57392,0,closer/close,English,"brown, not gold or yellow"
57393,0,further/split,English,puce
57394,0,equal/far,English,blue
57395,0,further/split,English,not bright green or red
57396,0,closer/close,English,"sea foam green, most different one"
57397,0,further/split,English,purple/gray
57398,0,further/split,English,brown
57399,0,equal/far,English,gray
57400,0,further/split,English,"blue, not sky"
57401,0,equal/far,English,purple
57402,0,closer/close,English,lime green
57403,1,closer/close,English,"green, not grass or blue, more olive"
57404,0,equal/far,English,green
57405,0,equal/far,English,red
57406,0,closer/close,English,pink bright
57407,0,further/split,English,lime green
57408,0,equal/far,English,tan
57409,0,further/split,English,olive
57410,0,further/split,English,bright purple
57411,0,further/split,English,dull pink
57412,0,equal/far,English,pink
57413,0,closer/close,English,lime green
57414,0,closer/close,English,bright pink
57415,0,equal/far,English,grey
57416,0,closer/close,English,dull pink
57417,0,equal/far,English,sky blue
57418,0,further/split,English,dull grey purple
57419,0,equal/far,English,red(ish)
57420,0,equal/far,English,hot punk pink
57421,0,closer/close,English,bright grey
57422,0,further/split,English,puke yellow
57423,0,equal/far,English,sky blue
57424,1,equal/far,English,easter egg blue
57425,0,further/split,English,bright sky blue
57426,0,equal/far,English,orange red
57427,0,closer/close,English,grey
57428,0,closer/close,English,dirty brownish pink
57429,0,equal/far,English,pink
57430,0,further/split,English,Sorry
57431,0,further/split,English,My bad
57432,0,further/split,English,dull pink
57433,0,closer/close,English,really bright green
57434,0,closer/close,English,hot pink
57435,0,closer/close,English,lavender
57436,0,closer/close,English,pink going towards purple
57437,0,equal/far,English,green
57438,0,equal/far,English,blue
57439,0,closer/close,English,bright pink
57440,0,further/split,English,orange
57441,0,equal/far,English,teal green
57442,0,closer/close,English,bright purple
57443,0,further/split,English,purple
57444,0,further/split,English,sky blue
57445,0,equal/far,English,sky blue again
57446,0,closer/close,English,grey
57447,0,closer/close,English,grey
57448,0,equal/far,English,pink
57449,1,further/split,English,darker purple
57450,0,further/split,English,hot pink
57451,0,further/split,English,blue
57452,0,closer/close,English,drab olive green
57453,0,equal/far,English,green
57454,0,further/split,English,grey
57455,0,closer/close,English,grey
57456,0,further/split,English,dull blue grey
57457,0,further/split,English,grey
57458,1,equal/far,English,easter egg blue
57459,0,further/split,English,blue
57460,0,equal/far,English,green
57461,1,further/split,English,duller orange
57462,0,further/split,English,blue
57463,0,further/split,English,gray
57464,0,further/split,English,pink
57465,0,further/split,English,not red
57466,0,further/split,English,purple
57467,0,closer/close,English,gray
57468,0,equal/far,English,yello
57469,0,closer/close,English,blue
57470,0,closer/close,English,no purple
57471,0,equal/far,English,orange
57472,0,further/split,English,green not the bright one
57473,1,closer/close,English,purple darker
57474,0,closer/close,English,not pin
57475,0,closer/close,English,pink
57476,0,closer/close,English,not pink
57477,0,closer/close,English,I have two purples that are very light and almost identical
57478,1,closer/close,English,the more dark one
57479,0,closer/close,English,the one with the slightly brownish hue?
57480,0,closer/close,English,yes
57481,0,closer/close,English,dark purple
57482,0,closer/close,English,the bright one?
57483,0,closer/close,English,yeah
57484,0,further/split,English,gray
57485,0,closer/close,English,"the purple one, no blue tint"
57486,0,closer/close,English,yellow
57487,0,closer/close,English,teal
57488,0,equal/far,English,not yellow or pink
57489,0,equal/far,English,gray
57490,0,closer/close,English,bright green
57491,0,further/split,English,purple
57492,0,equal/far,English,dark blue
57493,0,equal/far,English,pink
57494,0,equal/far,English,gray
57495,0,equal/far,English,pink
57496,0,equal/far,English,purpkle
57497,0,equal/far,English,green
57498,0,closer/close,English,dullest purple
57499,0,closer/close,English,bright purple
57500,0,closer/close,English,not pink
57501,0,equal/far,English,gray
57502,0,closer/close,English,the yellowist one
57503,0,further/split,English,blye
57504,0,further/split,English,blue
57505,0,closer/close,English,bright pink purple
57506,0,closer/close,English,"you mean the pink one, bright pink"
57507,0,further/split,English,green no yeloow tint
57508,0,closer/close,English,red
57509,0,closer/close,English,you're good!
57510,1,further/split,English,the grayer one
57511,0,further/split,English,pink
57512,0,equal/far,English,yello
57513,0,further/split,English,gray no brown tint
57514,0,further/split,English,purple
57515,0,equal/far,English,blyue
57516,0,closer/close,English,gray
57517,0,further/split,English,green bright
57518,0,further/split,English,blye
57519,0,equal/far,English,gray
57520,0,closer/close,English,yellow green
57521,0,equal/far,English,brown
57522,0,equal/far,English,purple
57523,0,closer/close,English,most green
57524,0,closer/close,English,not ice blue
57525,0,closer/close,English,greyist
57526,0,closer/close,English,blue tint or green tint?
57527,0,closer/close,English,green tint
57528,0,further/split,English,pink
57529,1,further/split,English,more orangish brown
57530,0,closer/close,English,ice blue
57531,0,closer/close,English,"between the blues, I see teal, and then dull blue, then grey"
57532,1,closer/close,English,"not grey, closer to baby blue/ lighter one"
57533,0,further/split,English,pink
57534,0,further/split,English,greyish purple
57535,0,equal/far,English,bright neon green
57536,0,closer/close,English,"greyist grey, not the green tinted ones"
