gameid,msgTime,roundNum,sender,contents,clkTime,condition,clickStatus,clickColH,clickColS,clickColL,clickLocS,clickLocL,alt1Status,alt1ColH,alt1ColS,alt1ColL,alt1LocS,alt1LocL,alt2Status,alt2ColH,alt2ColS,alt2ColL,alt2LocS,alt2LocL,targetD1Diff,targetD2Diff,D1D2Diff,outcome
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747106887,10,演说者,绿色,1504747108775,far,target,149,56,50,3,3,distr2,279,96,50,1,1,distr1,3,38,50,2,2,64,59,36,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747123790,11,演说者,红,1504747177177,split,target,354,55,50,3,1,distr2,174,47,50,2,3,distr1,10,85,50,1,2,16,63,60,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747142294,11,倾听者,有兩個紅色?較鮮?,1504747177177,split,target,354,55,50,3,1,distr2,174,47,50,2,3,distr1,10,85,50,1,2,16,63,60,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747161219,11,倾听者,還是較暗?,1504747177177,split,target,354,55,50,3,1,distr2,174,47,50,2,3,distr1,10,85,50,1,2,16,63,60,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747174489,11,演说者,暗,1504747177177,split,target,354,55,50,3,1,distr2,174,47,50,2,3,distr1,10,85,50,1,2,16,63,60,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747191702,12,演说者,蓝色,1504747223974,split,target,215,61,50,3,1,distr1,206,92,50,2,3,distr2,295,65,50,1,2,10,32,39,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747203138,12,倾听者,有兩個啊!,1504747223974,split,target,215,61,50,3,1,distr1,206,92,50,2,3,distr2,295,65,50,1,2,10,32,39,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747216855,12,倾听者,暗些還是光些那個?,1504747223974,split,target,215,61,50,3,1,distr1,206,92,50,2,3,distr2,295,65,50,1,2,10,32,39,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747222099,12,演说者,暗,1504747223974,split,target,215,61,50,3,1,distr1,206,92,50,2,3,distr2,295,65,50,1,2,10,32,39,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747236910,13,演说者,米色,1504747387813,close,target,31,13,50,1,3,distr2,20,15,50,2,1,distr1,176,4,50,3,2,14,6,18,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747245376,13,倾听者,沒有米色?!,1504747387813,close,target,31,13,50,1,3,distr2,20,15,50,2,1,distr1,176,4,50,3,2,14,6,18,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747255609,13,演说者,灰色,1504747387813,close,target,31,13,50,1,3,distr2,20,15,50,2,1,distr1,176,4,50,3,2,14,6,18,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747263097,13,倾听者,全都是灰?,1504747387813,close,target,31,13,50,1,3,distr2,20,15,50,2,1,distr1,176,4,50,3,2,14,6,18,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747305255,13,"倾听者""""""是偏紅的"" 灰還是帶另一個?",NA,1504747387813,close,target,31,13,50,1,3,distr2,20,15,50,2,1,distr1,176,4,50,3,2,14,6,18,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747345221,13,演说者,不是偏紅,1504747387813,close,target,31,13,50,1,3,distr2,20,15,50,2,1,distr1,176,4,50,3,2,14,6,18,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747369770,13,演说者,中间灰,1504747387813,close,target,31,13,50,1,3,distr2,20,15,50,2,1,distr1,176,4,50,3,2,14,6,18,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747377479,13,倾听者,帶藍沒有?,1504747387813,close,target,31,13,50,1,3,distr2,20,15,50,2,1,distr1,176,4,50,3,2,14,6,18,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747385870,13,演说者,不是,1504747387813,close,target,31,13,50,1,3,distr2,20,15,50,2,1,distr1,176,4,50,3,2,14,6,18,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747401457,14,演说者,蓝色,1504747417016,far,target,254,64,50,1,1,distr2,193,65,50,2,3,distr1,284,10,50,3,2,28,43,39,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747408853,14,倾听者,深還是淺?,1504747417016,far,target,254,64,50,1,1,distr2,193,65,50,2,3,distr1,284,10,50,3,2,28,43,39,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747415130,14,演说者,深,1504747417016,far,target,254,64,50,1,1,distr2,193,65,50,2,3,distr1,284,10,50,3,2,28,43,39,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747425073,15,演说者,灰色,1504747450463,close,target,189,1,50,2,2,distr1,27,24,50,1,3,distr2,329,5,50,3,1,17,9,16,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747433416,15,倾听者,帶紅沒有?,1504747450463,close,target,189,1,50,2,2,distr1,27,24,50,1,3,distr2,329,5,50,3,1,17,9,16,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747447470,15,演说者,沒有,1504747450463,close,target,189,1,50,2,2,distr1,27,24,50,1,3,distr2,329,5,50,3,1,17,9,16,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747467030,16,演说者,绿色,1504747507576,split,distr1,112,29,50,3,1,target,100,51,50,2,2,distr2,308,31,50,1,3,10,76,66,false
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747491658,16,倾听者,深還是淺?,1504747507576,split,distr1,112,29,50,3,1,target,100,51,50,2,2,distr2,308,31,50,1,3,10,76,66,false
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747505982,16,演说者,深,1504747507576,split,distr1,112,29,50,3,1,target,100,51,50,2,2,distr2,308,31,50,1,3,10,76,66,false
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747529818,17,倾听者,紫紅?深藍還是天藍,1504747540178,split,target,242,49,50,1,2,distr2,311,41,50,3,1,distr1,215,43,50,2,3,18,23,32,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747533390,17,演说者,蓝色',1504747540178,split,target,242,49,50,1,2,distr2,311,41,50,3,1,distr1,215,43,50,2,3,18,23,32,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747538510,17,演说者,深藍,1504747540178,split,target,242,49,50,1,2,distr2,311,41,50,3,1,distr1,215,43,50,2,3,18,23,32,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747560114,18,演说者,紫,1504747573119,split,target,304,13,50,3,2,distr1,250,33,50,1,1,distr2,184,93,50,2,3,18,54,52,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747561915,18,"倾听者""""""紫藍"" 紅還是湖水藍",NA,1504747573119,split,target,304,13,50,3,2,distr1,250,33,50,1,1,distr2,184,93,50,2,3,18,54,52,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747569508,18,演说者,紫紅,1504747573119,split,target,304,13,50,3,2,distr1,250,33,50,1,1,distr2,184,93,50,2,3,18,54,52,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747580723,19,演说者,灰色,1504747582596,far,target,60,2,50,2,3,distr1,136,56,50,3,2,distr2,212,85,50,1,1,30,32,58,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747597727,20,演说者,红,1504747601515,split,target,0,42,50,1,2,distr1,326,69,50,2,3,distr2,133,2,50,3,1,19,31,35,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747620268,21,演说者,绿色,1504747629876,close,distr1,183,35,50,2,1,target,123,16,50,1,2,distr2,160,25,50,3,3,19,8,11,false
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747641278,22,倾听者,紫灰還是綠,1504747665038,far,target,305,57,50,3,1,distr2,145,40,50,1,3,distr1,126,4,50,2,2,42,52,22,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747663443,22,演说者,紫,1504747665038,far,target,305,57,50,3,1,distr2,145,40,50,1,3,distr1,126,4,50,2,2,42,52,22,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747676913,23,演说者,紫色,1504747679878,split,distr1,271,43,50,1,3,target,311,83,50,2,2,distr2,111,97,50,3,1,19,106,70,false
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747691649,24,演说者,紫,1504747737880,close,target,264,61,50,3,3,distr2,256,19,50,1,2,distr1,271,24,50,2,1,16,18,5,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747713358,24,倾听者,全都是紫,1504747737880,close,target,264,61,50,3,3,distr2,256,19,50,1,2,distr1,271,24,50,2,1,16,18,5,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747719635,24,倾听者,帶灰沒有?,1504747737880,close,target,264,61,50,3,3,distr2,256,19,50,1,2,distr1,271,24,50,2,1,16,18,5,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747734547,24,演说者,沒有,1504747737880,close,target,264,61,50,3,3,distr2,256,19,50,1,2,distr1,271,24,50,2,1,16,18,5,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747757195,25,演说者,浅紫色,1504747762036,close,target,317,15,50,1,3,distr2,353,14,50,3,1,distr1,343,64,50,2,2,19,8,18,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747785170,26,演说者,紫色,1504747787596,split,target,265,89,50,1,1,distr1,219,98,50,3,2,distr2,77,63,50,2,3,15,97,75,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747797378,27,演说者,红,1504747799198,split,target,344,93,50,3,1,distr1,16,59,50,1,2,distr2,198,83,50,2,3,17,60,52,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747810639,28,演说者,米色,1504747814079,far,target,34,29,50,1,2,distr1,238,98,50,2,3,distr2,184,51,50,3,1,57,36,50,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747820214,29,演说者,棕色,1504747826199,far,distr1,42,64,50,1,3,target,10,63,50,2,2,distr2,160,23,50,3,1,34,51,34,false
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747839483,30,演说者,棕色,1504747842178,far,target,29,40,50,2,1,distr2,97,85,50,3,2,distr1,272,61,50,1,3,51,46,103,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747849268,31,演说者,黄色,1504747850878,far,target,69,95,50,3,2,distr1,55,28,50,1,3,distr2,3,14,50,2,1,26,53,30,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747863143,32,演说者,紫色,1504747867717,split,target,262,67,50,1,3,distr1,227,80,50,3,1,distr2,312,63,50,2,2,10,21,28,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747880098,33,演说者,浅蓝色,1504747883319,far,distr1,238,43,50,3,2,target,155,14,50,1,1,distr2,354,61,50,2,3,39,49,38,false
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747894386,34,演说者,浅紫色,1504747898566,close,target,266,41,50,3,1,distr2,253,47,50,1,2,distr1,202,11,50,2,3,17,6,19,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747905938,35,演说者,灰色,1504747907994,close,target,68,10,50,1,3,distr2,148,33,50,2,2,distr1,69,24,50,3,1,11,18,16,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747915666,36,演说者,紫,1504747917481,far,target,287,54,50,1,3,distr2,166,84,50,3,2,distr1,59,16,50,2,1,55,60,30,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747924997,37,演说者,黄色,1504747940757,split,target,246,85,50,3,1,distr1,275,62,50,2,2,distr2,184,26,50,1,3,13,40,34,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747936954,37,演说者,蓝,1504747940757,split,target,246,85,50,3,1,distr1,275,62,50,2,2,distr2,184,26,50,1,3,13,40,34,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747953895,38,演说者,粉,1504747957275,far,target,309,83,50,1,1,distr1,233,59,50,2,2,distr2,26,73,50,3,3,30,49,57,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747976775,39,演说者,浅,1504747981757,split,distr1,329,38,50,2,3,target,339,26,50,1,1,distr2,154,67,50,3,2,7,67,77,false
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747994384,40,演说者,蓝色,1504747998759,close,target,211,38,50,1,3,distr2,159,3,50,3,2,distr1,237,13,50,2,1,14,19,17,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504748011296,41,演说者,黄色,1504748013273,far,target,69,62,50,3,2,distr2,234,7,50,2,1,distr1,126,22,50,1,3,24,46,30,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504748022299,42,演说者,绿色,1504748024994,split,target,160,56,50,2,3,distr2,351,1,50,1,1,distr1,164,31,50,3,2,11,32,26,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504748032272,43,演说者,紫,1504748038358,split,target,312,60,50,3,3,distr1,327,85,50,2,2,distr2,179,82,50,1,1,10,62,74,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504748047253,44,演说者,蓝色,1504748049238,split,target,232,29,50,1,2,distr1,281,40,50,2,3,distr2,350,98,50,3,1,15,42,37,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504748061208,45,演说者,绿,1504748065675,close,distr1,119,65,50,2,1,distr2,157,80,50,3,2,target,132,53,50,1,3,7,11,13,false
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504748073310,46,演说者,绿,1504748075275,far,target,105,88,50,1,2,distr1,354,99,50,2,1,distr2,206,3,50,3,3,85,42,33,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504748082322,47,演说者,灰色,1504748084234,close,target,111,8,50,2,2,distr1,163,26,50,3,3,distr2,86,27,50,1,1,13,14,17,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504748098862,48,演说者,黄绿,1504748104114,split,target,91,78,50,3,1,distr1,77,56,50,1,2,distr2,0,23,50,2,3,9,61,52,true
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504748120561,49,演说者,浅绿色,1504748124200,close,distr1,68,51,50,2,2,target,88,35,50,1,3,distr2,123,27,50,3,1,11,9,19,false
3793-79443613-3442-4dd0-920b-8712800d6ecc,1504748142406,50,演说者,浅绿色,1504748147518,close,distr1,91,94,50,3,3,distr2,145,83,50,1,1,target,75,59,50,2,2,12,17,11,false
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504775806850,1,演说者,紫色,1504775811047,far,target,251,32,50,1,1,distr1,315,0,50,2,2,distr2,335,50,50,3,3,26,25,26,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504775831425,2,演说者,紫色,1504775887496,close,distr1,309,15,50,3,1,target,306,39,50,2,2,distr2,276,18,50,1,3,13,12,6,false
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504775842910,2,倾听者,什么紫色,1504775887496,close,distr1,309,15,50,3,1,target,306,39,50,2,2,distr2,276,18,50,1,3,13,12,6,false
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504775873030,2,演说者,浅紫色,1504775887496,close,distr1,309,15,50,3,1,target,306,39,50,2,2,distr2,276,18,50,1,3,13,12,6,false
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504775902895,3,演说者,绿色,1504775969746,split,target,137,64,50,2,1,distr1,81,90,50,3,2,distr2,171,37,50,1,3,16,22,33,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504775929396,3,倾听者,黄绿 还是青草绿,1504775969746,split,target,137,64,50,2,1,distr1,81,90,50,3,2,distr2,171,37,50,1,3,16,22,33,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504775939819,3,倾听者,还是蓝绿,1504775969746,split,target,137,64,50,2,1,distr1,81,90,50,3,2,distr2,171,37,50,1,3,16,22,33,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504775959968,3,演说者,草绿色,1504775969746,split,target,137,64,50,2,1,distr1,81,90,50,3,2,distr2,171,37,50,1,3,16,22,33,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776010142,4,演说者,棕色,1504776093273,far,target,66,27,50,3,2,distr1,138,81,50,2,3,distr2,340,3,50,1,1,24,27,43,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776033360,4,倾听者,是鸭屎绿吗,1504776093273,far,target,66,27,50,3,2,distr1,138,81,50,2,3,distr2,340,3,50,1,1,24,27,43,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776075321,4,演说者,不灰色，不绿色，棕色,1504776093273,far,target,66,27,50,3,2,distr1,138,81,50,2,3,distr2,340,3,50,1,1,24,27,43,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776119287,5,演说者,灰色,1504776125661,far,target,141,7,50,3,1,distr2,139,47,50,1,2,distr1,65,63,50,2,3,32,23,23,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776176920,6,演说者,深紫色，紫色混合灰色,1504776201175,split,target,276,40,50,1,2,distr1,281,65,50,2,1,distr2,272,1,50,3,3,7,27,31,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776218216,7,演说者,蓝色,1504776220496,far,target,198,42,50,2,3,distr1,319,76,50,3,2,distr2,347,84,50,1,1,50,57,23,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776242403,8,演说者,明亮的橙色,1504776245397,close,target,10,95,50,2,2,distr1,354,74,50,1,3,distr2,5,54,50,3,1,12,12,5,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776265928,9,演说者,蓝色混合绿色,1504776283894,split,target,174,40,50,2,2,distr2,321,60,50,1,1,distr1,192,43,50,3,3,13,50,50,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776315062,10,演说者,更棕色，不橙色，不紫色,1504776323220,close,target,23,24,50,3,1,distr2,1,11,50,2,2,distr1,20,37,50,1,3,7,11,15,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776345247,11,演说者,深蓝色,1504776349535,split,target,202,67,50,3,2,distr2,341,58,50,2,3,distr1,189,72,50,1,1,17,52,72,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776376930,12,演说者,绿色与橙色...绿色与黄色,1504776423807,close,target,89,42,50,3,3,distr2,102,26,50,2,2,distr1,142,40,50,1,1,12,9,9,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776449662,13,演说者,绿色混合蓝色,1504776568639,close,target,142,50,50,3,2,distr2,123,22,50,1,1,distr1,121,60,50,2,3,9,11,17,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776505402,13,倾听者,不是暗绿？,1504776568639,close,target,142,50,50,3,2,distr2,123,22,50,1,1,distr1,121,60,50,2,3,9,11,17,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776515797,13,倾听者,也不是亮绿,1504776568639,close,target,142,50,50,3,2,distr2,123,22,50,1,1,distr1,121,60,50,2,3,9,11,17,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776565200,13,演说者,没错，不是深绿色，不是绿色,1504776568639,close,target,142,50,50,3,2,distr2,123,22,50,1,1,distr1,121,60,50,2,3,9,11,17,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776586898,14,演说者,明亮的紫色,1504776589834,close,target,280,59,50,2,2,distr2,223,76,50,1,1,distr1,272,33,50,3,3,9,19,17,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776605574,15,演说者,橙子,1504776607976,far,target,22,31,50,1,1,distr2,163,34,50,2,3,distr1,90,54,50,3,2,41,38,23,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776622902,16,演说者,绿色,1504776625267,far,target,114,56,50,3,3,distr1,22,74,50,2,2,distr2,22,11,50,1,1,60,37,22,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776649807,17,演说者,蓝色，不灰色，不紫色,1504776656911,far,target,180,93,50,3,2,distr2,255,42,50,1,1,distr1,165,23,50,2,3,24,57,41,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776676698,18,演说者,蓝色混合灰色,1504776680257,far,target,186,44,50,3,1,distr2,176,96,50,2,2,distr1,205,82,50,1,3,22,21,39,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776753908,20,演说者,蓝色有一点绿色,1504776821395,split,target,172,69,50,3,2,distr2,74,84,50,2,3,distr1,183,77,50,1,1,11,31,40,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776771194,20,演说者,很难描述,1504776821395,split,target,172,69,50,3,2,distr2,74,84,50,2,3,distr1,183,77,50,1,1,11,31,40,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776780369,20,倾听者,偏向翡翠？,1504776821395,split,target,172,69,50,3,2,distr2,74,84,50,2,3,distr1,183,77,50,1,1,11,31,40,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776791072,20,演说者,不浅蓝色,1504776821395,split,target,172,69,50,3,2,distr2,74,84,50,2,3,distr1,183,77,50,1,1,11,31,40,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776837838,21,演说者,蓝色,1504776839969,far,target,187,40,50,1,2,distr2,234,3,50,3,1,distr1,296,26,50,2,3,39,24,21,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776847647,22,演说者,蓝色,1504776849623,far,target,219,99,50,3,3,distr2,339,13,50,2,1,distr1,3,85,50,1,2,49,31,27,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776890268,23,演说者,最饱和的蓝色，不是紫色或灰色,1504776939701,close,target,251,96,50,3,2,distr1,237,33,50,2,3,distr2,239,57,50,1,1,17,8,11,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776908010,23,倾听者,亮一点的那个蓝？,1504776939701,close,target,251,96,50,3,2,distr1,237,33,50,2,3,distr2,239,57,50,1,1,17,8,11,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776938047,23,演说者,是的，更明亮的蓝色,1504776939701,close,target,251,96,50,3,2,distr1,237,33,50,2,3,distr2,239,57,50,1,1,17,8,11,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776958814,24,演说者,棕色，不绿色,1504776962090,split,target,107,13,50,2,2,distr1,155,27,50,3,1,distr2,107,96,50,1,3,10,32,30,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504776981881,25,演说者,粉,1504777039298,split,target,332,84,50,3,2,distr2,193,49,50,2,1,distr1,299,41,50,1,3,17,63,42,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777005872,25,演说者,不紫色，不蓝色,1504777039298,split,target,332,84,50,3,2,distr2,193,49,50,2,1,distr1,299,41,50,1,3,17,63,42,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777007899,25,倾听者,红粉?,1504777039298,split,target,332,84,50,3,2,distr2,193,49,50,2,1,distr1,299,41,50,1,3,17,63,42,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777035768,25,演说者,是,1504777039298,split,target,332,84,50,3,2,distr2,193,49,50,2,1,distr1,299,41,50,1,3,17,63,42,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777061409,26,演说者,灰色混合紫色,1504777065824,split,target,278,3,50,2,1,distr1,64,8,50,1,2,distr2,165,87,50,3,3,17,40,32,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777093718,27,演说者,紫色，不粉色,1504777113219,split,target,312,48,50,2,1,distr1,308,88,50,1,2,distr2,35,32,50,3,3,10,45,50,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777105926,27,演说者,深紫色,1504777113219,split,target,312,48,50,2,1,distr1,308,88,50,1,2,distr2,35,32,50,3,3,10,45,50,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777130622,28,演说者,鲜绿色,1504777166915,close,target,99,57,50,3,2,distr2,93,46,50,1,1,distr1,128,27,50,2,3,15,5,12,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777139976,28,倾听者,最亮的,1504777166915,close,target,99,57,50,3,2,distr2,93,46,50,1,1,distr1,128,27,50,2,3,15,5,12,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777165928,28,演说者,是,1504777166915,close,target,99,57,50,3,2,distr2,93,46,50,1,1,distr1,128,27,50,2,3,15,5,12,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777183669,29,演说者,蓝绿,1504777202798,close,target,146,85,50,2,3,distr2,132,71,50,1,1,distr1,86,45,50,3,2,16,5,12,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777217884,30,演说者,紫色,1504777251813,far,target,237,53,50,2,2,distr2,121,16,50,3,3,distr1,352,91,50,1,1,46,49,57,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777238835,30,倾听者,我有红色 蓝色 跟灰绿,1504777251813,far,target,237,53,50,2,2,distr2,121,16,50,3,3,distr1,352,91,50,1,1,46,49,57,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777249415,30,演说者,深蓝,1504777251813,far,target,237,53,50,2,2,distr2,121,16,50,3,3,distr1,352,91,50,1,1,46,49,57,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777292026,31,演说者,最亮的颜色，橙色,1504777296318,close,target,7,59,50,2,1,distr2,4,25,50,3,3,distr1,359,34,50,1,2,11,13,6,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777314038,32,演说者,亮蓝色,1504777349498,close,target,237,88,50,1,1,distr2,286,87,50,2,2,distr1,259,99,50,3,3,5,19,15,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777328520,32,倾听者,亮度好像都差不多,1504777349498,close,target,237,88,50,1,1,distr2,286,87,50,2,2,distr1,259,99,50,3,3,5,19,15,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777336180,32,演说者,没有紫色,1504777349498,close,target,237,88,50,1,1,distr2,286,87,50,2,2,distr1,259,99,50,3,3,5,19,15,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777386197,33,演说者,深紫色，紫色混合灰色,1504777391369,close,target,278,36,50,3,2,distr2,294,87,50,1,3,distr1,285,61,50,2,1,8,14,9,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777431631,34,演说者,蓝色，不绿色，不棕色,1504777542118,split,target,159,40,50,3,3,distr2,104,84,50,1,2,distr1,83,25,50,2,1,16,25,23,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777471493,34,倾听者,没有蓝色呀,1504777542118,split,target,159,40,50,3,3,distr2,104,84,50,1,2,distr1,83,25,50,2,1,16,25,23,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777499358,34,倾听者,不是最亮，也不是军绿？,1504777542118,split,target,159,40,50,3,3,distr2,104,84,50,1,2,distr1,83,25,50,2,1,16,25,23,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777539187,34,演说者,是,1504777542118,split,target,159,40,50,3,3,distr2,104,84,50,1,2,distr1,83,25,50,2,1,16,25,23,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777561686,35,演说者,深紫色,1504777565577,split,target,283,94,50,3,1,distr2,151,92,50,1,2,distr1,295,82,50,2,3,7,65,63,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777581655,36,演说者,橙子,1504777583565,split,target,8,42,50,2,1,distr2,161,16,50,1,2,distr1,334,80,50,3,3,19,42,55,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777631454,37,演说者,灰色与紫色...难以描述,1504777712396,close,target,290,7,50,3,1,distr2,219,14,50,2,2,distr1,217,0,50,1,3,12,12,11,true
6511-7f013cf5-802d-42f5-907f-f55314675b82,1504777651310,37,倾听者,是藕色吗,1504777712396,close,target,290,7,50,3,1,distr2,219,14,50,2,2,distr1,217,0,50,1,3,12,12,11,true
