index,gameid,epochTime,roundNum,sender,contents
5142,0378-5571a7aa-a263-490b-b8c2-a6d3f87d5d8a,1504666089111,36,演说者,绿
5143,0378-5571a7aa-a263-490b-b8c2-a6d3f87d5d8a,1504666096874,37,演说者,黄
5144,0378-5571a7aa-a263-490b-b8c2-a6d3f87d5d8a,1504666106246,38,演说者,暗紫
5145,0378-5571a7aa-a263-490b-b8c2-a6d3f87d5d8a,1504666114330,39,演说者,紫
5146,0378-5571a7aa-a263-490b-b8c2-a6d3f87d5d8a,1504666121298,40,演说者,绿
5147,0378-5571a7aa-a263-490b-b8c2-a6d3f87d5d8a,1504666139077,41,演说者,暗绿
5148,0378-5571a7aa-a263-490b-b8c2-a6d3f87d5d8a,1504666147183,42,演说者,橙
5149,0378-5571a7aa-a263-490b-b8c2-a6d3f87d5d8a,1504666154381,43,演说者,紫
5150,0378-5571a7aa-a263-490b-b8c2-a6d3f87d5d8a,1504666164766,44,演说者,暗紫
5151,0378-5571a7aa-a263-490b-b8c2-a6d3f87d5d8a,1504666175037,45,演说者,黄
5152,0378-5571a7aa-a263-490b-b8c2-a6d3f87d5d8a,1504666190801,46,演说者,暗绿
5153,0378-5571a7aa-a263-490b-b8c2-a6d3f87d5d8a,1504666205899,47,演说者,鲜紫
5154,0378-5571a7aa-a263-490b-b8c2-a6d3f87d5d8a,1504666213838,48,演说者,黄
5155,0378-5571a7aa-a263-490b-b8c2-a6d3f87d5d8a,1504666220633,49,演说者,黄
5156,0378-5571a7aa-a263-490b-b8c2-a6d3f87d5d8a,1504666227844,50,演说者,绿
5157,6205-6781e27a-6e7b-4646-89ca-5685a4753432,1504671616033,0,演说者,hi
5158,4263-f2b201a0-3810-442b-a36d-5bc51b2f046d,1504672533106,0,演说者,What is this? Keep waiting?
5160,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504673767503,1,演说者,你好亲爱的。
5161,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504673786137,1,倾听者,你好。
5162,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504673811656,1,演说者,我等你。
5163,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504673831314,1,倾听者,谢谢你等我
5164,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504673867966,1,演说者,你明白如何玩这个颜色的游戏。
5165,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504673886805,1,倾听者,Yes. I will try my best.
5167,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504673973889,1,倾听者,Ok.
5168,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674305240,1,演说者,橄榄。
5169,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674318413,2,演说者,黄色。
5170,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674360938,3,演说者,绿色。
5171,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674375058,4,演说者,紫色。
5172,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674388354,5,演说者,粉。
5173,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674403171,6,演说者,橄榄。
5174,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674414212,7,演说者,蓝色。
5175,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674430405,8,演说者,黄色。
5176,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674442536,9,演说者,黄色。
5177,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674455094,10,演说者,橄榄。
5178,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674471984,11,演说者,黄色。
5179,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674493778,12,演说者,蓝色。
5180,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674504297,13,演说者,红。
5181,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674523157,14,演说者,紫色。
5182,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674539278,15,演说者,紫色。
5183,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674550422,16,演说者,紫色。
5184,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674563111,17,演说者,蓝色。
5185,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674573754,18,演说者,橙子。
5186,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674583703,19,演说者,橙子。
5187,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674602098,20,演说者,蓝色
5188,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674640471,21,演说者,紫色。
5189,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674656613,22,演说者,绿色。
5190,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674668040,23,演说者,粉。
5191,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674675470,24,演说者,粉。
5192,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674694048,25,演说者,粉。
5193,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674707002,26,演说者,橄榄。
5194,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674721891,27,演说者,粉。
5195,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674740420,28,演说者,橄榄。
5196,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674748554,29,演说者,橄榄。
5197,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674760332,30,演说者,蓝色。
5198,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674773990,31,演说者,紫色
5199,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674785182,32,演说者,橄榄。
5200,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674793625,33,演说者,橄榄。
5201,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674810926,34,演说者,蓝色。
5202,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674822042,35,演说者,蓝色。
5203,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674834227,36,演说者,橄榄。
5204,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674850517,37,演说者,番茄。
5205,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674862580,38,演说者,紫色。
5206,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674875773,39,演说者,红。
5207,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674883573,40,演说者,红。
5208,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674901286,41,演说者,橄榄。
5209,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674914793,42,演说者,橙子。
5210,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674931250,43,演说者,橄榄。
5211,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674943546,44,演说者,蓝色。
5212,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7,1504674950955,45,演说者,蓝色。
5213,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504679879288,1,演说者,点击没有绿色。
5214,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504679910540,2,演说者,点击不粉红色
5215,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504679921789,3,演说者,点击没有绿色。
5216,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504679930014,4,演说者,点击没有绿色。
5217,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504679938061,5,演说者,点击没有绿色。
5218,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680017212,6,演说者,点击没有兰花。
5219,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680029002,7,演说者,点击没有兰花。
5220,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680067909,8,演说者,点击没有兰花。
5221,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680105751,9,演说者,点击没有绿松石。
5222,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680122673,10,演说者,点击没有兰花。
5223,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680178317,11,演说者,点击不蓝色
5224,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680190527,12,演说者,点击没有绿松石。
5225,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680206347,13,演说者,点击没有绿松石。
5226,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680226016,14,演说者,点击没有兰花。
5227,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680238557,15,演说者,点击没有兰花。
5228,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680350818,16,演说者,点击奥利韦·德雷布。
5229,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680390708,17,演说者,点击灰色
5230,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680402277,18,演说者,点击没有兰花。
5231,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680417574,19,演说者,点击灰色
5232,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680456873,20,演说者,点击没有兰花。
5233,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680472859,21,演说者,点击没有兰花。
5234,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680493598,22,演说者,点击没有黄色。
5235,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680505156,23,演说者,点击不蓝色
5236,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680514989,24,演说者,点击灰色
5237,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680526262,25,演说者,点击不粉红色
5238,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680537638,26,演说者,点击没有兰花。
5239,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680549800,27,演说者,点击没有兰花。
5240,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680559243,28,演说者,点击没有兰花。
5241,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680571229,29,演说者,点击灰色
5242,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680578222,30,演说者,点击灰色
5243,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680605740,31,演说者,点击没有兰花。
5244,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680644447,32,演说者,点击没有兰花。
5245,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680654911,33,演说者,点击没有兰花。
5246,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680668927,34,演说者,点击没有绿松石。
5247,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680676281,35,演说者,点击没有绿松石。
5248,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680683594,36,演说者,点击没有绿松石。
5249,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680696570,37,演说者,点击没有兰花。
5250,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680706298,38,演说者,点击灰色
5251,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680717141,39,演说者,点击不蓝色
5252,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680733405,40,演说者,点击没有兰花。
5253,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680748222,41,演说者, 点击没有兰花。
5254,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680765390,42,演说者,点击奥利韦·德雷布。
5255,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680777955,43,演说者,点击没有绿松石。
5256,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680787873,44,演说者,点击灰色
5257,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680801852,45,演说者,点击不蓝色
5258,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680820108,46,演说者,点击灰色
5259,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680836718,47,演说者,点击没有兰花。
5260,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680865391,48,演说者,点击不粉红色
5261,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680873376,49,演说者,点击不粉红色
5262,0629-8541f1f2-0964-4531-8260-f48245b21dcb,1504680889114,50,演说者,点击灰色
5263,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504707827216,1,倾听者,开始
5264,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504707843434,1,演说者,最灰
5265,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504707861133,2,演说者,最灰
5266,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504707874627,3,演说者,最灰
5267,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504707883571,4,演说者,紫红
5268,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504707901176,5,演说者,褐色
5269,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504707904855,5,倾听者,排除法
5270,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504707911207,5,演说者,不是红 不是紫红
5271,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504707924667,5,倾听者,有橘红
5272,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504707926371,5,演说者,铁锈
5273,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504707944432,6,演说者,最亮
5274,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504707948755,6,演说者,绿
5275,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504707953763,6,演说者,最浅
5276,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504707970839,7,演说者,绿
5277,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504707980999,8,演说者,鲜艳的绿
5278,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504707988583,8,倾听者,荧光的？
5279,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504707990831,8,演说者,对
5280,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504707998438,9,演说者,深蓝
5281,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708016325,10,演说者,最暗的
5282,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708030880,11,演说者,不是大红的红
5283,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708045135,11,倾听者,不是偏紫？
5284,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708056400,11,演说者,粉红
5285,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708061590,11,演说者,桃红
5286,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708071325,12,倾听者,啊啊
5287,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708072753,12,演说者,黄
5288,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708085402,13,演说者,最鲜艳的
5289,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708097757,14,演说者,红
5290,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708107193,15,演说者,荧光绿
5291,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708117049,16,演说者,最暗
5292,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708132795,17,演说者,不是蓝不是绿
5293,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708148459,18,演说者,灰扑扑的两个中 偏绿的那个
5294,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708170019,19,演说者,明亮一些的紫
5295,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708185944,19,倾听者,偏紫还是偏蓝
5296,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708195074,19,演说者,不骗蓝
5297,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708205420,20,演说者,偏绿的
5298,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708225306,21,演说者,桃红 不偏紫
5299,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708236401,22,演说者,暗绿
5300,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708249480,23,演说者,亮黄
5301,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708265148,24,演说者,亮绿
5302,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708275298,25,演说者,荧光绿
5303,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708286540,26,演说者,灰绿
5304,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708298136,27,演说者,蓝
5305,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708310243,28,演说者,黄绿
5306,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708319809,29,演说者,大红
5307,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708334766,30,演说者,暗的黄
5308,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708345573,31,演说者,灰
5309,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708354803,32,演说者,土
5310,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708359125,32,演说者,土黄
5311,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708370300,33,演说者,浅紫色
5312,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708383054,34,倾听者,啊笨。。。
5313,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708387931,34,演说者,最浅最不鲜艳的
5314,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708396718,34,演说者,淡红色
5315,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708401732,34,演说者,淡褐色
5316,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708413130,34,倾听者,偏灰？
5317,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708415170,34,演说者,对
5318,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708426875,35,演说者,偏黄的
5319,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708433195,35,演说者,不紫不绿
5320,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708452304,36,演说者,不绿的蓝
5321,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708461978,36,倾听者,荧光蓝？
5322,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708465755,36,演说者,对
5323,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708480489,37,演说者,黄
5324,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708487071,38,演说者,绿
5325,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708498354,39,演说者,最绿
5326,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708509933,40,演说者,豆瓣绿
5327,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708516486,40,演说者,小清新绿
5328,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708520986,40,倾听者,叶子绿？
5329,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708528312,40,演说者,不显眼的绿
5330,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708532922,40,演说者,不鲜艳
5331,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708553520,41,演说者,黄黄的绿
5332,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708561270,41,演说者,最丑的= =
5333,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708564226,41,倾听者,暗还是亮
5334,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708565739,41,演说者,暗
5335,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708572710,42,演说者,红
5336,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708588073,43,演说者,深一点的橙色
5337,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708607982,44,演说者,不是大红 不是桃红
5338,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708613422,44,演说者,折中的那个
5339,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708616693,44,倾听者,偏紫？
5340,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708622867,44,演说者,不偏紫
5341,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708639590,45,演说者,浅 黄绿
5342,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708646182,45,倾听者,不是荧光
5343,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708648913,45,演说者,不是
5344,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708667958,46,倾听者,这么接近。。。
5345,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708670578,46,演说者,= =
5346,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708674540,46,演说者,我想想
5347,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708684634,46,演说者,不是最浅的
5348,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708685933,46,倾听者,有偏蓝
5349,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708692307,46,演说者,不偏蓝
5350,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708705156,46,倾听者,剩下两个有个偏奶
5351,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708705238,46,演说者,不偏黄
5352,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708722979,46,倾听者,那就是最偏紫了
5353,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708738393,46,演说者,看得越久越色盲……
5354,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708742739,46,倾听者,对。。。。
5355,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708748238,46,倾听者,按了。。。
5356,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708755885,47,演说者,哇哦
5357,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708758467,47,倾听者,我们太强
5358,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708758640,47,演说者,灰
5359,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708771747,48,演说者,红的
5360,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708774794,48,倾听者,你该不会是画家的女儿吧
5361,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708784003,48,演说者,不是啊哈哈哈
5362,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708796373,49,演说者,黄 不绿
5363,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708796595,49,倾听者,哈哈哈，没事没事
5364,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708809946,50,演说者,蓝绿
5365,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708820001,50,倾听者,比较暗那个?
5366,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708833007,50,演说者,唔……大概是吧= =
5367,1767-7d409b25-c3a1-4cac-a2fc-b09550107c09,1504708844207,50,倾听者,哈哈。。。合作愉快：）
5368,0790-d327a4a7-f573-4c62-bf72-f26e13597848,1504726777464,1,倾听者,你好？
5369,0790-d327a4a7-f573-4c62-bf72-f26e13597848,1504726781783,1,倾听者,有人吗·1？
5370,0790-d327a4a7-f573-4c62-bf72-f26e13597848,1504726850528,2,倾听者,你好
5371,0790-d327a4a7-f573-4c62-bf72-f26e13597848,1504726852990,2,倾听者,人呢
5372,0790-d327a4a7-f573-4c62-bf72-f26e13597848,1504726863482,3,倾听者,？？？
5373,0790-d327a4a7-f573-4c62-bf72-f26e13597848,1504726877888,4,倾听者,有人吗、
5374,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504746929898,1,倾听者,是鮮粉紅?紫?還是暗粉紅?
5375,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504746960890,1,演说者,鮮粉紅
5376,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504746984319,2,演说者,黄色
5377,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747006253,3,演说者,蓝色
5378,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747018694,4,演说者,紫色
5379,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747031895,5,演说者,紫色
5380,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747042249,6,演说者,紫色
5381,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747056480,7,演说者,蓝色蓝色
5382,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747070480,8,演说者,灰色
5383,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747089542,9,演说者,暗 绿色
5384,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747106887,10,演说者,绿色
5385,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747123790,11,演说者,红
5386,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747142294,11,倾听者,有兩個紅色?較鮮?
5387,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747161219,11,倾听者,還是較暗?
5388,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747174489,11,演说者,暗
5389,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747191702,12,演说者,蓝色
5390,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747203138,12,倾听者,有兩個啊!
5391,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747216855,12,倾听者,暗些還是光些那個?
5392,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747222099,12,演说者,暗
5393,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747236910,13,演说者,米色
5394,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747245376,13,倾听者,沒有米色?!
5395,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747255609,13,演说者,灰色
5396,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747263097,13,倾听者,全都是灰?
5397,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747305255,13,"倾听者""""""是偏紅的"" 灰還是帶另一個?",
5398,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747345221,13,演说者,不是偏紅
5399,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747369770,13,演说者,中间灰
5400,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747377479,13,倾听者,帶藍沒有?
5401,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747385870,13,演说者,不是
5402,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747401457,14,演说者,蓝色
5403,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747408853,14,倾听者,深還是淺?
5404,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747415130,14,演说者,深
5405,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747425073,15,演说者,灰色
5406,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747433416,15,倾听者,帶紅沒有?
5407,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747447470,15,演说者,沒有
5408,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747467030,16,演说者,绿色
5409,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747491658,16,倾听者,深還是淺?
5410,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747505982,16,演说者,深
5411,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747529818,17,倾听者,紫紅?深藍還是天藍
5412,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747533390,17,演说者,蓝色'
5413,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747538510,17,演说者,深藍
5414,3793-79443613-3442-4dd0-920b-8712800d6ecc,1504747560114,18,演说者,紫
